trialNum,visualBlock,feedbackBlock,offset,response,responseTime
1,1,3,0,2,3329.98
2,1,3,300,2,6557.2
3,1,3,400,1,4622.36
4,1,3,300,1,1405.05
5,1,3,0,2,2312.54
6,1,3,200,1,2415.54
7,1,3,600,1,3694.1
8,1,3,400,1,2139.62
9,1,3,0,2,5554.56
10,1,3,200,2,5088.4
11,1,3,100,2,1962.24
12,1,3,400,1,1429.91
13,1,3,200,2,4581.13
14,1,3,100,2,2276.97
15,1,3,100,2,1452.39
16,1,3,0,2,3223.31
17,1,3,600,1,1197.26
18,1,3,200,1,1379.12
19,1,3,500,1,1867.9
20,1,3,0,2,2110.23
21,1,3,500,1,909.155
22,1,3,300,1,2428.95
23,1,3,500,1,982.627
24,1,3,600,1,1634.95
25,1,3,400,1,1320.66
26,1,3,600,1,1754.42
27,1,3,300,1,1790.57
28,1,3,200,1,1226.77
29,1,3,300,1,1078.37
30,1,3,100,1,1540.31
31,1,3,300,1,1271.08
32,1,3,500,1,1074.9
33,1,3,0,2,1143.13
34,1,3,200,1,1207.81
35,1,3,100,1,2219.56
36,1,3,600,1,947.692
37,1,3,500,1,1276.71
38,1,3,100,1,1126.58
39,1,3,400,1,1216.33
40,1,3,500,1,1321.73
41,1,3,400,1,1635.26
42,1,3,600,1,1080.85
43,1,5,100,2,4166.19
44,1,5,600,1,1201.85
45,1,5,400,1,1438.98
46,1,5,200,1,1364.24
47,1,5,100,1,1286.72
48,1,5,400,1,693.908
49,1,5,0,2,1535.89
50,1,5,500,1,1203.08
51,1,5,200,1,880.547
52,1,5,600,1,570.705
53,1,5,0,2,1393.3
54,1,5,300,1,765.29
55,1,5,0,2,1533.28
56,1,5,0,2,2614.38
57,1,5,100,2,2249.57
58,1,5,100,2,2481.4
59,1,5,300,1,957.646
60,1,5,300,1,749.805
61,1,5,600,1,657.323
62,1,5,600,1,837.039
63,1,5,500,1,571.564
64,1,5,100,1,825.127
65,1,5,400,1,685.405
66,1,5,500,1,1040.77
67,1,5,200,1,985.751
68,1,5,600,1,876.534
69,1,5,400,1,767.021
70,1,5,200,1,1004.43
71,1,5,400,1,947.514
72,1,5,200,1,949.124
73,1,5,0,2,1137.2
74,1,5,100,2,1215.01
75,1,5,500,1,816.949
76,1,5,600,1,690.772
77,1,5,0,2,935.622
78,1,5,500,1,843.017
79,1,5,300,1,1555.8
80,1,5,200,1,827.398
81,1,5,300,1,1033.45
82,1,5,300,1,619.079
83,1,5,400,1,712.547
84,1,5,500,1,675.543
85,1,8,100,2,2283.44
86,1,8,0,2,1893.58
87,1,8,400,1,730.626
88,1,8,400,1,676.207
89,1,8,200,1,630.679
90,1,8,100,1,740.304
91,1,8,200,1,610.384
92,1,8,300,1,629.772
93,1,8,0,1,1030.95
94,1,8,500,1,823.235
95,1,8,400,1,639.465
96,1,8,600,1,602.407
97,1,8,200,1,662.615
98,1,8,400,1,661.165
99,1,8,600,1,748.905
100,1,8,100,1,1016.99
101,1,8,300,1,1587.53
102,1,8,0,2,1199.27
103,1,8,500,1,616.572
104,1,8,200,1,850.508
