trialNum,visualBlock,feedbackBlock,offset,response,responseTime
122,1,4,500,1,926.858
123,1,4,200,1,424.138
124,1,4,300,1,77.1744
125,1,4,600,1,308.445
126,1,4,100,2,307.567
127,1,6,0,2,2790.23
128,1,6,100,2,544.106
129,1,6,300,1,410.878
130,1,6,200,2,359.165
131,1,6,100,2,276.846
132,1,6,100,2,860.295
133,1,6,300,1,277.431
134,1,6,300,1,258.861
135,1,6,500,1,259.551
136,1,6,0,2,481.714
137,1,6,600,1,311.168
138,1,6,200,1,290.437
139,1,6,400,1,297.343
140,1,6,600,1,171.284
141,1,6,200,1,1610.02
142,1,6,600,1,293.251
143,1,6,500,1,557.263
144,1,6,300,1,57.6747
145,1,6,100,2,508.901
146,1,6,400,1,644.04
147,1,6,200,1,658.224
148,1,6,500,1,43.2741
149,1,6,0,2,364.65
150,1,6,300,1,327.94
151,1,6,600,1,326.524
152,1,6,0,2,397.029
153,1,6,300,1,277.925
154,1,6,400,1,225.736
155,1,6,100,2,325.67
156,1,6,100,1,760.14
157,1,6,200,1,327.611
158,1,6,0,2,300.362
159,1,6,500,1,60.7523
160,1,6,400,1,359.264
161,1,6,400,1,324.972
162,1,6,200,1,292.49
163,1,6,400,1,292.939
164,1,6,500,1,325.714
165,1,6,600,1,357.81
166,1,6,0,2,597.747
167,1,6,600,1,328.052
168,1,6,500,1,356.883
169,1,1,0,2,923.54
170,1,1,200,1,327.458
171,1,1,0,2,317.272
172,1,1,100,1,810.836
173,1,1,0,2,217.481
174,1,1,400,1,327.835
175,1,1,100,1,308.278
176,1,1,100,1,310.798
177,1,1,300,1,310.55
178,1,1,0,2,332.46
179,1,1,600,1,344.266
180,1,1,200,1,274.756
181,1,1,100,1,527.099
182,1,1,500,1,343.456
183,1,1,600,1,374.971
184,1,1,500,1,307.057
185,1,1,0,1,348.139
186,1,1,400,1,344.129
187,1,1,200,1,292.143
188,1,1,300,1,292.993
189,1,1,100,1,326.226
190,1,1,400,1,311.095
191,1,1,500,1,258.236
192,1,1,600,1,257.996
193,1,1,300,1,290.665
194,1,1,500,1,292.979
195,1,1,100,1,357.693
196,1,1,400,1,294.685
197,1,1,200,1,307.488
198,1,1,500,1,276.723
199,1,1,300,1,309.555
200,1,1,400,1,242.235
201,1,1,300,1,258.754
202,1,1,400,1,309.817
203,1,1,500,1,258.615
204,1,1,200,1,1057.65
205,1,1,600,1,310.207
206,1,1,200,1,323.987
207,1,1,0,2,500.262
208,1,1,300,1,278.217
209,1,1,600,1,292.461
210,1,1,600,1,257.611
211,1,8,200,1,1149.8
212,1,8,600,1,429.343
213,1,8,400,1,253.824
214,1,8,100,1,1011.52
215,1,8,100,1,366.077
216,1,8,600,1,333.464
217,1,8,400,1,136.282
218,1,8,500,1,276.057
219,1,8,400,1,161.302
220,1,8,600,1,303.226
221,1,8,100,2,1342.64
222,1,8,500,1,305.722
223,1,8,200,1,791.351
224,1,8,200,2,1380.45
225,1,8,200,1,212.206
226,1,8,400,1,178.822
227,1,8,100,1,149.788
228,1,8,0,2,454.775
229,1,8,500,1,287.426
230,1,8,500,1,111.079
231,1,8,300,1,148.902
232,1,8,300,1,146.235
233,1,8,100,1,168.03
234,1,8,600,1,270.424
235,1,8,300,2,135.518
236,1,8,500,1,118.201
237,1,8,400,1,535.873
238,1,8,300,1,116.773
239,1,8,0,1,231.218
240,1,8,300,1,450.461
241,1,8,100,2,348.125
242,1,8,600,1,403.621
243,1,8,500,1,185.513
244,1,8,0,2,510.412
245,1,8,0,2,200.118
246,1,8,0,2,157.354
247,1,8,300,1,195.707
248,1,8,0,2,169.677
249,1,8,400,1,242.781
250,1,8,200,2,393.566
251,1,8,200,1,243.275
252,1,8,600,1,215.653
253,1,2,0,2,756.823
254,1,2,300,1,260.721
255,1,2,500,1,276.332
256,1,2,500,1,341.036
257,1,2,100,2,376.58
258,1,2,600,1,294.277
259,1,2,0,2,330.135
260,1,2,200,1,1094.31
261,1,2,300,1,276.917
262,1,2,600,1,525.614
263,1,2,300,1,124.617
264,1,2,300,1,509.534
265,1,2,0,2,315.599
266,1,2,500,1,611.119
267,1,2,200,2,641.18
268,1,2,300,1,293.641
269,1,2,100,2,175.703
270,1,2,400,1,794.366
271,1,2,600,1,91.2243
272,1,2,100,2,291.154
273,1,2,300,1,277.44
274,1,2,400,1,475.546
275,1,2,600,1,275.597
276,1,2,600,1,208.579
277,1,2,100,1,440.664
278,1,2,600,1,310.434
279,1,2,0,2,414.366
280,1,2,400,1,277.581
281,1,2,500,1,291.93
282,1,2,100,2,324.473
283,1,2,100,1,527.127
284,1,2,200,1,327.438
285,1,2,400,1,276.462
286,1,2,200,1,408.97
287,1,2,500,1,259.878
288,1,2,0,2,964.825
289,1,2,200,1,1927.87
290,1,2,0,2,450.076
291,1,2,200,1,360.958
292,1,2,500,1,777.146
293,1,2,400,1,257.824
294,1,2,400,1,259.239
295,1,5,0,2,1190.01
296,1,5,400,1,352.025
297,1,5,200,1,174.775
298,1,5,300,1,225.73
299,1,5,0,2,1845.96
300,1,5,300,1,702.077
301,1,5,600,1,66.5241
302,1,5,200,1,53.0565
303,1,5,0,2,437.779
304,1,5,600,1,564.276
305,1,5,400,1,279.983
306,1,5,400,1,307.519
307,1,5,300,1,244.963
308,1,5,200,1,449.976
309,1,5,600,1,296.203
310,1,5,500,1,268.47
311,1,5,200,1,706.557
312,1,5,600,1,777.536
313,1,5,500,1,272.28
314,1,5,300,1,1569.54
315,1,5,500,1,325.177
316,1,5,100,1,379.938
317,1,5,100,1,1035.4
318,1,5,100,2,970.936
319,1,5,500,1,264.62
320,1,5,400,1,700.18
321,1,5,300,1,1461.64
322,1,5,400,1,309.802
323,1,5,600,1,243.073
324,1,5,200,1,615.298
325,1,5,100,2,7784.68
326,1,5,0,2,287.979
327,1,5,0,2,298.153
328,1,5,500,1,297.124
329,1,5,500,1,300.531
330,1,5,600,1,270.039
331,1,5,300,1,263.67
332,1,5,400,1,172.936
333,1,5,200,1,211.941
334,1,5,100,1,269.355
335,1,5,0,1,272.19
336,1,5,100,2,257.941
