trialNum,visualBlock,feedbackBlock,offset,response,responseTime
1,1,8,300,1,1999.65
2,1,8,100,2,1340.46
3,1,8,200,1,1345.44
4,1,8,300,1,914.951
5,1,8,100,1,1397.78
6,1,8,0,2,940.408
7,1,8,600,1,1207.69
8,1,8,200,1,749.428
9,1,8,100,1,677.79
10,1,8,100,1,1394.0
11,1,8,0,2,961.95
12,1,8,0,2,1143.81
13,1,8,300,1,913.68
14,1,8,300,1,1466.59
15,1,8,500,1,754.933
16,1,8,600,1,563.957
17,1,8,400,1,549.284
18,1,8,500,1,536.314
19,1,8,300,1,672.952
20,1,8,600,1,618.209
21,1,8,500,1,703.219
22,1,8,600,1,585.763
23,1,8,200,1,447.558
24,1,8,500,1,545.501
25,1,8,0,2,551.412
26,1,8,400,1,1051.05
27,1,8,300,1,661.021
28,1,8,100,1,793.253
29,1,8,0,2,648.089
30,1,8,200,1,635.132
31,1,8,0,2,562.018
32,1,8,500,1,559.556
33,1,8,200,1,564.438
34,1,8,600,1,506.952
35,1,8,400,1,559.785
36,1,8,200,1,406.397
37,1,8,500,1,416.12
38,1,8,100,1,722.854
39,1,8,400,1,465.828
40,1,8,400,1,622.645
41,1,8,600,1,517.856
42,1,8,400,1,532.725
43,1,6,0,2,2989.96
44,1,6,400,1,744.182
45,1,6,100,1,575.461
46,1,6,0,2,816.896
47,1,6,500,1,411.754
48,1,6,300,1,390.861
49,1,6,600,1,609.465
50,1,6,0,2,963.698
51,1,6,0,2,701.542
52,1,6,500,1,610.637
53,1,6,300,1,391.373
54,1,6,300,1,458.737
55,1,6,400,1,359.447
56,1,6,600,1,241.502
57,1,6,200,1,474.341
58,1,6,300,1,393.325
59,1,6,500,1,225.495
60,1,6,0,2,681.513
61,1,6,600,1,377.267
62,1,6,400,1,275.623
63,1,6,300,1,374.499
64,1,6,600,1,192.405
65,1,6,200,1,318.638
66,1,6,200,1,293.569
67,1,6,600,1,242.948
68,1,6,400,1,290.637
69,1,6,600,1,174.753
70,1,6,0,2,647.46
71,1,6,100,1,744.613
72,1,6,500,1,1093.64
73,1,6,100,1,1024.44
74,1,6,400,1,644.37
75,1,6,200,1,374.81
76,1,6,400,1,393.298
77,1,6,100,1,1875.43
78,1,6,200,1,343.695
79,1,6,200,1,275.948
80,1,6,500,1,343.42
81,1,6,500,1,224.574
82,1,6,100,1,1491.74
83,1,6,300,1,260.051
84,1,6,100,1,392.795
85,1,5,0,2,1956.27
86,1,5,300,1,471.004
87,1,5,600,1,531.869
88,1,5,500,1,401.225
89,1,5,100,1,669.588
90,1,5,400,1,347.872
91,1,5,0,2,764.869
92,1,5,500,1,532.972
93,1,5,0,2,564.74
94,1,5,200,1,406.157
95,1,5,300,1,446.444
96,1,5,0,2,533.126
97,1,5,600,1,372.09
98,1,5,600,1,537.702
99,1,5,200,1,622.423
100,1,5,200,1,378.271
101,1,5,500,1,499.792
102,1,5,0,2,1593.37
103,1,5,600,1,364.979
104,1,5,200,1,445.35
105,1,5,500,1,522.628
106,1,5,100,2,3517.72
107,1,5,400,1,366.963
108,1,5,400,1,423.155
109,1,5,200,1,430.306
110,1,5,300,1,478.125
111,1,5,0,2,699.606
112,1,5,500,1,479.382
113,1,5,400,1,768.875
114,1,5,500,1,403.647
115,1,5,100,1,3800.24
116,1,5,600,1,343.918
117,1,5,400,1,337.011
118,1,5,400,1,368.855
119,1,5,200,1,362.523
120,1,5,300,1,349.813
121,1,5,100,1,326.376
122,1,5,100,1,1271.97
123,1,5,300,1,450.613
124,1,5,100,2,656.415
125,1,5,300,1,677.237
126,1,5,600,1,381.54
127,1,1,0,2,3106.28
128,1,1,600,1,543.969
129,1,1,100,1,657.649
130,1,1,200,1,377.579
131,1,1,600,1,392.918
132,1,1,400,1,324.024
133,1,1,600,1,291.262
134,1,1,500,1,323.993
135,1,1,0,2,730.67
136,1,1,400,1,377.675
137,1,1,200,1,408.235
138,1,1,600,1,460.262
139,1,1,400,1,557.079
140,1,1,200,1,360.067
141,1,1,400,1,342.772
142,1,1,300,1,291.906
143,1,1,300,1,292.748
144,1,1,500,1,275.531
145,1,1,500,1,241.594
146,1,1,0,2,564.465
147,1,1,100,1,294.5
148,1,1,300,1,410.132
149,1,1,100,1,1909.48
150,1,1,100,1,1893.57
151,1,1,600,1,360.088
152,1,1,0,2,397.267
153,1,1,500,1,144.524
154,1,1,500,1,624.234
155,1,1,300,1,424.388
156,1,1,300,1,292.147
157,1,1,0,2,466.308
158,1,1,400,1,227.118
159,1,1,500,1,192.237
160,1,1,200,1,243.105
161,1,1,100,1,275.793
162,1,1,600,1,327.357
163,1,1,200,1,323.408
164,1,1,400,1,376.538
165,1,1,300,1,591.638
166,1,1,100,1,909.185
167,1,1,0,2,366.882
168,1,1,200,1,711.087
169,1,2,0,2,1622.78
170,1,2,100,1,411.047
171,1,2,600,1,376.678
172,1,2,300,1,940.654
173,1,2,600,1,225.547
174,1,2,100,1,724.149
175,1,2,0,2,399.88
176,1,2,400,1,761.232
177,1,2,100,1,508.43
178,1,2,100,1,1343.72
179,1,2,500,1,243.325
180,1,2,300,1,191.354
181,1,2,0,2,450.551
182,1,2,400,1,144.23
183,1,2,300,1,158.822
184,1,2,500,1,158.847
185,1,2,300,1,191.547
186,1,2,200,1,259.342
187,1,2,400,1,176.548
188,1,2,400,1,208.756
189,1,2,0,2,348.011
190,1,2,300,1,177.911
191,1,2,200,1,280.931
192,1,2,400,1,304.365
193,1,2,200,1,291.981
194,1,2,600,1,159.344
195,1,2,100,1,624.477
196,1,2,500,1,93.2403
197,1,2,200,1,258.025
198,1,2,200,1,192.824
199,1,2,200,1,93.5273
200,1,2,600,1,60.1298
201,1,2,600,1,41.6799
202,1,2,500,1,57.2195
203,1,2,100,2,407.469
204,1,2,500,1,76.8696
205,1,2,300,1,140.617
206,1,2,0,2,515.396
207,1,2,500,1,294.641
208,1,2,600,1,507.886
209,1,2,400,1,323.79
210,1,2,0,2,481.451
211,1,7,200,1,1282.89
212,1,7,100,1,1034.43
213,1,7,200,1,331.759
214,1,7,400,1,418.174
215,1,7,600,1,418.927
216,1,7,0,2,527.901
217,1,7,0,2,647.68
218,1,7,300,1,366.841
219,1,7,200,1,466.346
220,1,7,300,1,339.26
221,1,7,200,1,407.161
222,1,7,100,1,509.348
223,1,7,600,1,320.981
224,1,7,200,1,377.433
225,1,7,100,2,1642.24
226,1,7,500,1,387.559
227,1,7,0,2,542.834
228,1,7,500,1,363.001
229,1,7,0,2,463.56
230,1,7,500,1,328.665
231,1,7,300,1,299.796
232,1,7,300,1,301.815
233,1,7,100,1,1670.82
234,1,7,300,1,311.613
235,1,7,500,1,259.159
236,1,7,0,2,415.623
237,1,7,600,1,419.036
238,1,7,400,1,506.779
239,1,7,600,1,345.935
240,1,7,400,1,322.8
241,1,7,600,1,351.695
242,1,7,200,1,381.532
243,1,7,100,2,1819.68
244,1,7,400,1,287.935
245,1,7,600,1,245.324
246,1,7,500,1,221.004
247,1,7,400,1,285.532
248,1,7,0,2,475.094
249,1,7,500,1,190.636
250,1,7,400,1,215.477
251,1,7,300,1,252.299
252,1,7,100,2,391.72
253,1,4,500,1,1016.7
254,1,4,400,1,340.957
255,1,4,500,1,208.392
256,1,4,100,2,1474.18
257,1,4,100,1,426.716
258,1,4,400,1,327.068
259,1,4,300,1,259.997
260,1,4,100,1,1425.53
261,1,4,0,2,466.905
262,1,4,500,1,377.455
263,1,4,400,1,341.379
264,1,4,600,1,291.501
265,1,4,200,1,374.236
266,1,4,200,1,309.466
267,1,4,300,1,293.229
268,1,4,300,1,326.163
269,1,4,500,1,325.274
270,1,4,300,1,258.241
271,1,4,0,2,465.658
272,1,4,200,1,244.905
273,1,4,500,1,159.522
274,1,4,100,2,957.913
275,1,4,400,1,243.24
276,1,4,0,2,498.358
277,1,4,600,1,527.532
278,1,4,300,1,190.583
279,1,4,600,1,311.046
280,1,4,0,2,930.6
281,1,4,200,1,227.536
282,1,4,200,1,259.627
283,1,4,600,1,176.789
284,1,4,0,2,696.878
285,1,4,100,1,594.724
286,1,4,300,1,244.049
287,1,4,600,1,224.906
288,1,4,200,1,157.423
289,1,4,0,2,465.949
290,1,4,400,1,261.356
291,1,4,600,1,191.386
292,1,4,100,2,523.72
293,1,4,500,1,193.864
294,1,4,400,1,424.773
295,1,3,400,1,800.12
296,1,3,600,1,219.194
297,1,3,600,1,141.443
298,1,3,300,1,337.916
299,1,3,200,1,359.093
300,1,3,100,1,396.511
301,1,3,400,1,292.0
302,1,3,200,1,368.771
303,1,3,0,2,444.464
304,1,3,500,1,331.609
305,1,3,500,1,318.483
306,1,3,600,1,285.822
307,1,3,300,1,342.863
308,1,3,0,2,440.83
309,1,3,0,2,443.778
310,1,3,400,1,308.724
311,1,3,500,1,505.001
312,1,3,300,1,391.02
313,1,3,200,1,294.529
314,1,3,300,1,290.433
315,1,3,600,1,261.26
316,1,3,100,1,296.09
317,1,3,600,1,198.209
318,1,3,400,1,255.206
319,1,3,100,1,281.213
320,1,3,0,2,380.154
321,1,3,500,1,457.878
322,1,3,0,2,389.752
323,1,3,500,1,331.237
324,1,3,100,2,477.985
325,1,3,100,2,956.788
326,1,3,200,1,257.605
327,1,3,500,1,248.516
328,1,3,300,1,223.42
329,1,3,300,1,278.293
330,1,3,400,1,161.637
331,1,3,400,1,256.625
332,1,3,100,1,598.593
333,1,3,200,1,237.596
334,1,3,200,1,275.269
335,1,3,0,2,467.018
336,1,3,600,1,262.57
