trialNum,visualBlock,feedbackBlock,offset,response,responseTime
196,1,8,200,1,1000.3
197,1,8,500,1,474.348
198,1,8,300,1,800.513
199,1,8,300,1,389.016
200,1,8,300,1,587.914
201,1,8,100,2,1294.67
202,1,8,500,1,306.838
203,1,8,0,2,502.051
204,1,8,0,2,446.397
205,1,8,400,1,313.135
206,1,8,300,2,432.01
207,1,8,600,1,261.443
208,1,8,400,2,492.499
209,1,8,300,1,334.312
210,1,8,200,2,709.263
211,1,5,100,2,2566.05
212,1,5,300,1,316.498
213,1,5,400,1,364.105
214,1,5,500,1,2687.9
215,1,5,600,1,513.894
216,1,5,300,1,398.106
217,1,5,500,1,662.997
218,1,5,500,1,267.72
219,1,5,600,1,780.917
220,1,5,600,1,138.518
221,1,5,200,2,550.82
222,1,5,0,2,670.267
223,1,5,0,2,440.553
224,1,5,100,2,422.057
225,1,5,400,1,426.346
226,1,5,300,2,430.426
227,1,5,300,2,665.474
228,1,5,100,2,547.433
229,1,5,600,1,218.081
230,1,5,200,2,674.924
231,1,5,200,2,358.545
232,1,5,500,1,153.869
233,1,5,200,2,547.466
234,1,5,200,1,806.377
235,1,5,400,1,305.264
236,1,5,100,2,413.404
237,1,5,600,1,529.627
238,1,5,0,2,302.889
239,1,5,400,1,231.639
240,1,5,300,1,500.711
241,1,5,0,2,443.751
242,1,5,400,1,189.557
243,1,5,200,1,449.088
244,1,5,100,2,482.663
245,1,5,500,1,174.238
246,1,5,300,1,302.379
247,1,5,100,2,473.698
248,1,5,0,1,384.135
249,1,5,400,2,70.3911
250,1,5,500,1,523.36
251,1,5,600,1,130.907
252,1,5,0,2,366.266
253,1,1,300,1,1232.9
254,1,1,300,1,642.96
255,1,1,300,2,1092.49
256,1,1,400,1,459.537
257,1,1,600,1,209.521
258,1,1,0,2,514.389
259,1,1,500,1,493.662
260,1,1,600,1,141.507
261,1,1,300,1,290.525
262,1,1,100,2,359.443
263,1,1,100,2,860.762
264,1,1,200,2,843.588
265,1,1,0,2,417.01
266,1,1,100,1,227.505
267,1,1,200,1,544.442
268,1,1,600,2,93.3156
269,1,1,600,1,107.326
270,1,1,200,2,273.796
271,1,1,500,1,41474.2
272,1,1,500,1,1307.65
273,1,1,400,1,108.642
274,1,1,200,1,491.596
275,1,1,100,1,326.962
276,1,1,200,1,843.992
277,1,1,200,1,276.758
278,1,1,600,1,293.478
279,1,1,600,1,540.028
280,1,1,100,2,624.211
281,1,1,500,1,293.513
282,1,1,400,1,808.305
283,1,1,300,1,74.4866
284,1,1,500,1,359.586
285,1,1,500,1,141.229
286,1,1,400,1,158.262
287,1,1,0,2,364.635
288,1,1,300,1,627.914
289,1,1,400,1,292.311
290,1,1,400,1,92.0553
291,1,1,0,2,332.137
292,1,1,0,2,267.488
293,1,1,0,2,234.729
294,1,1,100,1,261.376
295,1,6,200,1,5166.29
296,1,6,400,1,676.896
297,1,6,100,1,559.113
298,1,6,200,2,7260.07
299,1,6,300,2,2426.7
300,1,6,300,1,23007.9
301,1,6,100,2,5775.79
302,1,6,0,2,883.663
303,1,6,100,1,844.683
304,1,6,300,1,193.4
305,1,6,500,1,59.3822
306,1,6,0,2,364.811
307,1,6,100,2,594.18
308,1,6,300,1,310.665
309,1,6,100,1,475.356
310,1,6,200,1,860.519
311,1,6,600,1,1409.69
312,1,6,500,1,7.42462
313,1,6,300,1,491.13
314,1,6,100,2,476.247
315,1,6,0,2,283.112
316,1,6,500,1,61.6393
317,1,6,500,1,1425.06
318,1,6,0,1,314.388
319,1,6,500,2,627.557
320,1,6,0,2,548.242
321,1,6,600,1,160.996
322,1,6,600,1,24.0692
323,1,6,600,1,7.82239
324,1,6,500,1,1306.97
325,1,6,600,1,8.13794
326,1,6,300,2,790.31
327,1,6,200,1,542.359
328,1,6,400,1,893.889
329,1,6,200,1,124.855
330,1,6,400,1,260.237
331,1,6,200,1,242.173
332,1,6,600,1,9.87274
333,1,6,400,1,607.801
334,1,6,0,2,448.259
335,1,6,400,1,12.1641
336,1,6,400,1,1108.53
