trialNum,visualBlock,feedbackBlock,offset,response,responseTime
1,1,7,400,1,5566.54
2,1,7,100,2,1776.46
3,1,7,0,2,2776.09
4,1,7,300,1,2774.9
5,1,7,500,1,3237.67
6,1,7,300,1,1468.72
7,1,7,0,2,3168.09
8,1,7,100,1,1475.07
9,1,7,100,1,2652.97
10,1,7,200,1,1916.29
11,1,7,200,1,1317.11
12,1,7,200,1,2504.81
13,1,7,300,1,1527.77
14,1,7,200,1,1894.7
15,1,7,100,1,1837.38
16,1,7,200,2,3240.22
17,1,7,200,1,1297.75
18,1,7,400,1,1775.93
19,1,7,0,2,1011.11
20,1,7,100,1,3258.4
21,1,7,300,1,542.811
22,1,7,0,2,442.46
23,1,7,500,1,227.74
24,1,7,400,1,892.58
25,1,7,600,1,241.998
26,1,7,600,1,777.421
27,1,7,300,1,416.95
28,1,7,400,1,497.452
29,1,7,600,1,418.272
30,1,7,300,1,682.888
31,1,7,500,1,639.698
32,1,7,500,1,683.282
33,1,7,400,1,359.725
34,1,7,600,1,640.679
35,1,7,0,2,518.774
36,1,7,500,1,213.367
37,1,7,100,2,407.956
38,1,7,600,1,360.941
39,1,7,500,1,687.398
40,1,7,400,1,385.631
41,1,7,600,1,406.068
42,1,7,0,2,395.419
43,1,8,0,2,2539.63
44,1,8,0,2,727.541
45,1,8,200,1,3494.82
46,1,8,300,1,329.083
47,1,8,100,2,638.831
48,1,8,400,1,207.495
49,1,8,100,2,2354.78
50,1,8,100,1,382.204
51,1,8,200,1,1075.01
52,1,8,500,1,730.415
53,1,8,600,1,297.591
54,1,8,400,1,436.629
55,1,8,200,1,306.561
56,1,8,400,1,1413.8
57,1,8,200,2,831.657
58,1,8,600,1,295.81
59,1,8,0,2,413.002
60,1,8,600,1,2624.76
61,1,8,300,1,655.385
62,1,8,400,1,200.391
63,1,8,600,1,222.306
64,1,8,0,2,359.241
65,1,8,500,1,421.929
66,1,8,400,1,1120.37
67,1,8,600,1,350.691
68,1,8,600,1,1799.36
69,1,8,500,1,570.568
70,1,8,400,1,545.76
71,1,8,200,1,609.87
72,1,8,500,1,466.526
73,1,8,100,2,451.476
74,1,8,300,1,199.028
75,1,8,500,1,207.171
76,1,8,100,2,462.751
77,1,8,100,1,983.789
78,1,8,300,1,829.459
79,1,8,0,2,528.565
80,1,8,300,1,129.576
81,1,8,200,1,643.872
82,1,8,500,1,845.957
83,1,8,300,1,267.759
84,1,8,0,2,1108.17
85,1,1,100,1,1515.84
86,1,1,200,1,511.141
87,1,1,400,1,526.591
88,1,1,400,1,309.552
89,1,1,400,1,292.034
90,1,1,200,1,392.292
91,1,1,100,2,576.534
92,1,1,200,1,827.762
93,1,1,500,1,159.893
94,1,1,0,2,665.141
95,1,1,200,1,261.55
96,1,1,0,2,449.795
97,1,1,300,1,161.815
98,1,1,600,1,1659.08
99,1,1,300,1,507.469
100,1,1,600,1,426.701
101,1,1,100,2,507.899
102,1,1,600,1,60.1858
103,1,1,400,1,507.001
104,1,1,600,1,275.311
105,1,1,300,1,475.029
106,1,1,600,1,209.104
107,1,1,500,1,608.011
108,1,1,500,1,241.667
109,1,1,0,2,448.732
110,1,1,500,1,227.838
111,1,1,400,1,291.965
112,1,1,300,1,625.532
113,1,1,500,1,93.1328
114,1,1,100,2,657.945
115,1,1,400,1,260.933
116,1,1,600,1,875.27
117,1,1,200,1,358.083
118,1,1,100,2,543.585
119,1,1,100,2,594.533
120,1,1,0,2,434.131
121,1,1,0,2,317.749
122,1,1,200,1,411.545
123,1,1,300,1,1309.73
124,1,1,300,1,209.826
125,1,1,0,2,398.931
126,1,1,500,1,461.783
127,1,2,0,2,1489.57
128,1,2,200,1,478.244
129,1,2,300,1,426.565
130,1,2,300,1,1226.21
131,1,2,400,1,275.898
132,1,2,100,2,441.876
133,1,2,600,1,277.41
134,1,2,300,1,1708.1
135,1,2,300,1,157.89
136,1,2,0,2,433.778
137,1,2,400,1,594.567
138,1,2,0,2,482.409
139,1,2,200,2,1427.95
140,1,2,500,1,443.354
141,1,2,300,1,292.303
142,1,2,0,2,466.411
143,1,2,100,2,828.381
144,1,2,600,1,93.8907
145,1,2,500,1,41.1538
146,1,2,500,1,374.764
147,1,2,100,2,591.529
148,1,2,500,1,2327.16
149,1,2,400,2,1040.84
150,1,2,100,2,625.447
151,1,2,600,1,27.0373
152,1,2,0,2,331.025
153,1,2,500,1,344.853
154,1,2,500,1,624.89
155,1,2,600,1,108.496
156,1,2,400,1,873.775
157,1,2,200,2,542.38
158,1,2,400,1,526.37
159,1,2,200,1,592.567
160,1,2,400,1,211.176
161,1,2,100,2,442.238
162,1,2,100,2,443.77
163,1,2,200,2,327.499
164,1,2,600,1,26.7584
165,1,2,600,1,491.295
166,1,2,0,2,330.885
167,1,2,300,1,110.883
168,1,2,200,1,2092.69
169,1,3,0,2,2106.64
170,1,3,600,1,713.122
171,1,3,100,2,3083.66
172,1,3,400,1,763.462
173,1,3,600,1,428.068
174,1,3,600,1,940.154
175,1,3,100,2,735.796
176,1,3,600,1,398.047
177,1,3,100,2,482.027
178,1,3,200,1,1079.38
179,1,3,600,1,252.79
180,1,3,0,2,325.59
181,1,3,200,1,357.806
182,1,3,100,2,317.948
183,1,3,500,1,209.765
184,1,3,400,1,1763.24
185,1,3,400,1,313.669
186,1,3,300,1,205.417
187,1,3,300,1,564.912
188,1,3,100,2,412.167
189,1,3,300,2,1028.44
190,1,3,500,1,199.338
191,1,3,200,2,774.798
192,1,3,400,1,167.723
193,1,3,600,1,609.645
194,1,3,0,2,303.728
195,1,3,400,1,539.908
196,1,3,400,1,847.509
197,1,3,500,1,425.168
198,1,3,500,1,367.972
199,1,3,300,1,446.109
200,1,3,0,1,709.058
201,1,3,500,1,619.42
202,1,3,0,2,686.3
203,1,3,0,2,483.85
204,1,3,200,1,451.925
205,1,3,200,1,347.728
206,1,3,200,1,336.386
207,1,3,100,1,352.521
208,1,3,300,1,1396.12
209,1,3,300,1,1291.84
210,1,3,500,1,563.399
211,1,4,0,2,1156.26
212,1,4,600,1,277.838
213,1,4,200,1,1507.95
214,1,4,600,1,276.794
215,1,4,200,1,190.358
216,1,4,100,1,243.358
217,1,4,300,1,210.236
218,1,4,500,1,109.423
219,1,4,100,2,492.788
220,1,4,600,1,27.1445
221,1,4,100,2,274.549
222,1,4,100,2,227.141
223,1,4,0,2,266.705
224,1,4,400,1,45.5487
225,1,4,100,2,541.314
226,1,4,400,1,127.585
227,1,4,200,2,391.876
228,1,4,500,1,59.954
229,1,4,600,1,108.29
230,1,4,500,1,257.538
231,1,4,500,1,207.947
232,1,4,0,2,415.138
233,1,4,0,2,1268.27
234,1,4,300,1,94.6703
235,1,4,300,1,759.154
236,1,4,500,1,225.883
237,1,4,0,2,231.99
238,1,4,500,1,44.2263
239,1,4,300,1,892.707
240,1,4,600,1,342.769
241,1,4,400,1,141.113
242,1,4,400,1,475.198
243,1,4,400,1,292.656
244,1,4,300,1,159.461
245,1,4,400,1,442.475
246,1,4,200,1,809.045
247,1,4,200,1,609.472
248,1,4,600,1,243.666
249,1,4,0,2,380.579
250,1,4,300,1,194.823
251,1,4,100,2,275.77
252,1,4,200,1,210.865
253,1,6,300,1,582.855
254,1,6,400,1,2275.89
255,1,6,200,1,225.846
256,1,6,100,2,627.064
257,1,6,300,1,243.76
258,1,6,500,1,676.561
259,1,6,400,1,175.626
260,1,6,100,2,475.512
261,1,6,0,2,383.748
262,1,6,500,1,161.311
263,1,6,200,1,258.39
264,1,6,500,1,109.747
265,1,6,600,1,225.402
266,1,6,0,2,380.629
267,1,6,300,1,111.526
268,1,6,400,1,1425.98
269,1,6,600,1,625.5
270,1,6,400,1,23.9499
271,1,6,500,1,42.2239
272,1,6,300,1,174.626
273,1,6,100,2,243.361
274,1,6,200,1,1560.38
275,1,6,0,1,267.154
276,1,6,200,1,461.354
277,1,6,0,2,382.984
278,1,6,100,2,228.532
279,1,6,600,1,76.9698
280,1,6,600,1,157.958
281,1,6,0,2,380.708
282,1,6,600,1,61.4498
283,1,6,400,1,1490.68
284,1,6,300,1,242.285
285,1,6,100,2,359.667
286,1,6,200,1,210.51
287,1,6,500,1,493.734
288,1,6,500,1,274.395
289,1,6,300,1,275.049
290,1,6,600,1,259.196
291,1,6,200,1,757.621
292,1,6,100,2,442.924
293,1,6,400,1,44.6118
294,1,6,0,2,315.739
295,1,5,200,1,2332.78
296,1,5,0,2,1078.28
297,1,5,400,1,588.517
298,1,5,600,1,258.223
299,1,5,0,2,383.576
300,1,5,400,1,61.099
301,1,5,0,2,512.259
302,1,5,600,1,147.083
303,1,5,500,1,360.19
304,1,5,200,2,503.508
305,1,5,400,1,257.209
306,1,5,400,1,186.532
307,1,5,500,1,532.777
308,1,5,0,2,378.251
309,1,5,400,1,1195.8
310,1,5,100,1,458.509
311,1,5,200,1,341.961
312,1,5,300,1,481.909
313,1,5,200,1,431.636
314,1,5,500,1,177.069
315,1,5,100,2,361.953
316,1,5,100,2,1819.57
317,1,5,500,1,223.144
318,1,5,400,1,1520.68
319,1,5,200,2,1323.16
320,1,5,500,1,221.335
321,1,5,600,1,298.203
322,1,5,300,1,376.402
323,1,5,100,1,756.071
324,1,5,500,1,1768.88
325,1,5,600,1,611.248
326,1,5,300,1,627.612
327,1,5,200,1,452.019
328,1,5,0,2,286.708
