trialNum,visualBlock,feedbackBlock,offset,response,responseTime
82,1,8,100,2,803.004
83,1,8,300,1,734.59
84,1,8,300,2,2098.71
85,1,4,300,1,3632.84
86,1,4,500,1,876.598
87,1,4,100,2,791.387
88,1,4,300,1,661.039
89,1,4,100,2,575.878
90,1,4,400,1,327.838
91,1,4,500,1,1692.15
92,1,4,600,1,1640.72
93,1,4,0,2,614.32
94,1,4,0,2,367.6
95,1,4,600,1,478.261
96,1,4,200,1,940.837
97,1,4,500,1,1593.71
98,1,4,300,1,374.687
99,1,4,600,1,643.228
100,1,4,300,1,440.319
101,1,4,600,1,826.536
102,1,4,500,1,657.433
103,1,4,400,1,958.479
104,1,4,100,2,374.564
105,1,4,0,2,351.241
106,1,4,100,2,360.956
107,1,4,400,1,194.5
108,1,4,600,1,308.021
109,1,4,200,1,1174.59
110,1,4,500,1,2043.32
111,1,4,200,2,841.394
112,1,4,600,1,310.172
113,1,4,0,2,481.364
114,1,4,500,1,294.487
115,1,4,400,1,157.97
116,1,4,200,2,1241.37
117,1,4,100,2,727.005
118,1,4,200,2,1543.74
119,1,4,0,2,484.028
120,1,4,400,1,211.322
121,1,4,400,1,1458.6
122,1,4,200,2,1275.81
123,1,4,100,2,493.339
124,1,4,300,1,411.113
125,1,4,300,1,2227.28
126,1,4,0,2,381.45
127,1,6,300,1,1100.22
128,1,6,100,1,1992.86
129,1,6,100,2,710.336
130,1,6,400,1,327.44
131,1,6,200,1,4758.84
132,1,6,200,2,943.346
133,1,6,500,1,127.33
134,1,6,300,1,1024.78
135,1,6,200,2,826.645
136,1,6,0,2,399.696
137,1,6,0,2,435.021
138,1,6,0,2,234.138
139,1,6,500,1,128.22
140,1,6,500,1,591.779
141,1,6,600,1,858.502
142,1,6,600,1,807.199
143,1,6,100,2,607.891
144,1,6,100,2,493.613
145,1,6,600,1,1944.54
146,1,6,600,1,724.262
147,1,6,200,1,958.033
148,1,6,400,1,526.693
149,1,6,400,1,392.538
150,1,6,200,1,1292.18
151,1,6,0,2,383.659
152,1,6,500,1,165.906
153,1,6,500,1,470.319
154,1,6,100,2,1107.79
155,1,6,300,1,394.369
156,1,6,0,2,182.911
157,1,6,100,2,961.685
158,1,6,600,1,194.092
159,1,6,300,1,557.882
160,1,6,300,1,1526.42
161,1,6,600,1,876.51
162,1,6,200,1,823.969
163,1,6,300,1,410.431
164,1,6,400,1,225.784
165,1,6,400,1,192.816
166,1,6,0,2,364.235
167,1,6,400,1,361.194
168,1,6,500,1,275.033
169,1,3,500,1,750.134
170,1,3,200,1,1523.0
171,1,3,500,1,489.946
172,1,3,200,1,595.188
173,1,3,300,1,472.705
174,1,3,300,1,472.3
175,1,3,400,1,410.447
176,1,3,100,2,654.404
177,1,3,0,2,400.082
178,1,3,0,2,502.939
179,1,3,400,1,352.392
180,1,3,400,1,703.478
181,1,3,300,1,466.56
182,1,3,200,1,745.514
183,1,3,600,1,396.874
184,1,3,300,1,648.535
185,1,3,600,1,311.939
186,1,3,200,1,720.168
187,1,3,400,1,412.32
188,1,3,400,1,467.804
189,1,3,100,2,392.885
190,1,3,100,2,362.873
191,1,3,300,1,1240.72
192,1,3,0,2,511.048
193,1,3,100,2,706.74
194,1,3,0,2,336.584
195,1,3,100,2,326.837
196,1,3,600,1,744.442
197,1,3,400,1,375.437
198,1,3,500,1,607.175
199,1,3,500,1,424.06
200,1,3,0,2,377.568
201,1,3,200,2,861.686
202,1,3,100,2,563.913
203,1,3,200,1,531.605
204,1,3,500,1,383.742
205,1,3,600,1,338.427
206,1,3,600,1,584.903
207,1,3,500,1,230.278
208,1,3,300,1,753.588
209,1,3,600,1,388.183
210,1,3,0,2,429.12
211,1,2,300,1,965.442
212,1,2,300,1,310.878
213,1,2,300,1,559.681
214,1,2,0,2,483.08
215,1,2,200,1,561.955
216,1,2,0,2,599.728
217,1,2,400,1,228.488
218,1,2,500,1,592.361
219,1,2,600,1,742.757
220,1,2,600,1,140.859
221,1,2,100,2,257.882
222,1,2,0,2,300.354
223,1,2,100,2,444.712
224,1,2,600,1,127.129
225,1,2,600,1,174.889
226,1,2,200,1,207.877
227,1,2,100,2,726.558
228,1,2,200,2,560.915
229,1,2,300,2,1976.53
230,1,2,600,1,142.173
231,1,2,400,1,674.785
232,1,2,400,1,741.93
233,1,2,500,1,108.679
234,1,2,500,1,324.866
235,1,2,300,1,724.437
236,1,2,0,2,166.32
237,1,2,100,2,544.313
238,1,2,400,1,1094.68
239,1,2,400,1,675.431
240,1,2,300,1,1125.31
241,1,2,500,1,693.021
242,1,2,200,2,891.248
243,1,2,600,1,1010.56
244,1,2,100,2,407.361
245,1,2,500,1,94.5298
246,1,2,0,2,548.063
247,1,2,400,1,128.161
248,1,2,200,1,1392.02
249,1,2,0,2,416.876
250,1,2,100,2,994.972
251,1,2,500,1,143.837
252,1,2,200,1,825.182
253,1,1,0,2,606.681
254,1,1,600,1,1260.95
255,1,1,600,1,323.704
256,1,1,200,1,591.009
257,1,1,500,1,826.594
258,1,1,300,1,826.375
259,1,1,300,1,1159.35
260,1,1,400,1,455.933
261,1,1,200,1,258.709
262,1,1,600,1,693.626
263,1,1,0,2,231.267
264,1,1,300,1,111.223
265,1,1,100,2,660.069
266,1,1,200,1,993.42
267,1,1,100,2,693.927
268,1,1,500,1,276.89
269,1,1,500,1,991.859
270,1,1,0,2,531.633
271,1,1,600,1,444.823
272,1,1,500,1,324.286
273,1,1,0,2,365.047
274,1,1,300,1,327.429
275,1,1,600,1,410.008
276,1,1,100,2,1290.56
277,1,1,100,2,444.565
278,1,1,400,1,127.996
279,1,1,300,1,1026.22
280,1,1,400,1,809.373
281,1,1,100,2,1042.04
282,1,1,200,1,977.049
283,1,1,400,1,243.757
284,1,1,400,1,191.604
285,1,1,0,2,415.852
286,1,1,100,2,1744.54
287,1,1,400,1,194.187
288,1,1,500,1,842.209
289,1,1,200,1,441.331
290,1,1,0,2,565.914
291,1,1,300,1,194.723
292,1,1,500,1,1126.0
293,1,1,600,1,458.426
294,1,1,200,2,2057.7
295,1,5,100,1,1599.62
296,1,5,500,1,278.118
297,1,5,300,1,320.824
298,1,5,200,1,800.609
299,1,5,100,2,1039.41
300,1,5,600,1,578.11
301,1,5,100,2,453.594
302,1,5,600,1,685.831
303,1,5,200,1,311.283
304,1,5,100,2,431.574
305,1,5,0,2,423.464
306,1,5,100,2,401.517
307,1,5,200,1,437.801
308,1,5,600,1,464.656
309,1,5,600,1,204.737
310,1,5,0,2,468.248
311,1,5,400,1,213.752
312,1,5,500,1,260.651
313,1,5,0,2,202.687
314,1,5,300,1,205.722
315,1,5,300,1,564.44
316,1,5,600,1,1341.68
317,1,5,100,2,344.034
318,1,5,400,1,467.604
319,1,5,500,1,226.427
320,1,5,0,2,290.525
321,1,5,300,1,252.57
322,1,5,200,1,1206.31
323,1,5,400,1,142.28
324,1,5,0,2,242.14
325,1,5,400,1,225.003
326,1,5,200,1,307.125
327,1,5,200,1,276.873
328,1,5,500,1,562.259
329,1,5,400,1,621.046
330,1,5,300,1,984.256
331,1,5,500,1,171.553
332,1,5,300,1,179.844
333,1,5,600,1,150.087
334,1,5,500,1,203.856
335,1,5,0,2,401.312
336,1,5,400,1,110.776
