trialNum,visualBlock,feedbackBlock,offset,response,responseTime
1,1,4,400,2,3249.57
2,1,4,200,2,4060.66
3,1,4,600,2,5577.31
4,1,4,400,1,4541.93
5,1,4,200,1,3009.57
6,1,4,500,1,1360.08
7,1,4,500,1,2591.63
8,1,4,400,1,2075.17
9,1,4,600,1,2541.88
10,1,4,400,1,2407.58
11,1,4,100,2,4824.74
12,1,4,100,2,2010.94
13,1,4,600,1,1310.67
14,1,4,400,1,1358.2
15,1,4,100,2,1742.43
16,1,4,300,1,1643.37
17,1,4,400,1,1794.68
18,1,4,100,2,1626.9
19,1,4,300,1,1077.45
20,1,4,600,1,1009.32
21,1,4,0,2,1447.45
22,1,4,100,2,1394.24
23,1,4,300,1,1077.32
24,1,4,0,2,1331.71
25,1,4,100,2,2977.73
26,1,4,0,2,1666.97
27,1,4,300,1,1277.87
28,1,4,300,1,1075.89
29,1,4,200,2,3558.91
30,1,4,500,1,743.416
31,1,4,0,2,1247.79
32,1,4,500,1,1177.53
33,1,4,500,1,1175.08
34,1,4,200,1,1257.84
35,1,4,600,1,909.161
36,1,4,200,1,1074.01
37,1,4,0,2,1299.57
38,1,4,600,1,961.653
39,1,4,300,1,1056.86
40,1,4,0,1,1332.92
41,1,4,500,1,977.723
42,1,4,200,1,957.557
43,1,8,600,1,2416.28
44,1,8,400,1,1223.62
45,1,8,0,2,1248.75
46,1,8,600,1,960.892
47,1,8,300,1,1356.76
48,1,8,500,1,2809.26
49,1,8,600,1,1125.07
50,1,8,400,1,990.588
51,1,8,100,2,1941.49
52,1,8,100,2,1461.0
53,1,8,400,1,993.425
54,1,8,400,1,1025.89
55,1,8,500,1,974.858
56,1,8,100,2,1472.14
57,1,8,100,2,1198.99
58,1,8,0,2,1167.18
59,1,8,300,1,1257.47
60,1,8,200,1,1133.71
61,1,8,400,1,984.922
62,1,8,0,2,1159.08
63,1,8,0,2,1046.09
64,1,8,600,1,949.525
65,1,8,200,1,998.45
66,1,8,500,1,884.287
67,1,8,200,1,1064.84
68,1,8,100,2,1184.04
69,1,8,300,1,1168.23
70,1,8,500,1,1812.06
71,1,8,400,1,1062.51
72,1,8,0,2,1202.72
73,1,8,200,1,1385.93
74,1,8,300,1,980.93
75,1,8,200,1,1395.64
76,1,8,0,2,1127.08
77,1,8,300,1,998.531
78,1,8,600,1,880.778
79,1,8,200,1,1031.66
80,1,8,100,2,1121.14
81,1,8,600,1,921.375
82,1,8,500,1,1027.76
83,1,8,500,1,913.333
84,1,8,300,1,861.466
85,1,5,0,2,1622.9
86,1,5,600,1,1003.26
87,1,5,600,2,1116.86
88,1,5,400,1,1855.77
89,1,5,200,1,1111.34
90,1,5,600,1,1259.13
91,1,5,400,1,1160.12
92,1,5,200,1,1125.68
93,1,5,200,1,947.713
94,1,5,400,1,957.404
95,1,5,300,1,989.683
96,1,5,100,2,1488.04
97,1,5,400,1,1076.98
98,1,5,500,1,955.961
99,1,5,300,1,1280.69
100,1,5,300,1,1007.85
101,1,5,300,1,1071.33
102,1,5,400,1,969.568
103,1,5,100,2,1183.64
104,1,5,300,1,1287.85
105,1,5,600,1,870.302
106,1,5,0,2,1228.08
107,1,5,100,2,1118.38
108,1,5,400,1,2105.24
109,1,5,600,1,1102.24
110,1,5,200,1,1114.38
111,1,5,0,2,1239.41
112,1,5,300,1,2316.99
113,1,5,500,1,901.53
114,1,5,200,1,1073.68
115,1,5,500,1,1012.19
116,1,5,100,2,1170.23
117,1,5,500,1,930.417
118,1,5,500,1,890.144
119,1,5,100,2,1274.1
120,1,5,100,2,1700.63
121,1,5,0,2,1033.54
122,1,5,600,1,898.792
123,1,5,0,2,1026.01
124,1,5,0,2,1087.01
125,1,5,200,1,948.277
126,1,5,500,1,1105.88
127,1,1,0,2,1139.64
128,1,1,400,1,928.265
129,1,1,300,1,1024.77
130,1,1,500,1,975.951
131,1,1,200,1,940.994
132,1,1,0,2,1166.87
133,1,1,100,2,2711.47
134,1,1,600,1,809.787
135,1,1,600,1,1057.23
136,1,1,500,1,824.41
137,1,1,100,2,2074.28
138,1,1,200,1,1227.54
139,1,1,500,1,1043.16
140,1,1,200,1,1776.48
141,1,1,200,1,1093.29
142,1,1,400,1,1026.38
143,1,1,600,1,958.142
144,1,1,500,1,941.105
145,1,1,100,2,1257.5
146,1,1,300,1,1010.94
147,1,1,0,2,1099.16
148,1,1,100,2,1877.48
149,1,1,400,1,960.944
150,1,1,0,2,1164.58
151,1,1,100,2,2610.96
152,1,1,0,2,1084.05
153,1,1,500,1,944.314
154,1,1,300,1,1025.07
155,1,1,400,1,1092.44
156,1,1,600,1,975.588
157,1,1,300,1,1006.62
158,1,1,300,1,809.027
159,1,1,300,1,893.279
160,1,1,500,1,859.13
161,1,1,200,1,1091.63
162,1,1,200,1,992.745
163,1,1,600,1,892.768
164,1,1,400,1,1057.2
165,1,1,100,2,1224.65
166,1,1,600,1,844.314
167,1,1,0,2,963.879
168,1,1,400,1,1194.83
169,1,2,0,2,2006.81
170,1,2,500,1,860.576
171,1,2,0,2,1047.58
172,1,2,200,1,1277.75
173,1,2,600,1,942.815
174,1,2,0,2,1147.53
175,1,2,100,2,1260.74
176,1,2,300,2,2493.74
177,1,2,500,1,926.313
178,1,2,0,2,1430.31
179,1,2,300,1,928.441
180,1,2,400,1,2825.88
181,1,2,600,1,991.292
182,1,2,600,1,1040.56
183,1,2,600,1,974.297
184,1,2,400,1,1057.31
185,1,2,300,1,921.88
186,1,2,200,1,1059.27
187,1,2,400,1,793.014
188,1,2,500,1,1092.07
189,1,2,200,1,857.468
190,1,2,200,1,959.93
191,1,2,200,1,926.38
192,1,2,100,2,1210.21
193,1,2,500,1,976.653
194,1,2,600,1,807.821
195,1,2,300,1,923.988
196,1,2,400,1,892.515
197,1,2,0,2,1050.09
198,1,2,400,1,1410.66
199,1,2,100,2,1374.85
200,1,2,500,1,826.826
201,1,2,100,2,957.992
202,1,2,0,2,883.769
203,1,2,300,1,844.111
204,1,2,100,2,909.6
205,1,2,200,1,843.476
206,1,2,400,1,826.551
207,1,2,100,2,924.771
208,1,2,300,1,1677.61
209,1,2,500,1,1292.74
210,1,2,600,1,890.784
211,1,6,600,1,1116.19
212,1,6,100,2,1057.5
213,1,6,200,1,1243.76
214,1,6,400,1,709.776
215,1,6,400,1,827.657
216,1,6,500,1,738.925
217,1,6,200,1,826.231
218,1,6,300,1,859.612
219,1,6,0,2,1049.25
220,1,6,300,1,877.447
221,1,6,500,1,875.636
222,1,6,100,2,1023.9
223,1,6,100,2,910.462
224,1,6,200,1,1760.16
225,1,6,100,2,942.878
226,1,6,500,1,760.922
227,1,6,200,1,873.712
228,1,6,0,2,866.299
229,1,6,300,1,746.374
230,1,6,600,1,891.147
231,1,6,400,1,1023.9
232,1,6,400,1,791.532
233,1,6,600,1,824.903
234,1,6,300,1,773.854
235,1,6,0,2,915.949
236,1,6,600,1,726.984
237,1,6,100,2,843.348
238,1,6,100,2,827.021
239,1,6,0,2,867.208
240,1,6,200,1,793.956
241,1,6,300,1,1410.27
242,1,6,600,1,942.573
243,1,6,600,1,857.199
244,1,6,500,1,973.896
245,1,6,400,1,841.148
246,1,6,500,1,775.289
247,1,6,500,1,741.013
248,1,6,0,2,931.378
249,1,6,300,1,827.599
250,1,6,400,1,776.454
251,1,6,200,1,941.792
252,1,6,0,2,916.836
253,1,3,0,2,1306.29
254,1,3,300,1,941.47
255,1,3,600,1,921.754
256,1,3,200,1,1083.8
257,1,3,200,1,941.383
258,1,3,400,1,912.061
259,1,3,400,1,924.784
