trialNum,visualBlock,feedbackBlock,offset,response,responseTime
220,1,6,600,1,841.407
221,1,6,300,1,574.513
222,1,6,300,1,407.789
223,1,6,300,1,926.03
224,1,6,0,2,648.835
225,1,6,100,2,744.861
226,1,6,200,1,560.331
227,1,6,400,1,526.529
228,1,6,400,1,357.947
229,1,6,200,1,774.672
230,1,6,400,1,376.421
231,1,6,500,1,508.099
232,1,6,500,1,374.239
233,1,6,500,1,524.457
234,1,6,200,1,674.789
235,1,6,100,2,2043.05
236,1,6,500,1,393.245
237,1,6,300,1,341.216
238,1,6,600,1,908.825
239,1,6,200,1,859.464
240,1,6,300,1,326.448
241,1,6,400,1,342.559
242,1,6,0,2,480.888
243,1,6,400,1,1261.29
244,1,6,600,1,574.681
245,1,6,500,1,440.457
246,1,6,300,1,374.303
247,1,6,400,1,576.154
248,1,6,100,2,3457.78
249,1,6,100,2,1893.47
250,1,6,200,1,477.536
251,1,6,0,2,565.874
252,1,6,200,1,645.48
253,1,8,0,2,2006.26
254,1,8,300,1,665.698
255,1,8,400,1,709.78
256,1,8,600,1,578.847
257,1,8,400,1,574.103
258,1,8,200,1,608.121
259,1,8,500,1,584.663
260,1,8,300,1,2495.89
261,1,8,300,1,762.198
262,1,8,0,2,724.478
263,1,8,500,1,2085.85
264,1,8,600,1,655.08
265,1,8,400,1,1415.31
266,1,8,200,1,632.894
267,1,8,200,1,706.029
268,1,8,100,2,639.09
269,1,8,400,1,540.978
270,1,8,400,1,597.765
271,1,8,0,2,1657.19
272,1,8,400,1,571.091
273,1,8,500,1,577.018
274,1,8,100,2,1659.53
275,1,8,300,1,625.767
276,1,8,500,1,532.97
277,1,8,100,2,766.138
278,1,8,200,1,517.057
279,1,8,0,2,568.817
280,1,8,600,1,560.895
281,1,8,600,1,591.677
282,1,8,200,1,658.197
283,1,8,100,2,778.751
284,1,8,0,2,754.688
285,1,8,600,1,577.344
286,1,8,0,2,661.415
287,1,8,300,1,1167.56
288,1,8,600,1,563.925
289,1,8,500,1,1946.95
290,1,8,500,1,634.714
291,1,8,300,1,647.1
292,1,8,100,2,660.21
293,1,8,100,2,613.196
294,1,8,200,1,607.327
295,1,5,0,2,1773.08
296,1,5,300,1,1684.74
297,1,5,500,1,802.329
298,1,5,200,1,821.862
299,1,5,400,1,638.462
300,1,5,200,1,630.725
301,1,5,300,1,613.829
302,1,5,300,1,442.519
303,1,5,200,1,532.129
304,1,5,600,1,514.927
305,1,5,0,2,593.771
306,1,5,100,2,554.037
307,1,5,600,1,512.781
308,1,5,100,2,710.017
309,1,5,500,1,336.819
310,1,5,600,1,635.876
311,1,5,500,1,1566.78
312,1,5,400,1,1052.75
313,1,5,200,1,740.481
314,1,5,600,1,882.194
315,1,5,300,1,854.769
316,1,5,100,2,612.433
317,1,5,200,1,631.942
318,1,5,300,1,606.749
319,1,5,500,1,674.952
320,1,5,300,1,565.267
321,1,5,500,1,425.465
322,1,5,400,1,583.27
323,1,5,100,2,924.161
324,1,5,400,1,633.24
325,1,5,100,2,631.3
326,1,5,500,1,628.088
327,1,5,0,2,628.536
328,1,5,0,2,494.811
329,1,5,0,2,684.666
330,1,5,200,2,1001.04
331,1,5,600,1,578.954
332,1,5,400,1,682.477
333,1,5,0,2,438.676
334,1,5,600,1,407.639
335,1,5,100,2,366.623
336,1,5,400,1,717.971
