trialNum,visualBlock,feedbackBlock,offset,response,responseTime
1,1,8,300,1,3066.41
2,1,8,400,1,2045.18
3,1,8,100,1,1353.6
4,1,8,300,1,1693.19
5,1,8,500,1,764.672
6,1,8,300,1,1442.07
7,1,8,600,1,986.9
8,1,8,100,1,2082.83
9,1,8,300,1,578.729
10,1,8,0,2,1947.47
11,1,8,0,2,971.352
12,1,8,400,1,1147.16
13,1,8,100,1,599.666
14,1,8,100,1,482.593
15,1,8,0,2,604.998
16,1,8,200,1,319.236
17,1,8,0,2,1141.01
18,1,8,600,1,619.336
19,1,8,200,1,501.155
20,1,8,100,1,729.608
21,1,8,100,1,478.96
22,1,8,500,1,385.717
23,1,8,600,1,446.286
24,1,8,300,1,434.926
25,1,8,0,2,1225.09
26,1,8,400,1,258.104
27,1,8,400,1,464.617
28,1,8,300,1,355.784
29,1,8,600,1,395.793
30,1,8,600,1,416.114
31,1,8,400,1,350.389
32,1,8,0,2,686.436
33,1,8,500,1,410.964
34,1,8,500,1,387.589
35,1,8,200,1,426.914
36,1,8,600,1,340.863
37,1,8,500,1,427.189
38,1,8,500,1,378.367
39,1,8,200,1,358.615
40,1,8,400,1,319.813
41,1,8,200,1,336.61
42,1,8,200,1,386.759
43,1,7,400,1,782.738
44,1,7,500,1,1115.04
45,1,7,100,2,2046.68
46,1,7,0,2,838.205
47,1,7,400,1,271.614
48,1,7,200,1,408.355
49,1,7,200,1,464.062
50,1,7,600,1,409.845
51,1,7,600,1,272.399
52,1,7,200,1,427.575
53,1,7,300,1,401.494
54,1,7,400,1,371.372
55,1,7,200,1,377.434
56,1,7,0,2,793.801
57,1,7,100,1,1013.1
58,1,7,600,1,283.07
59,1,7,400,1,282.778
60,1,7,500,1,241.793
61,1,7,500,1,327.881
62,1,7,0,2,525.494
63,1,7,0,2,328.505
64,1,7,100,2,321.842
65,1,7,300,1,181.909
66,1,7,300,1,227.532
67,1,7,400,1,262.976
68,1,7,300,1,247.247
69,1,7,600,1,254.187
70,1,7,400,1,249.344
71,1,7,300,1,220.643
72,1,7,200,1,331.141
73,1,7,200,1,253.421
74,1,7,500,1,283.127
75,1,7,100,1,267.529
76,1,7,600,1,273.53
77,1,7,500,1,258.066
78,1,7,300,1,157.187
79,1,7,500,1,195.236
80,1,7,600,1,233.587
81,1,7,100,1,362.416
82,1,7,0,1,379.551
83,1,7,100,2,290.642
84,1,7,0,2,783.534
85,1,4,0,2,1006.75
86,1,4,600,1,394.069
87,1,4,0,2,497.138
88,1,4,600,1,860.728
89,1,4,200,1,990.586
90,1,4,100,1,510.052
91,1,4,600,1,310.721
92,1,4,200,1,589.991
93,1,4,300,1,260.049
94,1,4,300,1,242.188
95,1,4,600,1,293.032
96,1,4,400,1,240.14
97,1,4,300,1,358.745
98,1,4,200,1,292.224
99,1,4,200,1,275.952
100,1,4,500,1,261.025
101,1,4,400,1,276.546
102,1,4,0,2,648.858
103,1,4,500,1,227.308
104,1,4,0,2,748.198
105,1,4,300,1,294.079
106,1,4,100,2,643.099
107,1,4,200,1,277.086
108,1,4,400,1,242.605
109,1,4,100,2,442.159
110,1,4,400,1,209.835
111,1,4,300,1,692.336
112,1,4,100,2,575.802
113,1,4,500,1,243.732
114,1,4,200,1,274.034
115,1,4,100,2,493.331
116,1,4,100,2,677.705
117,1,4,500,1,226.995
118,1,4,300,1,258.046
119,1,4,400,1,358.722
120,1,4,0,2,365.141
121,1,4,0,2,334.617
122,1,4,500,1,162.388
123,1,4,600,1,225.075
124,1,4,400,1,190.33
125,1,4,500,1,225.415
126,1,4,600,1,190.551
127,1,6,400,1,600.041
128,1,6,0,2,547.988
129,1,6,600,1,311.169
130,1,6,500,1,290.323
131,1,6,200,1,241.288
132,1,6,100,1,861.03
133,1,6,100,1,659.137
134,1,6,300,1,259.834
135,1,6,0,2,482.371
136,1,6,600,1,144.565
137,1,6,200,1,323.568
138,1,6,400,1,310.148
139,1,6,100,2,857.945
140,1,6,400,1,327.798
141,1,6,600,1,259.776
142,1,6,400,1,190.888
143,1,6,200,1,391.78
144,1,6,300,1,243.513
145,1,6,600,1,176.018
146,1,6,200,1,257.043
147,1,6,500,1,110.128
148,1,6,200,1,557.482
149,1,6,300,1,177.011
150,1,6,600,1,275.416
151,1,6,100,2,540.6
152,1,6,500,1,144.147
153,1,6,600,1,190.5
154,1,6,0,2,363.905
155,1,6,200,1,927.34
156,1,6,500,1,210.292
157,1,6,0,2,414.62
158,1,6,400,1,144.393
159,1,6,0,2,418.941
160,1,6,500,1,109.585
161,1,6,100,2,574.732
162,1,6,500,1,226.587
163,1,6,300,1,191.912
164,1,6,300,1,175.282
165,1,6,0,2,349.651
166,1,6,400,1,178.246
167,1,6,300,1,257.966
168,1,6,100,1,775.946
169,1,1,0,1,490.009
170,1,1,200,1,377.439
171,1,1,500,1,143.169
172,1,1,400,1,91.2996
173,1,1,500,1,108.911
174,1,1,600,1,74.3406
175,1,1,0,2,447.701
176,1,1,0,2,401.314
177,1,1,400,1,277.464
178,1,1,200,1,358.563
179,1,1,100,1,992.881
180,1,1,0,2,501.351
181,1,1,400,1,610.874
182,1,1,100,2,642.5
183,1,1,400,1,226.623
184,1,1,100,1,542.23
185,1,1,500,1,177.363
186,1,1,300,1,274.122
187,1,1,600,1,342.812
188,1,1,300,1,290.129
189,1,1,300,1,292.728
190,1,1,600,1,342.63
191,1,1,600,1,290.839
192,1,1,300,1,290.347
193,1,1,400,1,359.549
194,1,1,600,1,974.909
195,1,1,300,1,340.799
196,1,1,0,2,548.979
197,1,1,200,1,278.156
198,1,1,400,1,459.895
199,1,1,500,1,259.842
200,1,1,600,1,341.573
201,1,1,100,2,1006.72
202,1,1,300,1,294.05
203,1,1,0,2,432.267
204,1,1,100,1,794.643
205,1,1,100,1,676.85
206,1,1,200,1,294.029
207,1,1,200,1,376.023
208,1,1,500,1,293.358
209,1,1,200,1,225.034
210,1,1,500,1,259.565
211,1,3,0,2,690.367
212,1,3,400,1,848.736
213,1,3,200,1,286.758
214,1,3,500,1,331.691
215,1,3,100,1,480.649
216,1,3,300,1,307.015
217,1,3,200,1,259.192
218,1,3,500,1,289.416
219,1,3,100,1,634.304
220,1,3,600,1,294.313
221,1,3,0,2,500.016
222,1,3,100,1,700.076
223,1,3,600,1,232.261
224,1,3,300,1,259.715
225,1,3,200,1,250.553
226,1,3,500,1,324.111
227,1,3,200,1,327.355
228,1,3,600,1,501.475
229,1,3,500,1,261.08
230,1,3,100,2,528.477
231,1,3,100,2,918.159
232,1,3,400,1,260.782
233,1,3,400,1,255.829
234,1,3,400,1,346.478
235,1,3,300,1,230.583
236,1,3,100,2,627.418
237,1,3,200,1,428.827
238,1,3,0,2,529.043
239,1,3,600,1,509.935
240,1,3,300,1,308.745
241,1,3,0,2,485.599
242,1,3,600,1,315.081
243,1,3,500,1,185.187
244,1,3,400,1,218.734
245,1,3,0,2,376.6
246,1,3,300,1,212.064
247,1,3,0,2,353.604
248,1,3,300,1,165.953
249,1,3,200,1,442.413
250,1,3,500,1,394.733
251,1,3,600,1,151.653
252,1,3,400,1,269.691
253,1,2,400,1,300.002
254,1,2,200,1,208.479
255,1,2,400,1,159.927
256,1,2,600,1,425.57
257,1,2,300,1,157.012
258,1,2,600,1,109.458
259,1,2,600,1,206.686
260,1,2,100,1,540.68
261,1,2,100,1,1010.15
262,1,2,600,1,177.732
263,1,2,400,1,106.919
264,1,2,200,1,489.418
265,1,2,600,1,242.898
266,1,2,200,1,940.381
267,1,2,200,1,592.574
268,1,2,100,2,510.204
269,1,2,500,1,177.291
270,1,2,400,1,91.0599
271,1,2,400,1,108.666
272,1,2,0,2,631.407
273,1,2,500,1,195.037
274,1,2,500,1,757.721
275,1,2,400,1,241.541
276,1,2,0,2,366.025
277,1,2,300,1,294.694
278,1,2,300,1,492.693
279,1,2,0,2,415.937
280,1,2,200,1,594.636
281,1,2,600,1,276.452
282,1,2,0,2,564.302
283,1,2,100,2,1594.08
284,1,2,300,1,410.656
285,1,2,300,1,142.17
286,1,2,0,2,366.035
287,1,2,200,1,144.544
288,1,2,500,1,293.043
289,1,2,500,1,57.9836
290,1,2,0,2,464.272
291,1,2,100,1,1011.26
292,1,2,300,1,259.847
293,1,2,500,1,92.9014
294,1,2,100,1,1390.49
295,1,5,0,2,1689.41
