trialNum,visualBlock,feedbackBlock,offset,response,responseTime
121,1,5,200,1,1077.72
122,1,5,200,1,932.184
123,1,5,200,2,902.614
124,1,5,300,2,1212.67
125,1,5,500,1,1293.08
126,1,5,0,2,1678.87
127,1,1,400,1,7016.55
128,1,1,300,1,1908.41
129,1,1,0,2,1998.64
130,1,1,100,1,1561.57
131,1,1,0,2,1050.41
132,1,1,200,1,2744.96
133,1,1,100,1,941.21
134,1,1,300,1,927.094
135,1,1,500,1,1058.89
136,1,1,100,2,1375.11
137,1,1,600,1,2977.01
138,1,1,0,2,497.209
139,1,1,600,1,1027.96
140,1,1,400,1,790.794
141,1,1,500,1,426.034
142,1,1,600,1,491.499
143,1,1,500,1,374.367
144,1,1,200,1,891.061
145,1,1,300,1,810.23
146,1,1,300,1,375.872
147,1,1,500,1,326.369
148,1,1,200,1,357.799
149,1,1,600,1,393.494
150,1,1,200,1,423.886
151,1,1,100,2,1130.48
152,1,1,300,1,441.24
153,1,1,300,1,526.488
154,1,1,400,1,292.211
155,1,1,100,2,475.687
156,1,1,600,1,460.146
157,1,1,500,1,323.958
158,1,1,200,2,1057.86
159,1,1,0,2,533.491
160,1,1,400,1,362.233
161,1,1,400,1,875.596
162,1,1,100,2,642.013
163,1,1,400,2,893.795
164,1,1,600,1,458.37
165,1,1,500,1,291.002
166,1,1,0,2,448.407
167,1,1,200,1,1377.68
168,1,1,0,2,416.918
169,1,2,0,2,4472.81
170,1,2,100,2,1010.87
171,1,2,0,2,517.494
172,1,2,200,2,961.553
173,1,2,600,1,462.403
174,1,2,500,1,355.554
175,1,2,300,1,574.135
176,1,2,200,1,1059.18
177,1,2,300,1,376.632
178,1,2,0,2,649.524
179,1,2,600,1,310.777
180,1,2,400,1,1540.76
181,1,2,400,1,300.676
182,1,2,400,1,485.908
183,1,2,200,2,775.78
184,1,2,600,1,359.596
185,1,2,300,1,841.146
186,1,2,100,2,1242.25
187,1,2,100,2,710.867
188,1,2,300,1,310.106
189,1,2,200,2,2359.26
190,1,2,0,2,433.122
191,1,2,200,1,344.615
192,1,2,400,1,276.5
193,1,2,100,2,1092.46
194,1,2,600,1,260.325
195,1,2,300,1,1491.29
196,1,2,200,1,608.971
197,1,2,600,1,677.083
198,1,2,100,2,690.351
199,1,2,400,1,327.771
200,1,2,100,2,558.572
201,1,2,0,2,351.818
202,1,2,500,1,294.114
203,1,2,0,2,781.819
204,1,2,500,1,227.403
205,1,2,500,1,341.349
206,1,2,300,1,224.96
207,1,2,600,1,292.483
208,1,2,500,1,240.741
209,1,2,500,1,341.478
210,1,2,400,1,841.414
211,1,6,100,1,2466.15
212,1,6,300,1,1127.72
213,1,6,200,1,342.172
214,1,6,400,1,394.041
215,1,6,0,2,381.918
216,1,6,100,2,244.18
217,1,6,300,1,1027.74
218,1,6,0,2,332.359
219,1,6,0,2,385.048
220,1,6,200,2,1360.93
221,1,6,500,1,560.184
222,1,6,300,2,691.211
223,1,6,500,1,3209.08
224,1,6,0,2,348.379
225,1,6,100,2,644.307
226,1,6,600,1,777.386
227,1,6,600,1,290.362
228,1,6,200,1,390.98
229,1,6,400,1,343.132
230,1,6,100,2,392.464
231,1,6,500,1,443.596
232,1,6,600,1,1591.81
233,1,6,500,1,289.942
234,1,6,600,1,508.317
235,1,6,400,1,657.189
236,1,6,300,1,392.416
237,1,6,600,1,325.681
238,1,6,500,1,374.614
239,1,6,500,1,609.565
240,1,6,100,2,841.783
241,1,6,100,2,1026.75
242,1,6,400,1,277.265
243,1,6,600,1,241.794
244,1,6,200,2,1640.77
245,1,6,200,1,326.304
246,1,6,400,1,1259.58
247,1,6,0,2,415.453
248,1,6,300,1,307.01
249,1,6,400,1,507.433
250,1,6,200,2,709.037
251,1,6,300,2,909.824
252,1,6,0,2,416.26
253,1,4,0,2,1806.33
254,1,4,300,1,310.796
255,1,4,300,1,892.96
256,1,4,500,1,409.001
257,1,4,0,2,548.409
258,1,4,100,2,477.936
259,1,4,0,2,316.877
260,1,4,0,2,434.725
261,1,4,100,2,327.54
262,1,4,600,1,260.671
263,1,4,300,1,357.695
264,1,4,400,1,492.611
265,1,4,200,1,392.361
266,1,4,600,1,410.056
267,1,4,500,1,656.97
268,1,4,0,2,364.723
269,1,4,400,1,611.532
270,1,4,600,1,341.766
271,1,4,600,1,274.186
272,1,4,600,1,324.236
273,1,4,200,2,890.557
274,1,4,500,1,276.28
275,1,4,100,2,758.299
276,1,4,100,2,327.203
277,1,4,300,1,361.117
278,1,4,300,2,1759.33
279,1,4,500,1,659.443
280,1,4,200,2,1074.65
281,1,4,500,1,259.828
282,1,4,0,2,264.693
283,1,4,400,1,161.565
284,1,4,500,1,991.88
285,1,4,200,2,1691.44
286,1,4,100,2,543.749
287,1,4,200,2,1560.22
288,1,4,100,2,277.067
289,1,4,600,1,260.319
290,1,4,400,1,658.217
291,1,4,200,1,725.19
292,1,4,300,1,777.104
293,1,4,400,1,309.289
294,1,4,400,1,242.133
295,1,3,0,2,1622.86
296,1,3,400,1,359.322
297,1,3,300,1,3598.34
298,1,3,600,1,3342.71
299,1,3,300,2,388.909
300,1,3,400,1,2798.6
301,1,3,0,2,507.855
302,1,3,100,2,1342.95
303,1,3,100,2,685.703
304,1,3,200,2,705.726
305,1,3,500,1,1049.38
306,1,3,500,1,1334.25
307,1,3,300,1,443.851
308,1,3,100,2,473.006
309,1,3,300,1,286.56
310,1,3,600,1,216.141
311,1,3,0,2,335.556
312,1,3,500,2,3915.22
313,1,3,100,2,1784.88
314,1,3,400,2,1312.03
315,1,3,600,1,248.357
316,1,3,300,1,223.393
317,1,3,200,1,390.681
318,1,3,200,1,287.016
319,1,3,600,2,563.45
320,1,3,500,1,303.422
321,1,3,400,1,232.796
322,1,3,500,1,263.024
323,1,3,200,2,1629.8
324,1,3,300,1,1311.18
325,1,3,600,1,526.289
326,1,3,100,2,206.177
327,1,3,0,2,214.766
328,1,3,600,1,258.616
329,1,3,200,1,868.376
330,1,3,200,2,477.752
331,1,3,400,1,314.469
332,1,3,100,2,506.812
333,1,3,0,2,377.994
334,1,3,500,1,310.771
335,1,3,400,2,2421.76
336,1,3,0,2,225.949
