trialNum,visualBlock,feedbackBlock,offset,response,responseTime
105,1,2,500,1,90.774
106,1,2,500,1,90.3234
107,1,2,600,1,374.355
108,1,2,200,1,290.498
109,1,2,0,2,1549.36
110,1,2,500,1,277.65
111,1,2,600,1,1341.73
112,1,2,500,1,189.436
113,1,2,400,1,258.121
114,1,2,300,1,257.759
115,1,2,500,1,292.707
116,1,2,0,2,381.477
117,1,2,600,1,277.151
118,1,2,400,1,1273.7
119,1,2,300,1,1025.28
120,1,2,0,2,400.043
121,1,2,200,1,327.639
122,1,2,100,2,393.485
123,1,2,400,1,409.826
124,1,2,100,2,575.867
125,1,2,0,2,300.017
126,1,2,200,1,427.601
127,1,8,500,1,2295.89
128,1,8,0,2,2035.46
129,1,8,600,1,408.48
130,1,8,100,1,968.32
131,1,8,400,1,310.326
132,1,8,500,1,1108.62
133,1,8,0,2,664.681
134,1,8,400,1,524.374
135,1,8,0,2,645.991
136,1,8,100,2,623.904
137,1,8,400,1,407.217
138,1,8,600,1,779.18
139,1,8,300,1,440.972
140,1,8,500,1,332.153
141,1,8,300,1,498.035
142,1,8,200,2,1178.87
143,1,8,0,2,472.199
144,1,8,600,1,342.984
145,1,8,200,2,1217.18
146,1,8,200,1,1390.55
147,1,8,600,1,876.454
148,1,8,0,2,347.505
149,1,8,100,2,384.562
150,1,8,600,1,310.23
151,1,8,100,2,644.432
152,1,8,100,2,601.794
153,1,8,200,2,449.281
154,1,8,300,1,2825.15
155,1,8,500,1,1227.61
156,1,8,400,1,366.372
157,1,8,300,1,1353.69
158,1,8,0,2,914.088
159,1,8,400,1,383.905
160,1,8,200,1,327.674
161,1,8,200,2,1063.8
162,1,8,500,1,2213.08
163,1,8,500,1,1665.08
164,1,8,400,1,1235.29
165,1,8,600,1,565.293
166,1,8,300,1,1219.95
167,1,8,100,1,382.982
168,1,8,300,1,302.385
169,1,6,0,1,3039.63
170,1,6,100,2,444.701
171,1,6,300,1,543.432
172,1,6,200,2,659.096
173,1,6,500,1,242.954
174,1,6,200,1,1057.86
175,1,6,600,1,276.111
176,1,6,400,1,173.876
177,1,6,400,1,291.973
178,1,6,100,2,423.989
179,1,6,600,1,77.2349
180,1,6,0,2,497.12
181,1,6,400,1,228.083
182,1,6,100,2,423.533
183,1,6,400,1,278.13
184,1,6,300,1,975.093
185,1,6,500,1,509.505
186,1,6,0,2,331.671
187,1,6,100,2,360.666
188,1,6,400,1,560.626
189,1,6,200,2,691.526
190,1,6,500,1,293.176
191,1,6,0,2,447.646
192,1,6,300,1,228.148
193,1,6,200,1,475.643
194,1,6,100,2,526.71
195,1,6,400,1,460.117
196,1,6,300,1,308.393
197,1,6,500,1,309.38
198,1,6,600,1,241.073
199,1,6,300,1,274.168
200,1,6,0,2,416.503
201,1,6,200,1,528.096
202,1,6,0,2,316.265
203,1,6,600,1,244.69
204,1,6,200,1,923.568
205,1,6,600,1,243.207
206,1,6,500,1,174.124
207,1,6,500,1,207.754
208,1,6,100,2,2422.68
209,1,6,300,1,227.072
210,1,6,600,1,275.809
211,1,4,500,1,2199.59
212,1,4,100,2,508.135
213,1,4,600,1,343.365
214,1,4,200,2,806.875
215,1,4,600,1,743.464
216,1,4,300,1,290.356
217,1,4,0,2,482.59
218,1,4,100,2,361.119
219,1,4,200,2,693.788
220,1,4,600,1,310.186
221,1,4,500,1,406.278
222,1,4,200,1,291.088
223,1,4,200,1,359.554
224,1,4,400,1,226.683
225,1,4,0,2,349.109
226,1,4,0,2,233.649
227,1,4,500,1,227.906
228,1,4,500,1,257.76
229,1,4,400,1,474.75
230,1,4,300,1,208.221
231,1,4,0,2,316.005
232,1,4,100,2,194.441
233,1,4,0,2,200.136
234,1,4,600,1,261.305
235,1,4,400,1,390.466
236,1,4,300,1,192.113
237,1,4,400,2,208.747
238,1,4,100,2,2342.07
239,1,4,400,1,128.07
240,1,4,300,1,192.019
241,1,4,200,1,275.222
242,1,4,500,1,227.336
243,1,4,100,2,407.633
244,1,4,100,2,410.04
245,1,4,500,1,194.02
246,1,4,0,2,347.232
247,1,4,300,1,144.862
248,1,4,300,1,192.768
249,1,4,200,2,1858.62
250,1,4,600,1,259.562
251,1,4,600,1,240.625
252,1,4,400,1,273.482
253,1,5,0,2,2556.3
254,1,5,500,1,1347.86
255,1,5,100,2,1763.0
256,1,5,500,1,825.682
257,1,5,500,1,599.036
258,1,5,100,2,541.782
259,1,5,0,2,424.686
260,1,5,500,1,420.788
261,1,5,400,1,862.49
262,1,5,0,2,407.32
263,1,5,100,2,426.849
264,1,5,400,1,506.938
265,1,5,200,2,7244.23
266,1,5,300,1,1221.6
267,1,5,600,1,3954.14
268,1,5,600,1,1201.58
269,1,5,600,1,335.035
270,1,5,100,1,466.949
271,1,5,300,1,505.4
272,1,5,300,1,1075.45
273,1,5,0,2,692.372
274,1,5,200,1,1015.35
275,1,5,600,1,439.544
276,1,5,300,2,1208.44
277,1,5,400,2,779.409
278,1,5,200,2,802.031
279,1,5,100,2,511.409
280,1,5,600,1,486.425
281,1,5,600,1,721.91
282,1,5,200,1,892.148
283,1,5,500,1,443.068
284,1,5,200,1,761.835
285,1,5,400,1,400.018
286,1,5,300,1,811.036
287,1,5,500,1,410.274
288,1,5,0,2,481.828
289,1,5,400,1,362.674
290,1,5,100,2,4847.64
291,1,5,200,2,3736.15
292,1,5,400,1,1473.87
293,1,5,0,2,620.809
294,1,5,300,2,2258.12
295,1,3,0,2,5739.87
296,1,3,200,2,18916.5
297,1,3,100,2,9645.8
298,1,3,100,2,1270.59
299,1,3,0,2,706.006
300,1,3,400,1,442.181
301,1,3,500,1,1349.16
302,1,3,300,1,1639.32
303,1,3,200,1,3254.97
304,1,3,200,1,721.885
305,1,3,200,1,585.343
306,1,3,400,1,717.547
307,1,3,500,1,686.839
308,1,3,500,1,442.077
309,1,3,300,1,781.121
310,1,3,600,1,707.474
311,1,3,600,1,516.399
312,1,3,300,1,552.489
313,1,3,500,1,453.579
314,1,3,500,1,523.906
315,1,3,400,1,552.525
316,1,3,0,2,596.705
317,1,3,600,1,591.217
318,1,3,600,1,595.704
319,1,3,0,2,502.33
320,1,3,600,1,1519.95
321,1,3,200,1,1180.18
322,1,3,100,2,453.664
323,1,3,300,1,400.015
324,1,3,100,2,581.109
325,1,3,400,1,478.612
326,1,3,200,1,406.359
327,1,3,0,2,2337.25
328,1,3,300,1,344.228
329,1,3,0,2,472.985
330,1,3,100,1,634.5
331,1,3,600,1,389.398
332,1,3,500,1,470.024
333,1,3,400,1,1186.65
334,1,3,400,1,471.66
335,1,3,100,2,674.679
336,1,3,300,1,360.215
