trialNum,visualBlock,feedbackBlock,offset,response,responseTime
179,1,6,200,2,2011.14
180,1,6,600,1,26.3971
181,1,6,400,1,174.179
182,1,6,200,2,608.375
183,1,6,200,2,1527.3
184,1,6,300,1,308.688
185,1,6,400,1,209.26
186,1,6,400,1,58.0912
187,1,6,300,1,9107.97
188,1,6,200,2,1608.79
189,1,6,600,1,360.404
190,1,6,200,2,1907.29
191,1,6,0,2,933.46
192,1,6,500,1,10.7455
193,1,6,100,2,2208.03
194,1,6,300,2,6826.9
195,1,6,100,2,442.135
196,1,6,400,1,60.7156
197,1,6,100,2,1541.54
198,1,6,600,1,394.203
199,1,6,300,1,3590.67
200,1,6,0,2,1333.49
201,1,6,400,1,77.8679
202,1,6,300,2,9058.24
203,1,6,500,1,225.184
204,1,6,100,2,5341.12
205,1,6,0,2,1433.82
206,1,6,600,1,361.292
207,1,6,500,1,290.426
208,1,6,200,2,791.553
209,1,6,500,1,676.808
210,1,6,0,2,4230.86
211,1,8,500,1,450.256
212,1,8,200,2,1479.01
213,1,8,0,2,375.261
214,1,8,500,1,176.902
215,1,8,400,1,491.622
216,1,8,400,1,191.328
217,1,8,100,2,525.635
218,1,8,400,1,433.18
219,1,8,600,1,258.378
220,1,8,600,1,1456.01
221,1,8,200,2,491.656
222,1,8,500,1,260.433
223,1,8,200,2,2414.12
224,1,8,600,1,553.778
225,1,8,100,2,1238.18
226,1,8,500,2,4781.07
227,1,8,300,2,4682.75
228,1,8,100,2,428.346
229,1,8,600,1,49.3107
230,1,8,0,2,384.947
231,1,8,100,2,998.224
232,1,8,300,1,116.772
233,1,8,300,2,1113.35
234,1,8,0,2,389.376
235,1,8,300,1,172.535
236,1,8,500,1,59.4013
237,1,8,600,1,143.866
238,1,8,400,1,535.526
239,1,8,0,2,602.631
240,1,8,100,2,1177.2
241,1,8,0,2,472.218
242,1,8,300,2,5953.52
243,1,8,100,2,954.059
244,1,8,200,2,3515.77
245,1,8,300,1,6818.9
246,1,8,500,1,86.7493
247,1,8,600,1,3387.17
248,1,8,200,1,636.577
249,1,8,200,2,2776.99
250,1,8,400,1,580.853
251,1,8,400,1,469.128
252,1,8,0,2,1012.53
253,1,5,100,1,4982.73
254,1,5,500,1,569.56
255,1,5,400,1,428.335
256,1,5,100,2,1677.84
257,1,5,600,1,410.722
258,1,5,300,1,503.593
259,1,5,0,2,473.19
260,1,5,200,2,1541.59
261,1,5,600,1,234.809
262,1,5,500,1,262.217
263,1,5,400,1,584.353
264,1,5,200,1,194.854
265,1,5,300,1,493.389
266,1,5,0,2,490.708
267,1,5,300,2,3779.99
268,1,5,0,2,290.162
269,1,5,300,1,4203.78
270,1,5,400,1,683.204
271,1,5,500,1,11.7823
272,1,5,600,1,222.209
273,1,5,300,1,349.469
274,1,5,0,2,645.151
275,1,5,400,2,2286.95
276,1,5,0,2,407.026
277,1,5,200,2,356.535
278,1,5,600,2,1612.05
279,1,5,200,2,8292.46
280,1,5,500,2,2010.83
281,1,5,100,2,2167.09
282,1,5,400,1,2900.83
283,1,5,100,2,4785.76
284,1,5,0,2,499.269
285,1,5,600,1,402.756
286,1,5,500,1,637.065
287,1,5,400,1,116.998
288,1,5,500,1,341.861
289,1,5,100,2,243.317
290,1,5,200,1,209.842
291,1,5,300,2,3453.66
292,1,5,600,1,169.743
293,1,5,100,2,588.741
294,1,5,200,2,812.853
295,1,4,400,1,3016.35
296,1,4,300,1,2874.53
297,1,4,200,2,1675.46
298,1,4,200,1,593.916
299,1,4,0,2,949.56
300,1,4,500,1,1578.07
301,1,4,200,1,657.263
302,1,4,200,1,393.266
303,1,4,0,2,382.778
304,1,4,0,2,317.943
305,1,4,500,1,127.943
306,1,4,300,1,840.641
307,1,4,100,2,725.791
308,1,4,400,1,3093.49
309,1,4,300,1,624.849
310,1,4,600,1,909.059
311,1,4,400,1,590.352
312,1,4,400,1,407.802
313,1,4,600,1,308.939
314,1,4,600,1,289.871
315,1,4,300,1,1940.93
316,1,4,500,1,1575.55
317,1,4,300,1,258.15
318,1,4,600,1,375.541
319,1,4,100,2,474.443
320,1,4,500,1,3926.27
321,1,4,400,1,207.869
322,1,4,100,2,558.826
323,1,4,200,2,1943.36
324,1,4,500,1,292.723
325,1,4,600,1,308.152
326,1,4,500,1,606.929
327,1,4,0,2,714.476
328,1,4,0,2,367.723
329,1,4,0,2,3317.73
330,1,4,300,2,1027.44
331,1,4,100,2,525.97
332,1,4,600,1,293.139
333,1,4,400,1,740.242
334,1,4,100,2,2375.38
335,1,4,200,1,376.777
336,1,4,100,2,459.647
