trialNum,condition,location,offset,vision,vibration,audio,response,responseTime
1,16,0,0,1,1,2,7,4588.89
2,16,0,200,1,1,2,6,2581.99
3,8,0,300,0,2,2,4,1856.88
4,6,0,0,0,0,2,8,3923.4
5,17,0,300,1,2,2,6,2347.05
6,2,0,0,0,2,0,9,1006.74
7,14,0,400,1,2,1,5,4130.46
8,1,0,300,0,1,0,4,3071.75
9,8,0,400,0,2,2,4,1872.65
10,10,0,400,1,1,0,3,3112.52
11,16,0,300,1,1,2,4,3192.97
12,7,0,100,0,1,2,6,1604.24
13,9,0,100,1,0,0,7,3027.71
14,2,0,400,0,2,0,4,2288.51
15,3,0,0,0,0,1,9,870.494
16,3,0,100,0,0,1,8,855.267
17,5,0,0,0,2,1,9,653.489
18,0,0,400,0,0,0,4,1906.62
19,0,0,200,0,0,0,3,1236.76
20,9,0,400,1,0,0,5,2944.06
21,12,0,300,1,0,1,5,3159.65
22,12,0,200,1,0,1,5,1577.31
23,6,0,200,0,0,2,5,3104.51
24,13,0,400,1,1,1,5,2675.76
25,10,0,0,1,1,0,7,1360.08
26,5,0,200,0,2,1,5,3841.38
27,14,0,300,1,2,1,4,2073.74
28,13,0,200,1,1,1,5,1546.01
29,16,0,100,1,1,2,5,1177.84
30,10,0,300,1,1,0,4,2111.72
31,2,0,100,0,2,0,6,2404.59
32,16,0,400,1,1,2,3,1683.12
33,12,0,400,1,0,1,3,1976.6
34,15,0,100,1,0,2,6,1077.53
35,4,0,400,0,1,1,3,1421.2
36,15,0,200,1,0,2,7,2193.24
37,9,0,0,1,0,0,8,4443.82
38,9,0,300,1,0,0,4,1594.5
39,0,0,0,0,0,0,8,1087.18
40,5,0,100,0,2,1,7,2821.53
41,8,0,100,0,2,2,7,1921.16
42,7,0,400,0,1,2,3,2787.91
43,14,0,200,1,2,1,3,4691.78
44,1,0,400,0,1,0,2,1538.11
45,12,0,100,1,0,1,5,2876.36
46,12,0,0,1,0,1,5,1060.88
47,10,0,200,1,1,0,4,5276.3
48,4,0,300,0,1,1,4,1421.33
49,2,0,300,0,2,0,3,2452.41
50,3,0,200,0,0,1,5,3020.11
