trialNum,condition,location,offset,vision,vibration,audio,response,responseTime
1,8,0,0,0,2,2,9,1616.34
2,4,0,0,0,1,1,3,3057.65
3,9,0,100,1,0,0,6,5613.75
4,6,0,200,0,0,2,6,5507.03
5,3,0,0,0,0,1,3,2639.7
6,6,0,0,0,0,2,7,9523.84
7,10,0,300,1,1,0,5,4695.82
8,10,0,200,1,1,0,3,3197.46
9,5,0,300,0,2,1,4,2174.35
10,17,0,0,1,2,2,5,4362.41
11,1,0,0,0,1,0,4,1988.71
12,11,0,300,1,2,0,3,2693.99
13,3,0,300,0,0,1,3,2953.67
14,12,0,200,1,0,1,2,5193.35
15,16,0,400,1,1,2,5,3243.23
16,4,0,100,0,1,1,4,5203.06
17,13,0,300,1,1,1,4,4744.46
18,14,0,0,1,2,1,3,2943.85
19,2,0,400,0,2,0,4,5638.54
20,9,0,400,1,0,0,2,1426.17
21,15,0,100,1,0,2,7,2410.29
22,1,0,200,0,1,0,4,2837.47
23,16,0,300,1,1,2,6,2877.34
24,15,0,200,1,0,2,5,3261.24
25,10,0,0,1,1,0,3,2060.92
26,4,0,300,0,1,1,4,1205.68
27,13,0,200,1,1,1,4,2346.34
28,2,0,0,0,2,0,4,1488.31
29,6,0,100,0,0,2,8,2654.5
30,7,0,200,0,1,2,7,4171.19
31,13,0,400,1,1,1,2,5075.38
32,16,0,0,1,1,2,8,2943.46
33,12,0,300,1,0,1,4,6411.39
34,10,0,100,1,1,0,3,2176.43
35,9,0,300,1,0,0,2,2846.1
36,0,0,300,0,0,0,3,3837.24
37,0,0,200,0,0,0,5,4487.31
38,7,0,400,0,1,2,9,2720.7
39,11,0,0,1,2,0,5,3675.25
40,0,0,100,0,0,0,5,2572.03
41,8,0,300,0,2,2,9,2186.76
42,10,0,400,1,1,0,4,3159.7
43,1,0,100,0,1,0,5,7237.23
44,9,0,200,1,0,0,3,2993.95
45,3,0,400,0,0,1,2,2204.7
46,9,0,0,1,0,0,4,5609.36
47,0,0,400,0,0,0,2,1971.61
48,3,0,200,0,0,1,3,3201.54
49,12,0,0,1,0,1,4,5626.5
50,12,0,100,1,0,1,3,3211.96
51,0,0,0,0,0,0,4,1771.09
52,5,0,400,0,2,1,2,1038.08
53,17,0,100,1,2,2,7,3543.43
54,1,0,300,0,1,0,3,3004.75
55,16,0,100,1,1,2,8,2326.84
56,8,0,400,0,2,2,5,2988.19
57,6,0,300,0,0,2,4,869.163
58,7,0,0,0,1,2,9,2602.88
59,2,0,200,0,2,0,4,4605.03
60,12,0,400,1,0,1,4,3663.58
61,14,0,300,1,2,1,3,1543.01
62,15,0,0,1,0,2,6,1177.17
63,8,0,200,0,2,2,5,2272.1
64,15,0,300,1,0,2,5,4493.45
65,3,0,100,0,0,1,2,1420.46
66,11,0,400,1,2,0,3,5826.97
67,5,0,100,0,2,1,4,4871.01
68,8,0,100,0,2,2,7,3090.12
69,11,0,100,1,2,0,4,2960.99
70,5,0,0,0,2,1,4,2005.21
71,16,0,200,1,1,2,6,2994.98
72,17,0,200,1,2,2,7,1094.67
73,4,0,400,0,1,1,3,1471.7
74,14,0,200,1,2,1,4,2442.84
75,14,0,400,1,2,1,4,2344.33
76,17,0,400,1,2,2,5,2794.75
77,2,0,300,0,2,0,3,3436.31
78,2,0,100,0,2,0,6,2653.61
79,6,0,400,0,0,2,4,2104.96
80,14,0,100,1,2,1,5,2275.41
81,5,0,200,0,2,1,6,4005.5
82,13,0,0,1,1,1,6,1927.35
83,7,0,300,0,1,2,6,5356.09
84,4,0,200,0,1,1,3,2120.1
85,1,0,400,0,1,0,3,2470.92
86,11,0,200,1,2,0,3,1975.8
87,13,0,100,1,1,1,4,944.51
88,17,0,300,1,2,2,5,3227.99
89,7,0,100,0,1,2,6,2521.18
90,15,0,400,1,0,2,7,5193.85
91,1,0,400,0,1,0,4,5915.93
92,4,0,100,0,1,1,4,4036.09
93,14,0,300,1,2,1,3,2877.62
94,9,0,0,1,0,0,3,2777.63
95,10,0,400,1,1,0,4,1378.81
96,12,0,100,1,0,1,3,1059.99
97,10,0,100,1,1,0,4,1843.97
98,2,0,200,0,2,0,5,2054.36
99,6,0,100,0,0,2,6,3069.39
100,8,0,0,0,2,2,7,3770.16
101,6,0,400,0,0,2,6,4957.08
102,5,0,200,0,2,1,3,2935.12
103,2,0,0,0,2,0,3,3404.62
104,4,0,300,0,1,1,4,1138.47
105,5,0,400,0,2,1,5,3786.46
106,1,0,300,0,1,0,4,4102.89
107,11,0,400,1,2,0,3,2410.31
108,15,0,100,1,0,2,7,1893.42
109,14,0,400,1,2,1,4,1963.0
110,0,0,400,0,0,0,5,4587.29
111,4,0,200,0,1,1,3,2619.52
112,10,0,0,1,1,0,4,3209.89
113,17,0,0,1,2,2,5,6045.2
114,7,0,200,0,1,2,7,4106.01
115,0,0,200,0,0,0,2,1687.71
116,8,0,200,0,2,2,8,4953.38
117,6,0,200,0,0,2,6,3705.53
118,11,0,300,1,2,0,2,1193.8
119,11,0,200,1,2,0,4,4360.44
120,2,0,400,0,2,0,4,3604.42
121,8,0,400,0,2,2,7,5285.85
122,13,0,400,1,1,1,3,826.299
123,7,0,400,0,1,2,8,2236.41
124,9,0,100,1,0,0,3,1092.59
125,9,0,400,1,0,0,4,1929.97
126,17,0,100,1,2,2,7,3758.71
127,10,0,200,1,1,0,4,1577.23
128,14,0,100,1,2,1,3,2061.07
129,1,0,0,0,1,0,4,2788.52
130,2,0,300,0,2,0,4,1671.13
131,1,0,100,0,1,0,3,1520.54
132,0,0,300,0,0,0,4,4621.21
133,11,0,0,1,2,0,3,744.839
134,8,0,100,0,2,2,8,1339.2
135,5,0,0,0,2,1,4,1571.0
136,14,0,200,1,2,1,4,4311.47
137,13,0,100,1,1,1,4,627.391
138,10,0,300,1,1,0,3,1111.57
139,17,0,400,1,2,2,3,2309.14
140,7,0,100,0,1,2,6,1101.71
141,5,0,100,0,2,1,4,2254.82
142,3,0,0,0,0,1,4,1874.51
143,11,0,100,1,2,0,3,3677.48
144,8,0,300,0,2,2,6,2354.66
145,17,0,300,1,2,2,5,1559.92
146,3,0,200,0,0,1,4,1287.39
147,3,0,400,0,0,1,3,3103.92
148,3,0,300,0,0,1,3,2468.56
149,0,0,100,0,0,0,3,2952.22
150,12,0,200,1,0,1,4,1913.94
151,16,0,300,1,1,2,7,3710.11
152,17,0,200,1,2,2,7,1293.26
153,9,0,200,1,0,0,5,1377.81
154,0,0,0,0,0,0,4,1204.12
155,7,0,0,0,1,2,9,1338.16
156,2,0,100,0,2,0,3,2971.55
157,12,0,0,1,0,1,4,2026.82
158,15,0,0,1,0,2,7,3613.76
159,6,0,300,0,0,2,4,838.763
160,15,0,400,1,0,2,6,1992.55
161,1,0,200,0,1,0,4,3036.59
162,16,0,400,1,1,2,5,1577.1
163,15,0,300,1,0,2,4,1510.14
164,5,0,300,0,2,1,4,1237.37
165,13,0,300,1,1,1,4,3193.26
166,14,0,0,1,2,1,3,2479.11
167,16,0,200,1,1,2,5,2194.8
168,16,0,100,1,1,2,6,2027.68
169,4,0,0,0,1,1,4,1072.02
170,9,0,300,1,0,0,2,2360.35
171,13,0,200,1,1,1,4,3447.05
172,6,0,0,0,0,2,6,2087.71
173,4,0,400,0,1,1,4,2222.2
174,16,0,0,1,1,2,8,1410.83
175,7,0,300,0,1,2,9,3221.86
176,12,0,300,1,0,1,3,1727.21
177,13,0,0,1,1,1,5,1143.53
178,3,0,100,0,0,1,4,1705.53
179,12,0,400,1,0,1,3,2176.72
180,15,0,200,1,0,2,7,1392.89
181,1,0,300,0,1,0,4,3299.71
182,10,0,100,1,1,0,5,1443.08
183,8,0,300,0,2,2,7,1725.9
184,2,0,300,0,2,0,3,1020.01
185,12,0,100,1,0,1,4,2659.98
186,1,0,0,0,1,0,4,1454.71
187,7,0,400,0,1,2,6,1721.6
188,1,0,400,0,1,0,3,1535.97
189,3,0,0,0,0,1,4,837.051
190,4,0,200,0,1,1,4,5321.59
191,1,0,200,0,1,0,3,557.745
192,14,0,100,1,2,1,4,5210.15
193,6,0,0,0,0,2,6,2388.79
194,13,0,100,1,1,1,4,1411.37
195,2,0,400,0,2,0,2,1122.22
196,4,0,0,0,1,1,3,1286.35
197,4,0,100,0,1,1,4,604.326
198,5,0,100,0,2,1,4,1720.24
199,16,0,300,1,1,2,6,1562.66
200,2,0,0,0,2,0,4,4387.24
201,7,0,0,0,1,2,8,2871.55
202,8,0,400,0,2,2,7,2087.22
203,4,0,300,0,1,1,4,636.434
204,11,0,100,1,2,0,3,1475.86
205,5,0,400,0,2,1,4,3554.51
206,10,0,0,1,1,0,3,3159.24
207,17,0,100,1,2,2,6,979.474
208,6,0,100,0,0,2,6,1755.35
209,14,0,0,1,2,1,3,1394.04
210,3,0,100,0,0,1,2,1287.92
