trialNum,condition,location,offset,vision,vibration,audio,response,responseTime
1,6,0,0,0,0,2,9,2133.14
2,6,0,300,0,0,2,2,3358.05
3,5,0,0,0,2,1,9,1390.41
4,13,0,400,1,1,1,3,3480.52
5,12,0,400,1,0,1,1,2380.1
6,2,0,0,0,2,0,8,2423.05
7,2,0,300,0,2,0,2,2841.18
8,3,0,100,0,0,1,7,2856.38
9,7,0,300,0,1,2,5,3972.98
10,13,0,100,1,1,1,6,1662.56
11,17,0,200,1,2,2,6,3210.42
12,5,0,100,0,2,1,7,4238.09
13,11,0,0,1,2,0,9,743.869
14,6,0,200,0,0,2,3,2955.05
15,17,0,100,1,2,2,5,1126.3
16,9,0,100,1,0,0,2,2644.63
17,17,0,0,1,2,2,8,1244.32
18,0,0,200,0,0,0,1,3887.65
19,4,0,400,0,1,1,4,4889.97
20,16,0,400,1,1,2,5,3276.03
21,0,0,100,0,0,0,4,3986.7
22,3,0,0,0,0,1,8,1303.85
23,4,0,0,0,1,1,9,1121.12
24,3,0,400,0,0,1,5,4488.33
25,7,0,200,0,1,2,6,3485.96
26,16,0,300,1,1,2,5,4677.31
27,11,0,400,1,2,0,1,747.625
28,4,0,200,0,1,1,3,2319.99
29,14,0,400,1,2,1,1,743.589
30,10,0,100,1,1,0,2,1376.96
31,12,0,300,1,0,1,3,2678.19
32,16,0,0,1,1,2,9,810.12
33,12,0,200,1,0,1,5,5460.21
34,11,0,200,1,2,0,4,1910.67
35,8,0,0,0,2,2,8,806.936
36,13,0,200,1,1,1,5,1110.86
37,9,0,0,1,0,0,4,1711.11
38,14,0,300,1,2,1,4,3044.57
39,2,0,400,0,2,0,6,3653.76
40,16,0,200,1,1,2,5,1325.64
41,7,0,100,0,1,2,6,3421.22
42,5,0,200,0,2,1,5,2171.27
43,7,0,400,0,1,2,3,1570.9
44,14,0,200,1,2,1,4,3659.02
45,14,0,100,1,2,1,7,1244.36
46,1,0,200,0,1,0,6,3022.03
47,9,0,300,1,0,0,2,3643.28
48,16,0,100,1,1,2,7,693.346
49,15,0,100,1,0,2,7,778.043
50,8,0,200,0,2,2,6,3121.86
51,13,0,300,1,1,1,5,3260.03
52,15,0,0,1,0,2,8,562.072
53,2,0,100,0,2,0,7,888.544
54,10,0,0,1,1,0,9,460.589
55,1,0,400,0,1,0,3,1455.54
56,10,0,200,1,1,0,3,2922.9
57,0,0,300,0,0,0,1,1188.32
58,0,0,0,0,0,0,8,1153.46
59,2,0,200,0,2,0,7,3371.59
60,10,0,300,1,1,0,5,1094.06
61,13,0,0,1,1,1,6,6360.21
62,1,0,0,0,1,0,9,506.049
63,10,0,400,1,1,0,2,2260.9
64,12,0,0,1,0,1,8,726.68
65,1,0,300,0,1,0,5,1005.49
66,15,0,300,1,0,2,1,810.107
67,0,0,400,0,0,0,1,1054.09
68,6,0,100,0,0,2,1,902.284
69,3,0,300,0,0,1,1,1191.39
70,11,0,300,1,2,0,6,1442.36
71,1,0,100,0,1,0,4,3104.24
72,17,0,300,1,2,2,3,1626.62
73,11,0,100,1,2,0,3,876.521
74,8,0,400,0,2,2,1,571.185
75,4,0,100,0,1,1,7,836.482
76,15,0,200,1,0,2,3,1060.83
77,4,0,300,0,1,1,2,1056.47
78,5,0,400,0,2,1,2,1053.64
79,17,0,400,1,2,2,2,1509.61
80,9,0,200,1,0,0,1,810.104
81,7,0,0,0,1,2,9,470.813
82,14,0,0,1,2,1,8,511.269
83,12,0,100,1,0,1,2,2745.2
84,5,0,300,0,2,1,1,938.326
85,15,0,400,1,0,2,1,2577.7
86,6,0,400,0,0,2,1,619.224
87,8,0,300,0,2,2,5,752.879
88,3,0,200,0,0,1,3,1503.49
89,8,0,100,0,2,2,3,2137.37
90,9,0,400,1,0,0,2,1894.4
91,5,0,300,0,2,1,2,1699.29
