trialNum,condition,location,offset,vision,vibration,audio,response,responseTime
1,16,0,0,1,1,2,9,1505.79
2,7,0,400,0,1,2,3,3525.17
3,16,0,300,1,1,2,6,2876.58
4,8,0,100,0,2,2,9,1373.56
5,10,0,400,1,1,0,8,1861.81
6,2,0,100,0,2,0,9,2339.87
7,12,0,200,1,0,1,7,7578.79
8,3,0,0,0,0,1,9,3422.36
9,8,0,400,0,2,2,4,6658.47
10,4,0,400,0,1,1,8,4839.1
11,12,0,100,1,0,1,8,6925.16
12,1,0,300,0,1,0,9,5337.72
13,8,0,0,0,2,2,9,1203.36
14,2,0,300,0,2,0,6,3167.72
15,7,0,300,0,1,2,4,3253.47
16,4,0,0,0,1,1,9,2653.44
17,5,0,0,0,2,1,8,3987.76
18,7,0,0,0,1,2,9,755.048
19,0,0,200,0,0,0,2,2808.27
20,0,0,300,0,0,0,3,4186.58
21,8,0,200,0,2,2,9,1336.15
22,13,0,400,1,1,1,3,2076.33
23,1,0,0,0,1,0,9,2069.66
24,6,0,100,0,0,2,8,3554.9
25,3,0,300,0,0,1,3,2471.29
26,13,0,300,1,1,1,7,1809.15
27,6,0,200,0,0,2,8,2389.69
28,2,0,0,0,2,0,9,687.547
29,3,0,200,0,0,1,5,2838.09
30,15,0,100,1,0,2,7,7492.9
31,15,0,400,1,0,2,1,977.306
32,16,0,200,1,1,2,7,1592.69
33,1,0,100,0,1,0,7,3937.35
34,4,0,300,0,1,1,9,2154.43
35,9,0,200,1,0,0,8,4677.35
36,7,0,200,0,1,2,3,1737.84
37,3,0,400,0,0,1,8,5320.08
38,6,0,400,0,0,2,9,2236.11
39,5,0,400,0,2,1,2,1919.56
40,10,0,0,1,1,0,9,492.989
41,8,0,300,0,2,2,1,1120.63
42,14,0,300,1,2,1,7,1326.56
43,7,0,100,0,1,2,9,1188.24
44,15,0,300,1,0,2,6,911.532
45,12,0,300,1,0,1,5,626.797
46,15,0,0,1,0,2,8,960.144
47,9,0,400,1,0,0,3,2577.94
48,12,0,0,1,0,1,8,493.24
49,0,0,100,0,0,0,4,2604.98
50,16,0,100,1,1,2,9,1860.51
51,17,0,100,1,2,2,8,1128.47
52,9,0,0,1,0,0,9,745.514
53,9,0,300,1,0,0,7,9494.77
54,5,0,200,0,2,1,5,2370.62
55,17,0,300,1,2,2,5,2176.6
56,9,0,100,1,0,0,3,1460.54
57,11,0,400,1,2,0,2,3011.58
58,10,0,100,1,1,0,9,593.53
59,5,0,100,0,2,1,3,2655.24
60,12,0,400,1,0,1,3,1610.89
61,14,0,100,1,2,1,8,745.561
62,13,0,200,1,1,1,7,1145.23
63,13,0,100,1,1,1,4,1427.6
64,4,0,100,0,1,1,9,955.06
65,5,0,300,0,2,1,7,2037.71
66,11,0,0,1,2,0,9,1044.07
67,15,0,200,1,0,2,9,2261.61
68,11,0,200,1,2,0,8,1944.12
69,16,0,400,1,1,2,7,1542.57
70,4,0,200,0,1,1,8,3290.62
71,1,0,200,0,1,0,9,1320.64
72,2,0,200,0,2,0,8,1553.13
73,14,0,200,1,2,1,4,1710.41
74,3,0,100,0,0,1,8,1871.15
75,17,0,200,1,2,2,1,4076.39
76,11,0,100,1,2,0,7,444.102
77,13,0,0,1,1,1,9,627.836
78,0,0,0,0,0,0,7,2555.16
79,17,0,400,1,2,2,1,727.81
80,6,0,0,0,0,2,5,1620.96
81,17,0,0,1,2,2,9,611.346
82,10,0,200,1,1,0,6,1078.5
83,14,0,0,1,2,1,4,2193.98
84,11,0,300,1,2,0,7,628.726
85,6,0,300,0,0,2,1,2920.98
86,10,0,300,1,1,0,4,609.847
87,2,0,400,0,2,0,9,5571.8
88,1,0,400,0,1,0,3,2118.91
89,0,0,400,0,0,0,7,2835.77
90,14,0,400,1,2,1,8,1576.24
91,17,0,200,1,2,2,5,1706.11
92,3,0,100,0,0,1,9,1438.23
93,9,0,100,1,0,0,6,460.6
94,13,0,300,1,1,1,5,811.526
95,7,0,100,0,1,2,7,522.439
96,10,0,300,1,1,0,7,2210.6
97,5,0,400,0,2,1,7,2118.95
98,7,0,400,0,1,2,8,552.678
99,11,0,100,1,2,0,3,2825.37
100,14,0,0,1,2,1,7,1511.0
101,10,0,100,1,1,0,8,1794.59
102,11,0,0,1,2,0,8,1378.2
103,8,0,200,0,2,2,3,1555.28
104,4,0,300,0,1,1,8,1424.03
105,4,0,100,0,1,1,7,1520.15
106,15,0,400,1,0,2,4,2644.26
107,1,0,100,0,1,0,8,1236.37
108,0,0,0,0,0,0,7,1404.74
109,3,0,400,0,0,1,8,1954.82
110,2,0,300,0,2,0,6,1753.12
111,5,0,200,0,2,1,6,2353.25
112,7,0,300,0,1,2,2,1306.48
113,15,0,300,1,0,2,3,1443.48
114,8,0,0,0,2,2,9,821.247
115,13,0,0,1,1,1,7,1644.9
116,6,0,100,0,0,2,8,1755.79
117,8,0,300,0,2,2,1,887.823
118,0,0,200,0,0,0,4,3553.86
119,15,0,0,1,0,2,9,1276.88
120,4,0,0,0,1,1,8,1288.97
121,1,0,0,0,1,0,9,605.568
122,9,0,200,1,0,0,6,2211.34
123,0,0,100,0,0,0,6,1870.01
124,14,0,400,1,2,1,8,727.272
125,12,0,400,1,0,1,5,1943.26
126,9,0,0,1,0,0,7,1043.28
127,6,0,200,0,0,2,6,972.129
128,7,0,0,0,1,2,9,321.041
129,14,0,300,1,2,1,3,648.034
130,0,0,400,0,0,0,2,1568.85
131,17,0,0,1,2,2,8,1475.79
132,2,0,0,0,2,0,9,354.816
133,10,0,0,1,1,0,8,577.838
134,7,0,200,0,1,2,2,672.834
135,0,0,300,0,0,0,2,1336.79
136,1,0,400,0,1,0,1,469.315
137,5,0,300,0,2,1,2,1205.21
138,1,0,200,0,1,0,8,3519.91
139,12,0,200,1,0,1,5,1860.67
140,9,0,300,1,0,0,6,1411.3
141,12,0,0,1,0,1,6,459.346
142,2,0,100,0,2,0,8,471.944
143,6,0,0,0,0,2,7,421.065
144,11,0,300,1,2,0,8,2394.36
145,5,0,0,0,2,1,9,1120.92
146,2,0,200,0,2,0,1,340.617
147,6,0,400,0,0,2,2,770.778
148,12,0,300,1,0,1,4,3792.09
149,17,0,100,1,2,2,6,641.963
150,16,0,100,1,1,2,7,1027.68
151,4,0,200,0,1,1,8,1555.14
152,14,0,200,1,2,1,4,3475.88
153,15,0,200,1,0,2,4,2277.83
154,13,0,200,1,1,1,4,3362.88
155,13,0,400,1,1,1,3,1260.48
156,8,0,100,0,2,2,8,1186.84
157,8,0,400,0,2,2,6,1803.67
158,15,0,100,1,0,2,8,1042.61
159,6,0,300,0,0,2,1,455.179
160,4,0,400,0,1,1,4,3186.53
161,11,0,200,1,2,0,7,1692.72
162,12,0,100,1,0,1,8,345.98
163,16,0,300,1,1,2,3,1311.29
164,3,0,200,0,0,1,5,3903.54
165,3,0,300,0,0,1,5,2087.05
166,17,0,400,1,2,2,8,942.906
167,16,0,400,1,1,2,8,1959.91
168,13,0,100,1,1,1,8,5540.44
169,16,0,200,1,1,2,8,2694.4
170,11,0,400,1,2,0,2,1245.49
171,5,0,100,0,2,1,9,301.629
172,9,0,400,1,0,0,7,844.707
173,2,0,400,0,2,0,2,720.001
174,17,0,300,1,2,2,5,1575.98
175,14,0,100,1,2,1,7,410.129
176,3,0,0,0,0,1,7,571.924
177,10,0,400,1,1,0,8,1426.92
178,1,0,300,0,1,0,3,2521.49
179,10,0,200,1,1,0,6,726.484
180,16,0,0,1,1,2,9,988.694
181,13,0,300,1,1,1,7,806.065
182,0,0,200,0,0,0,7,653.334
183,5,0,100,0,2,1,7,503.691
184,4,0,400,0,1,1,2,1187.87
185,4,0,300,0,1,1,2,1435.63
186,9,0,100,1,0,0,6,609.162
187,0,0,0,0,0,0,8,1154.78
188,16,0,100,1,1,2,8,261.137
189,6,0,0,0,0,2,9,154.748
190,1,0,400,0,1,0,8,1254.52
191,15,0,300,1,0,2,6,2491.46
192,14,0,300,1,2,1,7,1843.76
193,16,0,0,1,1,2,8,209.994
194,2,0,400,0,2,0,1,505.729
195,11,0,0,1,2,0,4,2675.24
196,0,0,100,0,0,0,5,808.075
197,11,0,100,1,2,0,9,693.872
198,8,0,100,0,2,2,7,1638.56
199,6,0,400,0,0,2,2,703.981
200,6,0,100,0,0,2,4,619.753
201,10,0,100,1,1,0,7,226.923
202,9,0,400,1,0,0,6,1511.58
203,0,0,400,0,0,0,4,2334.92
204,8,0,300,0,2,2,7,1688.28
205,5,0,0,0,2,1,8,1237.02
206,12,0,200,1,0,1,8,1577.82
207,9,0,300,1,0,0,6,1976.84
208,17,0,0,1,2,2,9,343.243
209,7,0,300,0,1,2,7,2238.72
210,13,0,0,1,1,1,8,1043.05
211,11,0,400,1,2,0,8,1228.54
212,13,0,200,1,1,1,7,2160.64
213,11,0,300,1,2,0,9,477.29
214,7,0,0,0,1,2,6,1186.74
215,16,0,400,1,1,2,7,744.238
216,17,0,200,1,2,2,8,1793.23
217,8,0,0,0,2,2,9,104.529
218,1,0,300,0,1,0,4,1038.14
219,5,0,200,0,2,1,5,1320.39
220,3,0,100,0,0,1,6,2853.52
221,2,0,100,0,2,0,8,657.7
222,4,0,0,0,1,1,9,587.822
223,15,0,400,1,0,2,6,1295.41
224,10,0,0,1,1,0,8,460.585
225,8,0,200,0,2,2,9,1537.9
226,1,0,0,0,1,0,8,386.163
227,3,0,200,0,0,1,8,1554.94
228,4,0,200,0,1,1,6,4020.24
229,11,0,200,1,2,0,6,3694.99
230,12,0,300,1,0,1,7,1644.18
231,13,0,400,1,1,1,2,593.886
232,12,0,400,1,0,1,2,1042.68
233,6,0,200,0,0,2,2,1319.84
234,12,0,100,1,0,1,8,2127.16
235,14,0,0,1,2,1,8,911.228
236,9,0,0,1,0,0,7,1862.07
237,0,0,300,0,0,0,1,1222.74
238,10,0,200,1,1,0,8,1375.87
239,7,0,100,0,1,2,7,3754.16
240,10,0,300,1,1,0,8,1110.65
241,14,0,400,1,2,1,2,1477.16
242,6,0,300,0,0,2,3,1520.18
243,3,0,300,0,0,1,6,3003.35
244,14,0,100,1,2,1,6,409.417
245,5,0,400,0,2,1,7,621.712
246,15,0,0,1,0,2,8,123.897
247,17,0,300,1,2,2,8,561.495
248,16,0,200,1,1,2,7,1743.84
249,14,0,200,1,2,1,8,460.614
250,2,0,0,0,2,0,6,1338.0
251,16,0,300,1,1,2,8,311.101
252,17,0,400,1,2,2,4,1410.86
253,2,0,300,0,2,0,8,437.223
254,9,0,200,1,0,0,5,662.602
255,13,0,100,1,1,1,8,427.922
256,12,0,0,1,0,1,7,1309.27
257,5,0,300,0,2,1,8,1920.95
258,10,0,400,1,1,0,9,1807.66
259,15,0,100,1,0,2,8,324.786
260,1,0,100,0,1,0,5,4638.16
261,4,0,100,0,1,1,7,1871.14
262,7,0,200,0,1,2,5,2587.93
263,15,0,200,1,0,2,7,2576.77
264,3,0,400,0,0,1,7,2253.99
265,7,0,400,0,1,2,8,752.564
266,8,0,400,0,2,2,1,503.121
