trialNum,condition,location,offset,vision,vibration,audio,response,responseTime
1,4,0,400,0,1,1,1,1282.84
2,3,0,0,0,0,1,9,6373.81
3,7,0,100,0,1,2,2,3455.9
4,17,0,200,1,2,2,6,2514.63
5,0,0,200,0,0,0,1,624.23
6,11,0,200,1,2,0,4,2648.08
7,12,0,0,1,0,1,6,5413.15
8,12,0,300,1,0,1,1,497.332
9,12,0,400,1,0,1,1,597.645
10,3,0,300,0,0,1,1,2090.93
11,8,0,300,0,2,2,3,1287.05
12,16,0,200,1,1,2,7,943.562
13,4,0,200,0,1,1,3,2137.67
14,8,0,200,0,2,2,6,637.472
15,14,0,200,1,2,1,6,528.096
16,3,0,100,0,0,1,7,2988.69
17,10,0,200,1,1,0,6,1160.59
18,11,0,400,1,2,0,7,3110.51
19,6,0,300,0,0,2,1,1837.19
20,5,0,0,0,2,1,7,3670.12
21,14,0,400,1,2,1,5,3327.56
22,10,0,300,1,1,0,7,2910.62
23,13,0,0,1,1,1,9,1594.03
24,2,0,300,0,2,0,6,905.267
25,1,0,0,0,1,0,8,1902.54
26,17,0,400,1,2,2,5,960.513
27,12,0,100,1,0,1,6,1563.65
28,17,0,300,1,2,2,6,328.344
29,8,0,400,0,2,2,6,1104.2
30,13,0,100,1,1,1,7,495.224
31,5,0,100,0,2,1,9,588.69
32,2,0,0,0,2,0,9,971.156
33,16,0,300,1,1,2,6,478.676
34,10,0,100,1,1,0,8,644.074
35,7,0,0,0,1,2,8,274.146
36,0,0,100,0,0,0,5,1938.28
37,16,0,100,1,1,2,7,2161.26
38,6,0,400,0,0,2,1,1688.89
39,14,0,300,1,2,1,6,643.43
40,15,0,100,1,0,2,7,4810.37
41,14,0,0,1,2,1,7,1128.3
42,17,0,0,1,2,2,9,1778.27
43,8,0,100,0,2,2,8,1105.89
44,9,0,0,1,0,0,8,2580.77
45,7,0,300,0,1,2,1,822.422
46,13,0,200,1,1,1,4,3475.99
47,9,0,200,1,0,0,2,1392.98
48,11,0,0,1,2,0,8,827.677
49,2,0,400,0,2,0,3,855.678
50,9,0,100,1,0,0,1,2092.91
51,0,0,400,0,0,0,1,1005.93
52,5,0,400,0,2,1,1,756.183
53,5,0,300,0,2,1,2,1936.69
54,9,0,400,1,0,0,1,4009.9
55,2,0,100,0,2,0,4,2170.22
56,3,0,200,0,0,1,2,4737.64
57,4,0,100,0,1,1,6,2371.17
58,1,0,400,0,1,0,2,1471.03
59,14,0,100,1,2,1,7,758.917
60,16,0,0,1,1,2,8,2196.12
61,15,0,400,1,0,2,3,1579.09
62,15,0,0,1,0,2,9,1676.62
63,4,0,300,0,1,1,6,2172.45
64,1,0,300,0,1,0,3,1587.11
65,11,0,100,1,2,0,8,3255.19
66,15,0,200,1,0,2,2,1212.55
67,4,0,0,0,1,1,8,1821.44
68,6,0,100,0,0,2,6,1655.84
69,1,0,100,0,1,0,6,1041.84
70,1,0,200,0,1,0,5,1121.32
71,3,0,400,0,0,1,4,670.566
72,17,0,100,1,2,2,9,2542.52
73,10,0,0,1,1,0,8,311.701
74,2,0,200,0,2,0,7,5838.64
75,7,0,200,0,1,2,3,1604.22
76,13,0,300,1,1,1,4,2694.13
77,8,0,0,0,2,2,9,1939.71
78,5,0,200,0,2,1,4,1004.66
79,6,0,0,0,0,2,8,2153.3
80,7,0,400,0,1,2,2,1154.97
81,10,0,400,1,1,0,3,1876.47
82,11,0,300,1,2,0,2,2393.11
83,0,0,300,0,0,0,1,1504.07
84,0,0,0,0,0,0,8,1353.4
85,16,0,400,1,1,2,2,1778.77
86,12,0,200,1,0,1,3,2343.24
87,15,0,300,1,0,2,2,1775.83
88,13,0,400,1,1,1,1,2093.87
89,9,0,300,1,0,0,9,1426.49
90,6,0,200,0,0,2,3,2286.68
91,6,0,400,0,0,2,1,3233.06
92,13,0,100,1,1,1,7,425.855
93,2,0,200,0,2,0,7,722.548
94,11,0,300,1,2,0,3,877.045
95,1,0,0,0,1,0,8,270.384
96,17,0,100,1,2,2,6,494.12
97,17,0,0,1,2,2,9,777.982
98,12,0,0,1,0,1,9,662.177
99,15,0,0,1,0,2,9,645.3
100,16,0,100,1,1,2,6,545.6
101,13,0,300,1,1,1,3,1261.46
102,3,0,400,0,0,1,2,1972.98
103,5,0,400,0,2,1,2,1153.17
104,10,0,300,1,1,0,9,2043.07
105,15,0,300,1,0,2,8,5093.94
106,16,0,400,1,1,2,3,2110.28
107,12,0,300,1,0,1,2,1527.02
108,7,0,300,0,1,2,2,487.365
109,1,0,400,0,1,0,2,2870.18
110,5,0,200,0,2,1,4,2256.75
111,2,0,100,0,2,0,8,1053.28
112,10,0,100,1,1,0,5,2395.14
113,14,0,400,1,2,1,3,661.023
114,7,0,0,0,1,2,9,937.108
115,14,0,100,1,2,1,6,1311.21
116,3,0,100,0,0,1,8,504.6
117,9,0,100,1,0,0,8,1310.71
118,12,0,400,1,0,1,2,1946.36
119,4,0,0,0,1,1,9,1070.47
120,13,0,0,1,1,1,9,1611.75
121,9,0,0,1,0,0,8,2178.45
122,6,0,200,0,0,2,6,1254.97
123,14,0,200,1,2,1,4,1576.46
124,8,0,100,0,2,2,9,406.374
125,7,0,400,0,1,2,4,1254.6
126,4,0,300,0,1,1,8,1303.96
127,0,0,100,0,0,0,8,1070.23
128,17,0,200,1,2,2,4,1710.17
129,10,0,0,1,1,0,8,327.433
130,6,0,300,0,0,2,2,822.422
131,13,0,400,1,1,1,1,993.179
132,10,0,400,1,1,0,8,1276.44
133,8,0,200,0,2,2,3,1053.97
134,8,0,0,0,2,2,9,554.132
135,10,0,200,1,1,0,2,315.502
136,11,0,400,1,2,0,2,2460.69
137,11,0,200,1,2,0,8,1027.28
138,15,0,400,1,0,2,3,894.348
139,9,0,200,1,0,0,8,2710.05
140,2,0,0,0,2,0,8,470.724
141,0,0,200,0,0,0,5,7621.01
142,6,0,100,0,0,2,8,1687.4
143,6,0,0,0,0,2,8,1223.74
144,16,0,200,1,1,2,4,661.321
145,3,0,0,0,0,1,7,3770.79
146,9,0,300,1,0,0,2,694.22
147,4,0,200,0,1,1,4,1570.76
148,7,0,200,0,1,2,6,3838.2
149,0,0,400,0,0,0,4,3037.67
150,11,0,100,1,2,0,9,1425.58
151,3,0,300,0,0,1,3,1290.21
152,12,0,100,1,0,1,6,1593.21
153,4,0,400,0,1,1,2,1488.42
154,15,0,200,1,0,2,4,1276.27
155,5,0,300,0,2,1,3,2837.25
156,16,0,0,1,1,2,8,1293.62
157,17,0,400,1,2,2,8,1610.95
158,2,0,300,0,2,0,3,303.661
159,8,0,400,0,2,2,2,1905.02
160,15,0,100,1,0,2,7,2826.57
161,12,0,200,1,0,1,5,644.495
162,7,0,100,0,1,2,5,438.005
163,16,0,300,1,1,2,3,1244.26
164,4,0,100,0,1,1,5,153.522
165,11,0,0,1,2,0,9,1944.53
166,5,0,0,0,2,1,9,454.944
167,14,0,0,1,2,1,9,1227.26
168,14,0,300,1,2,1,9,2314.78
169,8,0,300,0,2,2,3,554.994
170,1,0,100,0,1,0,8,1354.25
171,1,0,300,0,1,0,2,1771.01
172,17,0,300,1,2,2,1,1276.58
173,0,0,0,0,0,0,8,637.305
174,5,0,100,0,2,1,7,5004.39
175,13,0,200,1,1,1,4,994.455
176,1,0,200,0,1,0,8,1806.44
177,0,0,300,0,0,0,1,1603.65
178,2,0,400,0,2,0,1,1287.24
179,3,0,200,0,0,1,7,1950.11
180,9,0,400,1,0,0,3,1426.55
181,4,0,100,0,1,1,7,2232.31
182,0,0,100,0,0,0,4,1671.26
183,7,0,0,0,1,2,9,303.703
184,15,0,0,1,0,2,8,197.508
185,9,0,0,1,0,0,8,1328.22
186,11,0,300,1,2,0,8,377.12
187,3,0,200,0,0,1,4,720.958
188,10,0,200,1,1,0,6,1410.53
189,0,0,300,0,0,0,1,538.046
190,8,0,0,0,2,2,8,868.544
191,3,0,0,0,0,1,7,521.94
192,3,0,300,0,0,1,2,955.52
193,9,0,400,1,0,0,1,1859.85
194,1,0,400,0,1,0,7,1836.78
195,2,0,400,0,2,0,1,1486.68
196,16,0,400,1,1,2,1,1292.93
197,3,0,400,0,0,1,1,1337.8
198,15,0,300,1,0,2,1,326.22
199,5,0,200,0,2,1,4,1021.22
200,5,0,100,0,2,1,3,573.365
201,16,0,300,1,1,2,9,2427.6
202,10,0,300,1,1,0,3,593.758
203,12,0,0,1,0,1,8,1127.26
204,1,0,0,0,1,0,8,1105.08
205,6,0,0,0,0,2,8,71.7139
206,14,0,200,1,2,1,2,728.168
207,12,0,400,1,0,1,8,1761.15
208,7,0,400,0,1,2,2,637.321
209,8,0,400,0,2,2,1,819.324
210,11,0,200,1,2,0,4,2259.78
211,7,0,300,0,1,2,1,354.737
212,6,0,100,0,0,2,2,653.688
213,12,0,200,1,0,1,7,1044.11
214,1,0,200,0,1,0,7,3021.14
215,6,0,200,0,0,2,5,1220.98
216,13,0,0,1,1,1,7,778.38
217,5,0,400,0,2,1,1,1205.22
218,2,0,200,0,2,0,6,3169.32
219,14,0,0,1,2,1,8,3693.94
220,9,0,100,1,0,0,4,2178.24
221,2,0,0,0,2,0,8,405.138
222,10,0,0,1,1,0,8,178.379
223,5,0,300,0,2,1,4,788.372
224,15,0,100,1,0,2,7,792.5
225,1,0,300,0,1,0,3,857.05
226,13,0,300,1,1,1,8,1926.83
227,8,0,100,0,2,2,3,1052.64
228,12,0,100,1,0,1,9,1144.78
229,17,0,200,1,2,2,3,1994.84
230,9,0,200,1,0,0,2,427.749
231,11,0,100,1,2,0,1,3194.56
232,7,0,100,0,1,2,2,1238.28
233,5,0,0,0,2,1,8,454.542
234,15,0,200,1,0,2,2,244.494
235,17,0,0,1,2,2,9,161.041
236,0,0,400,0,0,0,2,688.456
237,13,0,400,1,1,1,2,892.311
238,14,0,400,1,2,1,2,1407.37
239,6,0,300,0,0,2,6,604.15
240,14,0,100,1,2,1,6,3708.8
241,16,0,0,1,1,2,9,1462.43
242,8,0,200,0,2,2,5,7171.84
243,15,0,400,1,0,2,1,894.941
244,17,0,400,1,2,2,5,2558.38
245,0,0,0,0,0,0,5,2569.78
246,16,0,100,1,1,2,6,243.974
247,1,0,100,0,1,0,3,1654.97
248,17,0,300,1,2,2,9,2069.49
249,10,0,100,1,1,0,8,359.803
250,11,0,0,1,2,0,8,97.6395
251,11,0,400,1,2,0,6,912.48
252,16,0,200,1,1,2,5,376.998
253,4,0,300,0,1,1,6,1937.63
254,8,0,300,0,2,2,9,2387.07
255,13,0,100,1,1,1,4,957.821
256,14,0,300,1,2,1,3,327.882
257,2,0,300,0,2,0,8,437.303
258,0,0,200,0,0,0,6,3957.07
259,2,0,100,0,2,0,3,2335.89
260,7,0,200,0,1,2,9,738.148
261,9,0,300,1,0,0,2,1725.82
262,6,0,400,0,0,2,2,1754.45
263,12,0,300,1,0,1,1,1309.54
264,4,0,200,0,1,1,1,253.278
265,10,0,400,1,1,0,7,1143.42
266,4,0,0,0,1,1,5,773.754
267,13,0,200,1,1,1,4,261.675
268,17,0,100,1,2,2,3,777.249
269,4,0,400,0,1,1,3,6604.79
270,3,0,100,0,0,1,2,719.592
271,0,0,0,0,0,0,8,254.104
272,3,0,400,0,0,1,2,2653.87
273,14,0,300,1,2,1,7,1441.98
274,0,0,200,0,0,0,4,740.455
275,6,0,0,0,0,2,9,2386.54
276,17,0,0,1,2,2,9,2378.06
277,15,0,0,1,0,2,9,895.252
278,10,0,300,1,1,0,4,3460.81
279,0,0,100,0,0,0,2,871.506
280,6,0,300,0,0,2,1,1087.35
281,7,0,300,0,1,2,6,1769.94
282,7,0,0,0,1,2,8,1822.94
283,3,0,0,0,0,1,7,1271.77
284,8,0,300,0,2,2,2,1538.21
285,4,0,100,0,1,1,7,1536.93
286,11,0,200,1,2,0,4,2010.68
287,4,0,400,0,1,1,1,1454.33
288,3,0,200,0,0,1,2,1153.22
289,8,0,0,0,2,2,9,403.74
290,8,0,100,0,2,2,8,656.441
291,7,0,200,0,1,2,5,2604.42
292,11,0,100,1,2,0,7,1677.2
293,17,0,400,1,2,2,2,445.198
294,10,0,400,1,1,0,2,1576.49
295,5,0,400,0,2,1,1,1336.83
296,3,0,300,0,0,1,7,2486.58
297,1,0,400,0,1,0,2,1370.01
298,9,0,200,1,0,0,1,761.968
299,12,0,300,1,0,1,1,1793.95
300,16,0,400,1,1,2,2,1061.02
301,6,0,400,0,0,2,1,820.452
302,11,0,300,1,2,0,6,4943.53
303,10,0,200,1,1,0,5,7629.1
304,9,0,0,1,0,0,7,478.21
305,14,0,400,1,2,1,2,1561.26
306,14,0,0,1,2,1,7,779.487
307,11,0,400,1,2,0,3,1145.8
308,2,0,100,0,2,0,6,4253.45
309,8,0,400,0,2,2,2,1888.19
310,5,0,300,0,2,1,7,803.436
311,16,0,100,1,1,2,5,1060.06
312,3,0,100,0,0,1,4,638.196
313,6,0,100,0,0,2,6,5503.69
314,5,0,100,0,2,1,5,922.844
315,9,0,100,1,0,0,7,977.356
316,1,0,100,0,1,0,6,6771.45
317,1,0,200,0,1,0,2,487.543
318,4,0,0,0,1,1,7,370.027
319,5,0,200,0,2,1,4,338.179
320,8,0,200,0,2,2,6,370.515
321,2,0,200,0,2,0,6,304.76
322,10,0,100,1,1,0,7,3611.38
323,13,0,300,1,1,1,3,1844.43
324,0,0,300,0,0,0,1,1403.97
325,12,0,100,1,0,1,6,209.977
326,4,0,300,0,1,1,2,788.341
327,0,0,400,0,0,0,1,503.542
328,16,0,200,1,1,2,2,692.63
329,12,0,0,1,0,1,7,996.797
330,13,0,200,1,1,1,5,1195.87
331,14,0,100,1,2,1,6,359.295
332,12,0,200,1,0,1,4,445.484
