trialNum,condition,location,offset,vision,vibration,audio,response,responseTime
1,8,0,200,0,2,2,1,899.659
2,7,0,300,0,1,2,1,774.273
3,8,0,0,0,2,2,9,1024.52
4,11,0,100,1,2,0,8,1680.41
5,1,0,200,0,1,0,1,1357.61
6,8,0,400,0,2,2,1,1439.55
7,1,0,300,0,1,0,1,1722.5
8,7,0,100,0,1,2,3,4106.29
9,0,0,100,0,0,0,3,3008.61
10,15,0,400,1,0,2,1,1278.87
11,4,0,200,0,1,1,1,2386.18
12,1,0,0,0,1,0,9,703.054
13,5,0,0,0,2,1,9,938.708
14,2,0,400,0,2,0,1,738.274
15,0,0,400,0,0,0,1,701.19
16,14,0,100,1,2,1,9,2143.0
17,12,0,200,1,0,1,1,727.151
18,9,0,300,1,0,0,1,878.545
19,9,0,400,1,0,0,1,760.964
20,10,0,400,1,1,0,1,1126.61
21,15,0,0,1,0,2,9,1793.18
22,10,0,100,1,1,0,7,1278.28
23,16,0,200,1,1,2,3,1610.81
24,2,0,200,0,2,0,3,4004.71
25,8,0,300,0,2,2,1,753.926
26,3,0,200,0,0,1,1,987.102
27,5,0,100,0,2,1,5,2690.28
28,3,0,400,0,0,1,1,737.838
29,17,0,0,1,2,2,9,1142.56
30,10,0,300,1,1,0,1,595.215
31,1,0,400,0,1,0,1,687.316
32,11,0,300,1,2,0,1,1324.94
33,12,0,100,1,0,1,3,976.96
34,1,0,100,0,1,0,5,5154.69
35,15,0,100,1,0,2,7,1896.39
36,13,0,400,1,1,1,1,694.658
37,4,0,0,0,1,1,9,353.468
38,6,0,200,0,0,2,1,488.165
39,12,0,300,1,0,1,1,728.939
40,8,0,100,0,2,2,5,1770.03
41,6,0,300,0,0,2,1,1421.28
42,5,0,400,0,2,1,1,703.083
43,6,0,100,0,0,2,1,1304.59
44,5,0,200,0,2,1,1,487.246
45,9,0,100,1,0,0,7,2310.3
46,15,0,200,1,0,2,1,511.929
47,14,0,300,1,2,1,1,626.823
48,17,0,400,1,2,2,1,693.702
49,9,0,0,1,0,0,9,292.474
50,6,0,400,0,0,2,1,805.334
51,13,0,200,1,1,1,1,741.922
52,11,0,200,1,2,0,3,947.539
53,4,0,400,0,1,1,4,704.648
54,10,0,200,1,1,0,9,2276.16
55,6,0,0,0,0,2,9,354.185
56,10,0,0,1,1,0,9,394.813
57,7,0,0,0,1,2,7,5605.94
58,11,0,400,1,2,0,1,760.934
59,12,0,400,1,0,1,1,893.792
60,14,0,200,1,2,1,3,578.455
61,17,0,300,1,2,2,1,594.285
62,12,0,0,1,0,1,9,360.22
63,2,0,0,0,2,0,7,4804.62
64,7,0,200,0,1,2,1,488.431
65,0,0,300,0,0,0,1,1404.11
66,16,0,0,1,1,2,9,393.544
67,9,0,200,1,0,0,3,793.949
68,2,0,100,0,2,0,7,2054.53
69,11,0,0,1,2,0,9,380.113
70,15,0,300,1,0,2,3,1995.34
71,0,0,0,0,0,0,7,1087.52
72,3,0,300,0,0,1,1,588.079
73,16,0,400,1,1,2,1,726.212
74,13,0,100,1,1,1,9,659.757
75,3,0,0,0,0,1,5,1221.71
76,7,0,400,0,1,2,1,704.464
77,2,0,300,0,2,0,1,821.435
78,16,0,100,1,1,2,9,426.495
79,13,0,0,1,1,1,9,328.442
80,4,0,300,0,1,1,1,605.631
81,14,0,0,1,2,1,9,294.09
82,17,0,100,1,2,2,9,511.851
83,3,0,100,0,0,1,1,605.285
84,4,0,100,0,1,1,5,6070.33
85,13,0,300,1,1,1,1,660.679
86,14,0,400,1,2,1,1,1330.36
87,17,0,200,1,2,2,1,543.361
88,5,0,300,0,2,1,1,616.948
89,0,0,200,0,0,0,1,536.903
90,16,0,300,1,1,2,3,5543.75
91,1,0,200,0,1,0,1,3066.59
92,7,0,0,0,1,2,9,1665.81
93,7,0,100,0,1,2,7,1988.78
94,8,0,300,0,2,2,1,585.738
95,11,0,100,1,2,0,7,1061.85
96,2,0,300,0,2,0,1,855.213
97,6,0,300,0,0,2,1,636.922
98,3,0,200,0,0,1,1,887.256
99,13,0,200,1,1,1,3,810.216
100,9,0,300,1,0,0,1,944.133
101,12,0,100,1,0,1,5,1010.3
102,7,0,200,0,1,2,1,454.755
103,9,0,200,1,0,0,3,611.389
104,9,0,400,1,0,0,1,644.214
105,0,0,100,0,0,0,3,1636.72
