trialNum,condition,location,offset,vision,vibration,audio,response,responseTime
1,8,0,400,0,2,2,6,5466.71
2,15,0,300,1,0,2,7,2029.74
3,10,0,300,1,1,0,8,2962.34
4,7,0,100,0,1,2,8,822.495
5,5,0,300,0,2,1,4,2757.85
6,1,0,400,0,1,0,3,1973.75
7,15,0,0,1,0,2,9,1430.15
8,8,0,0,0,2,2,9,808.457
9,2,0,200,0,2,0,6,3074.24
10,13,0,300,1,1,1,2,1478.29
11,1,0,0,0,1,0,9,2004.22
12,9,0,400,1,0,0,7,2359.36
13,12,0,300,1,0,1,7,2576.71
14,4,0,400,0,1,1,5,1003.42
15,0,0,0,0,0,0,9,2136.77
16,17,0,200,1,2,2,8,6128.0
17,8,0,200,0,2,2,8,3204.24
18,4,0,300,0,1,1,5,2121.43
19,2,0,300,0,2,0,6,2518.55
20,6,0,200,0,0,2,7,4137.08
21,15,0,400,1,0,2,4,2442.88
22,10,0,200,1,1,0,6,3823.41
23,4,0,100,0,1,1,8,1471.58
24,9,0,100,1,0,0,6,3510.7
25,7,0,200,0,1,2,8,4321.82
26,4,0,200,0,1,1,5,787.499
27,16,0,400,1,1,2,6,1377.84
28,10,0,0,1,1,0,8,2359.92
29,12,0,400,1,0,1,2,2412.37
30,13,0,0,1,1,1,9,1960.66
31,8,0,300,0,2,2,8,2421.77
32,6,0,400,0,0,2,9,3404.0
33,6,0,0,0,0,2,9,2284.41
34,9,0,200,1,0,0,5,3444.55
35,17,0,100,1,2,2,8,1513.97
36,10,0,100,1,1,0,8,2344.84
37,7,0,300,0,1,2,4,1804.63
38,3,0,200,0,0,1,5,3303.96
39,10,0,400,1,1,0,7,3926.69
40,3,0,300,0,0,1,3,1503.91
41,12,0,100,1,0,1,6,2192.06
42,0,0,100,0,0,0,7,2686.84
43,0,0,300,0,0,0,2,1988.77
44,13,0,100,1,1,1,7,3225.24
45,5,0,400,0,2,1,6,3438.14
46,15,0,200,1,0,2,5,2426.16
47,11,0,300,1,2,0,7,1560.54
48,9,0,300,1,0,0,3,4193.45
49,1,0,200,0,1,0,8,4420.62
50,11,0,0,1,2,0,8,2010.56
51,12,0,0,1,0,1,7,5012.55
52,17,0,400,1,2,2,7,2111.91
53,16,0,100,1,1,2,8,893.918
54,3,0,100,0,0,1,7,3105.44
55,13,0,200,1,1,1,7,5092.9
56,7,0,400,0,1,2,6,2237.89
57,8,0,100,0,2,2,8,2503.19
58,2,0,0,0,2,0,9,1254.79
59,17,0,300,1,2,2,7,1727.85
60,9,0,0,1,0,0,9,1329.07
61,3,0,400,0,0,1,4,6238.45
62,5,0,0,0,2,1,9,2720.22
63,6,0,100,0,0,2,6,8637.05
64,5,0,200,0,2,1,6,1787.58
65,11,0,100,1,2,0,7,3060.33
66,13,0,400,1,1,1,5,2410.05
67,14,0,300,1,2,1,5,2426.38
68,0,0,200,0,0,0,2,1303.07
69,0,0,400,0,0,0,1,951.495
70,16,0,200,1,1,2,7,4826.16
71,14,0,0,1,2,1,9,6443.3
72,11,0,400,1,2,0,7,2995.0
73,17,0,0,1,2,2,9,1090.84
74,4,0,0,0,1,1,9,1005.42
75,15,0,100,1,0,2,7,2428.17
76,11,0,200,1,2,0,6,2143.55
77,3,0,0,0,0,1,9,2004.28
78,2,0,400,0,2,0,7,6437.54
79,14,0,100,1,2,1,7,2959.99
80,6,0,300,0,0,2,4,2771.82
81,12,0,200,1,0,1,5,2409.88
82,2,0,100,0,2,0,7,1437.64
83,14,0,200,1,2,1,6,2694.35
84,1,0,300,0,1,0,7,5270.76
85,16,0,0,1,1,2,9,1442.0
86,5,0,100,0,2,1,7,2491.47
87,7,0,0,0,1,2,9,1437.98
88,14,0,400,1,2,1,6,1995.02
89,1,0,100,0,1,0,8,3070.13
90,16,0,300,1,1,2,6,2094.02
91,13,0,300,1,1,1,6,2456.09
92,2,0,200,0,2,0,7,4436.9
93,6,0,100,0,0,2,8,2387.5
94,7,0,0,0,1,2,9,888.023
95,5,0,0,0,2,1,9,1070.5
96,2,0,300,0,2,0,6,1370.98
97,15,0,100,1,0,2,7,5258.31
98,4,0,400,0,1,1,5,3137.91
99,4,0,200,0,1,1,6,1436.21
100,15,0,400,1,0,2,6,3542.76
101,8,0,100,0,2,2,8,4487.11
102,13,0,400,1,1,1,7,2327.71
103,12,0,300,1,0,1,3,1466.03
104,11,0,0,1,2,0,9,1510.42
105,3,0,0,0,0,1,9,3404.91
106,16,0,200,1,1,2,8,1411.95
107,8,0,0,0,2,2,9,787.893
108,4,0,100,0,1,1,7,2588.04
109,11,0,400,1,2,0,6,1810.15
110,17,0,200,1,2,2,6,2143.31
111,12,0,0,1,0,1,8,1196.75
112,3,0,200,0,0,1,6,2788.26
113,0,0,0,0,0,0,8,4204.0
114,12,0,100,1,0,1,7,3327.76
115,8,0,200,0,2,2,7,2704.84
116,13,0,100,1,1,1,7,2643.62
117,1,0,300,0,1,0,6,2739.07
118,6,0,300,0,0,2,5,1987.02
119,8,0,300,0,2,2,6,2037.46
120,3,0,300,0,0,1,4,1020.29
121,8,0,400,0,2,2,5,3953.29
122,6,0,400,0,0,2,4,2935.9
123,10,0,400,1,1,0,5,2558.03
124,9,0,100,1,0,0,3,1226.56
125,9,0,0,1,0,0,4,5943.98
126,9,0,200,1,0,0,3,1861.87
127,9,0,300,1,0,0,1,1194.9
128,4,0,0,0,1,1,9,1221.04
129,17,0,300,1,2,2,8,1660.95
130,7,0,400,0,1,2,8,1570.76
