trialNum,condition,location,offset,vision,vibration,audio,response,responseTime
1,10,0,400,1,1,0,2,1339.37
2,1,0,300,0,1,0,2,1590.05
3,16,0,200,1,1,2,3,1314.0
4,16,0,0,1,1,2,9,731.555
5,0,0,200,0,0,0,1,2725.42
6,2,0,200,0,2,0,1,1573.53
7,6,0,0,0,0,2,8,956.73
8,0,0,400,0,0,0,1,1107.1
9,6,0,200,0,0,2,2,2721.32
10,11,0,400,1,2,0,2,1162.93
11,11,0,300,1,2,0,2,1043.21
12,5,0,400,0,2,1,1,1003.91
13,7,0,100,0,1,2,5,1236.72
14,7,0,300,0,1,2,1,788.104
15,16,0,100,1,1,2,6,1110.24
16,17,0,0,1,2,2,9,1061.53
17,3,0,100,0,0,1,2,1055.67
18,13,0,200,1,1,1,5,1144.99
19,9,0,400,1,0,0,1,1527.41
20,8,0,0,0,2,2,9,669.867
21,15,0,100,1,0,2,4,1644.82
22,12,0,0,1,0,1,6,2244.15
23,3,0,0,0,0,1,6,1621.84
24,13,0,300,1,1,1,1,1144.49
25,12,0,300,1,0,1,1,943.743
26,9,0,300,1,0,0,1,627.303
27,11,0,100,1,2,0,4,1314.02
28,14,0,400,1,2,1,1,1094.93
29,7,0,0,0,1,2,9,1020.34
30,2,0,300,0,2,0,1,1005.22
31,2,0,100,0,2,0,3,2186.09
32,15,0,300,1,0,2,1,677.626
33,17,0,400,1,2,2,1,727.185
34,4,0,0,0,1,1,6,737.075
35,13,0,0,1,1,1,6,1630.21
36,6,0,300,0,0,2,1,638.46
37,10,0,300,1,1,0,1,726.015
38,3,0,200,0,0,1,1,487.169
39,10,0,0,1,1,0,3,841.741
40,5,0,200,0,2,1,1,488.78
41,12,0,400,1,0,1,1,693.459
42,8,0,300,0,2,2,3,769.312
43,15,0,400,1,0,2,1,827.847
44,14,0,100,1,2,1,3,509.772
45,0,0,300,0,0,0,1,638.461
46,4,0,200,0,1,1,1,470.081
47,8,0,400,0,2,2,1,2919.87
48,4,0,300,0,1,1,3,619.861
49,3,0,400,0,0,1,1,653.962
50,7,0,400,0,1,2,1,870.013
51,0,0,0,0,0,0,5,1421.9
52,1,0,0,0,1,0,5,1938.18
53,3,0,300,0,0,1,1,572.012
54,2,0,400,0,2,0,1,736.379
55,4,0,100,0,1,1,1,436.669
56,6,0,100,0,0,2,1,354.453
57,2,0,0,0,2,0,7,703.551
58,17,0,100,1,2,2,7,795.824
59,1,0,400,0,1,0,1,689.512
60,10,0,200,1,1,0,2,909.784
61,16,0,400,1,1,2,1,710.978
62,8,0,200,0,2,2,1,487.206
63,1,0,100,0,1,0,1,337.508
64,12,0,200,1,0,1,1,577.214
65,5,0,100,0,2,1,1,387.778
66,0,0,100,0,0,0,1,304.622
67,9,0,200,1,0,0,2,643.263
68,14,0,200,1,2,1,1,497.422
69,13,0,100,1,1,1,2,377.873
70,15,0,200,1,0,2,4,1127.75
71,9,0,100,1,0,0,1,460.098
72,17,0,300,1,2,2,2,878.001
73,12,0,100,1,0,1,1,327.025
74,5,0,300,0,2,1,1,587.866
75,8,0,100,0,2,2,3,2019.84
76,6,0,400,0,0,2,1,689.869
77,4,0,400,0,1,1,1,702.556
78,10,0,100,1,1,0,1,376.044
79,9,0,0,1,0,0,1,345.06
80,5,0,0,0,2,1,3,388.531
81,15,0,0,1,0,2,9,460.785
82,14,0,300,1,2,1,1,561.704
83,11,0,200,1,2,0,1,560.61
84,7,0,200,0,1,2,1,504.831
85,14,0,0,1,2,1,5,547.135
86,11,0,0,1,2,0,7,1878.1
87,13,0,400,1,1,1,1,1128.79
88,1,0,200,0,1,0,1,503.83
89,17,0,200,1,2,2,7,843.868
90,16,0,300,1,1,2,1,560.716
91,7,0,400,0,1,2,1,699.302
92,15,0,400,1,0,2,1,642.657
93,15,0,100,1,0,2,7,662.36
94,8,0,0,0,2,2,8,470.682
95,3,0,300,0,0,1,1,571.86
96,10,0,300,1,1,0,1,643.275
97,13,0,0,1,1,1,7,777.232
98,12,0,300,1,0,1,1,629.314
99,9,0,100,1,0,0,1,1360.46
100,3,0,200,0,0,1,1,471.555
101,4,0,400,0,1,1,1,688.295
102,0,0,300,0,0,0,1,534.888
103,6,0,100,0,0,2,3,586.733
104,6,0,0,0,0,2,9,621.07
105,16,0,0,1,1,2,8,710.951
106,14,0,100,1,2,1,8,811.641
107,11,0,100,1,2,0,1,444.779
108,1,0,300,0,1,0,1,556.526
109,6,0,200,0,0,2,1,436.639
110,3,0,100,0,0,1,1,373.981
111,4,0,200,0,1,1,1,486.245
112,7,0,300,0,1,2,1,587.157
113,12,0,0,1,0,1,1,660.658
114,7,0,0,0,1,2,6,2088.64
115,8,0,200,0,2,2,6,1870.57
116,0,0,200,0,0,0,1,520.017
117,0,0,100,0,0,0,1,252.476
118,11,0,0,1,2,0,7,546.611
119,10,0,0,1,1,0,4,2028.83
120,17,0,300,1,2,2,1,578.609
121,14,0,0,1,2,1,6,610.393
122,1,0,0,0,1,0,5,772.701
123,15,0,300,1,0,2,2,778.074
124,16,0,300,1,1,2,1,1059.99
125,15,0,200,1,0,2,1,560.228
126,5,0,200,0,2,1,1,454.79
127,11,0,400,1,2,0,1,675.756
128,8,0,100,0,2,2,2,353.59
129,5,0,0,0,2,1,3,338.002
130,7,0,200,0,1,2,1,503.444
131,17,0,200,1,2,2,3,494.471
132,3,0,400,0,0,1,1,721.59
133,7,0,100,0,1,2,2,1501.63
134,10,0,400,1,1,0,1,677.131
135,14,0,400,1,2,1,1,680.474
136,13,0,100,1,1,1,1,360.072
137,0,0,0,0,0,0,1,355.017
138,16,0,200,1,1,2,1,509.721
139,6,0,300,0,0,2,1,537.066
140,2,0,200,0,2,0,1,386.632
141,2,0,400,0,2,0,1,670.133
142,9,0,300,1,0,0,1,626.164
143,1,0,400,0,1,0,1,657.102
144,8,0,300,0,2,2,1,586.073
145,13,0,300,1,1,1,1,576.668
146,12,0,400,1,0,1,1,692.451
147,1,0,200,0,1,0,1,403.731
148,15,0,0,1,0,2,7,494.255
149,10,0,100,1,1,0,1,378.299
150,4,0,300,0,1,1,1,554.686
151,9,0,400,1,0,0,1,728.916
152,4,0,100,0,1,1,1,453.494
153,3,0,0,0,0,1,1,504.591
154,6,0,400,0,0,2,1,687.793
155,9,0,0,1,0,0,3,576.384
156,9,0,200,1,0,0,1,495.667
157,8,0,400,0,2,2,1,1771.09
158,2,0,0,0,2,0,2,285.896
159,10,0,200,1,1,0,1,514.275
160,14,0,200,1,2,1,1,443.301
161,17,0,0,1,2,2,9,560.75
162,5,0,100,0,2,1,1,188.571
163,5,0,400,0,2,1,1,687.766
164,4,0,0,0,1,1,3,403.182
165,16,0,100,1,1,2,7,677.69
166,0,0,400,0,0,0,1,672.036
167,12,0,200,1,0,1,1,461.068
168,17,0,100,1,2,2,7,477.296
169,12,0,100,1,0,1,2,561.56
170,5,0,300,0,2,1,1,554.892
171,16,0,400,1,1,2,1,743.02
172,2,0,100,0,2,0,1,420.775
173,2,0,300,0,2,0,1,570.685
174,13,0,400,1,1,1,1,743.337
175,14,0,300,1,2,1,1,544.477
176,17,0,400,1,2,2,2,776.965
177,1,0,100,0,1,0,1,403.692
178,13,0,200,1,1,1,1,427.106
179,11,0,200,1,2,0,1,428.114
180,11,0,300,1,2,0,1,544.177
181,12,0,200,1,0,1,1,655.938
182,7,0,0,0,1,2,2,221.8
183,0,0,300,0,0,0,1,587.938
184,2,0,300,0,2,0,1,519.418
185,2,0,100,0,2,0,1,403.532
186,9,0,400,1,0,0,1,644.459
187,4,0,400,0,1,1,1,636.761
188,1,0,300,0,1,0,1,602.949
189,11,0,0,1,2,0,7,610.226
190,15,0,400,1,0,2,1,695.789
191,5,0,300,0,2,1,1,536.849
192,5,0,400,0,2,1,1,653.278
193,11,0,300,1,2,0,2,525.437
194,2,0,400,0,2,0,1,687.571
195,6,0,100,0,0,2,1,502.872
196,3,0,300,0,0,1,1,637.451
197,3,0,100,0,0,1,1,369.574
198,17,0,100,1,2,2,7,427.007
199,9,0,300,1,0,0,1,612.043
200,8,0,300,0,2,2,2,636.369
201,0,0,200,0,0,0,1,453.528
202,13,0,200,1,1,1,1,509.298
203,7,0,200,0,1,2,1,271.148
204,2,0,200,0,2,0,1,454.436
205,6,0,400,0,0,2,1,620.007
206,6,0,300,0,0,2,1,585.74
207,11,0,400,1,2,0,2,743.696
208,16,0,0,1,1,2,7,709.923
209,1,0,0,0,1,0,4,1505.24
210,12,0,100,1,0,1,2,577.491
211,8,0,0,0,2,2,9,521.235
212,7,0,100,0,1,2,6,769.12
213,10,0,400,1,1,0,1,694.765
214,14,0,200,1,2,1,1,429.592
215,16,0,200,1,1,2,2,394.315
