trialNum,condition,location,offset,vision,vibration,audio,response,responseTime
1,8,0,0,0,2,2,9,1533.14
2,7,0,200,0,1,2,1,2241.49
3,7,0,400,0,1,2,1,1740.37
4,2,0,300,0,2,0,1,1656.06
5,7,0,100,0,1,2,1,2906.81
6,15,0,300,1,0,2,1,1614.01
7,1,0,200,0,1,0,1,1756.97
8,4,0,400,0,1,1,1,2073.77
9,1,0,0,0,1,0,7,4805.67
10,7,0,0,0,1,2,9,1690.65
11,12,0,200,1,0,1,1,1577.64
12,9,0,300,1,0,0,1,1732.22
13,5,0,100,0,2,1,1,1337.76
14,5,0,0,0,2,1,7,4387.52
15,6,0,400,0,0,2,1,1821.6
16,8,0,200,0,2,2,1,1719.63
17,5,0,400,0,2,1,1,1452.9
18,11,0,0,1,2,0,5,2228.1
19,8,0,400,0,2,2,1,1088.91
20,16,0,100,1,1,2,2,3690.93
21,13,0,400,1,1,1,2,4994.42
22,3,0,200,0,0,1,1,4420.03
23,1,0,100,0,1,0,2,2189.35
24,14,0,100,1,2,1,2,6527.42
25,4,0,300,0,1,1,1,1320.98
26,3,0,0,0,0,1,8,7303.75
27,13,0,200,1,1,1,1,927.917
28,15,0,0,1,0,2,7,3794.64
29,1,0,300,0,1,0,1,1304.89
30,0,0,200,0,0,0,1,1836.86
31,4,0,200,0,1,1,1,1303.13
32,3,0,100,0,0,1,1,3369.52
33,14,0,400,1,2,1,1,944.032
34,10,0,200,1,1,0,1,1143.35
35,6,0,0,0,0,2,6,2424.57
36,10,0,400,1,1,0,1,2160.71
37,9,0,100,1,0,0,2,1110.01
38,2,0,200,0,2,0,1,938.439
39,16,0,400,1,1,2,1,2077.14
40,4,0,100,0,1,1,2,1253.25
41,0,0,400,0,0,0,1,1071.14
42,10,0,0,1,1,0,7,3459.88
43,2,0,100,0,2,0,3,2956.82
44,9,0,200,1,0,0,1,1344.37
45,13,0,0,1,1,1,7,2027.49
46,12,0,100,1,0,1,2,4344.82
47,10,0,300,1,1,0,1,1409.25
48,14,0,0,1,2,1,7,2227.19
49,14,0,200,1,2,1,1,1061.96
50,11,0,200,1,2,0,1,944.382
51,12,0,400,1,0,1,1,827.784
52,0,0,100,0,0,0,2,1610.16
53,5,0,300,0,2,1,1,1754.58
54,16,0,0,1,1,2,8,3026.07
55,13,0,100,1,1,1,1,1461.61
56,0,0,300,0,0,0,1,1171.73
57,4,0,0,0,1,1,7,4552.51
58,17,0,0,1,2,2,9,3511.2
59,10,0,100,1,1,0,1,1111.54
60,11,0,300,1,2,0,1,828.229
61,16,0,200,1,1,2,1,1111.13
62,6,0,100,0,0,2,1,838.996
63,6,0,300,0,0,2,1,887.354
64,13,0,300,1,1,1,1,826.563
65,17,0,400,1,2,2,1,1276.84
66,12,0,0,1,0,1,9,2160.35
67,15,0,400,1,0,2,1,677.994
68,7,0,300,0,1,2,1,1469.89
69,9,0,0,1,0,0,9,2476.31
70,1,0,400,0,1,0,1,921.081
71,12,0,300,1,0,1,1,824.426
72,17,0,200,1,2,2,1,960.468
73,2,0,0,0,2,0,6,1354.38
74,8,0,100,0,2,2,1,788.41
75,14,0,300,1,2,1,1,660.714
76,15,0,100,1,0,2,1,977.537
77,3,0,400,0,0,1,1,740.644
78,9,0,400,1,0,0,1,992.554
79,15,0,200,1,0,2,1,1009.82
80,11,0,400,1,2,0,1,1210.81
81,17,0,100,1,2,2,1,1509.11
82,3,0,300,0,0,1,1,1121.92
83,2,0,400,0,2,0,1,1253.91
84,11,0,100,1,2,0,1,975.865
85,5,0,200,0,2,1,1,1157.59
86,6,0,200,0,0,2,1,737.301
87,0,0,0,0,0,0,7,1187.12
88,8,0,300,0,2,2,1,1088.19
89,16,0,300,1,1,2,1,859.905
90,17,0,300,1,2,2,1,1443.7
91,2,0,0,0,2,0,6,4083.05
92,13,0,200,1,1,1,1,778.213
93,13,0,300,1,1,1,1,912.217
94,10,0,0,1,1,0,8,4910.28
95,17,0,400,1,2,2,1,962.336
96,0,0,400,0,0,0,1,1087.01
97,4,0,300,0,1,1,1,802.652
98,12,0,400,1,0,1,1,759.703
99,2,0,300,0,2,0,1,619.83
100,2,0,200,0,2,0,1,869.83
101,13,0,100,1,1,1,1,2439.8
102,9,0,200,1,0,0,1,778.25
103,8,0,300,0,2,2,1,1204.44
104,10,0,300,1,1,0,1,794.156
105,1,0,300,0,1,0,1,1104.44
106,14,0,100,1,2,1,1,826.281
107,16,0,100,1,1,2,2,2177.85
108,5,0,0,0,2,1,7,4871.79
109,6,0,400,0,0,2,1,738.396
110,8,0,100,0,2,2,1,854.096
111,7,0,0,0,1,2,9,2303.44
112,17,0,0,1,2,2,7,5177.57
113,11,0,400,1,2,0,1,1062.06
114,5,0,100,0,2,1,1,469.902
115,4,0,200,0,1,1,1,603.936
116,9,0,300,1,0,0,1,843.659
117,6,0,0,0,0,2,6,887.448
118,12,0,200,1,0,1,1,2380.81
119,0,0,0,0,0,0,5,5188.14
120,1,0,400,0,1,0,1,953.252
121,11,0,100,1,2,0,1,409.972
122,16,0,300,1,1,2,1,612.1
123,11,0,0,1,2,0,6,4309.38
124,10,0,100,1,1,0,1,611.752
125,5,0,400,0,2,1,1,805.086
126,14,0,400,1,2,1,1,1061.5
127,17,0,100,1,2,2,1,1093.27
128,14,0,200,1,2,1,1,995.077
129,12,0,100,1,0,1,1,878.639
130,13,0,400,1,1,1,1,728.902
131,3,0,300,0,0,1,1,654.365
132,9,0,400,1,0,0,1,1276.54
133,7,0,200,0,1,2,1,986.668
134,3,0,0,0,0,1,6,2739.42
135,7,0,400,0,1,2,1,820.952
136,6,0,300,0,0,2,1,853.193
137,15,0,200,1,0,2,1,893.896
138,16,0,0,1,1,2,7,1610.27
139,8,0,200,0,2,2,1,521.857
140,17,0,300,1,2,2,1,593.606
141,7,0,100,0,1,2,1,819.875
142,11,0,200,1,2,0,1,628.009
143,9,0,0,1,0,0,9,1078.0
144,0,0,200,0,0,0,1,538.353
145,3,0,100,0,0,1,1,620.934
146,16,0,400,1,1,2,1,927.229
147,17,0,200,1,2,2,1,560.327
148,3,0,200,0,0,1,1,571.481
149,0,0,100,0,0,0,1,937.412
150,6,0,100,0,0,2,1,538.121
151,15,0,100,1,0,2,1,527.616
