trialNum,condition,location,offset,vision,vibration,audio,response,responseTime
1,8,0,400,0,2,2,8,2915.88
2,13,0,100,1,1,1,3,1196.81
3,1,0,100,0,1,0,2,4309.16
4,17,0,0,1,2,2,8,2463.66
5,2,0,400,0,2,0,3,2674.74
6,14,0,300,1,2,1,9,2578.18
7,4,0,400,0,1,1,4,4339.28
8,2,0,300,0,2,0,5,1989.19
9,11,0,0,1,2,0,8,2428.78
10,11,0,300,1,2,0,7,4896.32
11,1,0,400,0,1,0,2,721.363
12,8,0,100,0,2,2,9,886.4
13,3,0,100,0,0,1,2,2020.97
14,4,0,200,0,1,1,2,2721.41
15,8,0,0,0,2,2,9,1188.06
16,0,0,400,0,0,0,2,4621.42
17,16,0,400,1,1,2,4,2692.95
18,13,0,400,1,1,1,2,2160.83
19,13,0,200,1,1,1,2,2226.21
20,1,0,0,0,1,0,1,788.933
21,7,0,300,0,1,2,2,1688.4
22,2,0,200,0,2,0,5,2703.82
23,5,0,100,0,2,1,6,1354.45
24,8,0,300,0,2,2,8,2221.27
25,3,0,200,0,0,1,2,1318.89
26,6,0,0,0,0,2,9,2470.73
27,9,0,100,1,0,0,8,1197.48
28,12,0,300,1,0,1,8,2561.57
29,6,0,400,0,0,2,3,1070.19
30,2,0,100,0,2,0,8,1003.48
31,10,0,300,1,1,0,2,2126.54
32,12,0,0,1,0,1,2,3627.34
33,5,0,0,0,2,1,9,1038.85
34,10,0,100,1,1,0,2,1228.15
35,12,0,200,1,0,1,2,2511.66
36,3,0,0,0,0,1,2,3503.66
37,7,0,400,0,1,2,2,1504.94
38,15,0,300,1,0,2,3,1909.62
39,0,0,100,0,0,0,2,720.803
40,5,0,300,0,2,1,9,1370.95
41,6,0,300,0,0,2,3,1138.0
42,13,0,0,1,1,1,2,2260.03
43,11,0,200,1,2,0,9,1378.21
44,12,0,100,1,0,1,2,3713.09
45,5,0,400,0,2,1,4,6738.55
46,17,0,200,1,2,2,7,6892.41
47,7,0,200,0,1,2,2,788.367
48,0,0,300,0,0,0,1,1754.39
49,10,0,400,1,1,0,2,4759.81
50,7,0,0,0,1,2,2,554.436
51,16,0,100,1,1,2,2,377.705
52,3,0,400,0,0,1,2,1989.47
53,12,0,400,1,0,1,2,1626.61
54,4,0,100,0,1,1,2,3868.18
55,9,0,200,1,0,0,8,3144.38
56,1,0,200,0,1,0,2,521.608
57,14,0,100,1,2,1,9,743.605
58,9,0,0,1,0,0,9,544.753
59,15,0,100,1,0,2,9,728.553
60,6,0,100,0,0,2,2,638.092
61,5,0,200,0,2,1,2,1024.42
62,17,0,100,1,2,2,8,1660.79
63,7,0,100,0,1,2,2,1138.63
64,16,0,200,1,1,2,2,1161.25
65,11,0,100,1,2,0,8,1427.69
66,17,0,400,1,2,2,7,3512.04
67,1,0,300,0,1,0,2,1953.52
68,4,0,0,0,1,1,2,438.08
69,9,0,300,1,0,0,7,3496.45
70,15,0,400,1,0,2,3,1960.0
71,10,0,0,1,1,0,2,1009.24
72,13,0,300,1,1,1,2,528.489
73,4,0,300,0,1,1,2,720.711
74,10,0,200,1,1,0,2,5943.27
75,16,0,300,1,1,2,2,1161.15
76,14,0,0,1,2,1,9,777.337
77,2,0,0,0,2,0,9,972.542
78,3,0,300,0,0,1,2,870.703
79,9,0,400,1,0,0,8,2210.13
80,14,0,400,1,2,1,8,1393.11
81,6,0,200,0,0,2,2,720.105
82,0,0,0,0,0,0,2,637.134
83,15,0,200,1,0,2,8,4577.23
84,15,0,0,1,0,2,8,793.576
85,14,0,200,1,2,1,6,3578.55
86,11,0,400,1,2,0,6,5514.04
87,16,0,0,1,1,2,2,696.52
88,17,0,300,1,2,2,8,1995.04
89,8,0,200,0,2,2,9,520.761
90,0,0,200,0,0,0,2,703.89
91,6,0,400,0,0,2,1,2199.25
92,7,0,100,0,1,2,2,919.958
93,2,0,200,0,2,0,8,621.567
94,8,0,0,0,2,2,9,338.866
95,11,0,300,1,2,0,9,661.859
96,7,0,200,0,1,2,2,719.89
97,12,0,200,1,0,1,1,3444.09
98,9,0,300,1,0,0,2,5008.72
99,4,0,300,0,1,1,2,2185.7
100,13,0,300,1,1,1,2,360.178
101,1,0,100,0,1,0,2,487.27
102,12,0,400,1,0,1,2,1328.26
103,1,0,300,0,1,0,2,621.08
104,15,0,0,1,0,2,8,1343.78
105,14,0,300,1,2,1,8,679.039
106,14,0,200,1,2,1,8,595.304
107,3,0,100,0,0,1,8,2236.37
108,9,0,100,1,0,0,8,3727.13
109,10,0,100,1,1,0,2,877.404
110,5,0,100,0,2,1,7,2005.25
111,7,0,400,0,1,2,2,708.073
112,17,0,200,1,2,2,8,493.266
113,6,0,300,0,0,2,7,4353.41
114,2,0,400,0,2,0,2,2103.54
115,4,0,100,0,1,1,2,903.207
116,6,0,100,0,0,2,2,1020.78
117,9,0,200,1,0,0,8,2694.27
118,14,0,0,1,2,1,8,911.408
119,16,0,200,1,1,2,2,1664.34
120,4,0,0,0,1,1,2,604.865
121,13,0,200,1,1,1,2,858.024
122,11,0,200,1,2,0,8,510.398
123,5,0,300,0,2,1,7,1971.06
124,11,0,0,1,2,0,8,758.964
125,1,0,400,0,1,0,2,2388.78
126,3,0,200,0,0,1,3,4852.42
127,10,0,400,1,1,0,2,677.828
128,10,0,300,1,1,0,2,760.245
129,15,0,100,1,0,2,8,1658.0
130,17,0,300,1,2,2,7,895.565
131,0,0,300,0,0,0,2,1871.12
132,16,0,0,1,1,2,2,879.261
133,1,0,200,0,1,0,2,539.372
134,3,0,0,0,0,1,2,2537.51
135,0,0,0,0,0,0,2,921.086
136,0,0,200,0,0,0,2,688.115
137,11,0,400,1,2,0,6,3777.05
138,15,0,200,1,0,2,6,6643.3
139,10,0,0,1,1,0,2,344.444
140,16,0,400,1,1,2,2,878.198
141,13,0,100,1,1,1,2,1460.19
142,8,0,300,0,2,2,6,1805.52
143,12,0,100,1,0,1,2,1244.43
144,0,0,100,0,0,0,2,1357.83
145,15,0,400,1,0,2,4,3843.86
146,1,0,0,0,1,0,2,137.535
147,6,0,0,0,0,2,3,1788.1
148,9,0,0,1,0,0,8,1327.96
149,10,0,200,1,1,0,2,1809.38
150,17,0,0,1,2,2,7,2561.02
151,16,0,100,1,1,2,2,1311.87
152,17,0,100,1,2,2,8,4294.93
153,16,0,300,1,1,2,2,978.395
154,3,0,300,0,0,1,1,1187.32
155,12,0,300,1,0,1,1,1359.88
156,3,0,400,0,0,1,1,703.486
157,6,0,200,0,0,2,1,653.028
158,13,0,400,1,1,1,2,2960.39
159,12,0,0,1,0,1,2,2043.62
160,13,0,0,1,1,1,2,44.9233
161,7,0,300,0,1,2,3,2638.97
162,14,0,400,1,2,1,6,1626.55
163,4,0,400,0,1,1,2,1120.57
164,2,0,0,0,2,0,2,286.62
165,11,0,100,1,2,0,8,844.65
166,0,0,400,0,0,0,1,988.433
167,17,0,400,1,2,2,6,2092.78
168,15,0,300,1,0,2,3,1494.15
169,2,0,100,0,2,0,1,487.666
170,8,0,200,0,2,2,2,1621.34
171,5,0,400,0,2,1,2,1620.26
172,8,0,400,0,2,2,2,1136.61
173,7,0,0,0,1,2,2,936.259
174,4,0,200,0,1,1,1,1271.38
175,9,0,400,1,0,0,4,2377.55
176,5,0,0,0,2,1,1,771.001
177,2,0,300,0,2,0,1,670.955
178,5,0,200,0,2,1,2,2320.53
179,8,0,100,0,2,2,3,1421.11
180,14,0,100,1,2,1,3,2327.54
181,14,0,300,1,2,1,4,4138.93
182,3,0,0,0,0,1,2,137.743
183,13,0,400,1,1,1,2,860.892
184,0,0,300,0,0,0,2,620.741
185,11,0,200,1,2,0,7,3696.55
186,11,0,300,1,2,0,6,911.17
187,1,0,100,0,1,0,2,1037.67
188,3,0,200,0,0,1,1,2320.4
189,11,0,100,1,2,0,8,527.209
190,12,0,200,1,0,1,1,1112.11
191,16,0,400,1,1,2,1,561.326
192,7,0,400,0,1,2,1,2803.31
193,15,0,400,1,0,2,4,3563.27
194,16,0,100,1,1,2,2,539.633
195,9,0,100,1,0,0,8,844.311
196,10,0,300,1,1,0,2,1044.76
197,5,0,300,0,2,1,3,3353.33
198,13,0,100,1,1,1,2,576.476
199,10,0,100,1,1,0,2,428.554
200,9,0,400,1,0,0,4,4177.39
201,14,0,100,1,2,1,8,395.198
202,0,0,400,0,0,0,2,654.717
203,7,0,100,0,1,2,2,1002.74
204,4,0,300,0,1,1,2,671.509
205,3,0,100,0,0,1,1,1720.34
206,11,0,400,1,2,0,8,926.614
207,14,0,0,1,2,1,9,460.23
208,17,0,0,1,2,2,9,494.944
209,8,0,300,0,2,2,3,2207.12
210,11,0,0,1,2,0,8,776.196
211,2,0,200,0,2,0,3,904.987
212,15,0,0,1,0,2,8,493.849
213,13,0,0,1,1,1,2,294.997
214,16,0,300,1,1,2,2,795.486
215,2,0,300,0,2,0,3,1387.35
216,13,0,300,1,1,1,2,793.402
217,9,0,300,1,0,0,4,3547.45
218,16,0,0,1,1,2,3,4176.92
219,7,0,300,0,1,2,1,705.53
220,15,0,100,1,0,2,6,2476.27
221,10,0,200,1,1,0,2,928.839
222,1,0,400,0,1,0,2,1603.99
223,4,0,200,0,1,1,1,819.866
224,6,0,300,0,0,2,3,1870.67
225,8,0,200,0,2,2,6,1953.44
226,8,0,100,0,2,2,6,1574.49
227,12,0,400,1,0,1,2,2244.38
