trialNum,condition,location,offset,vision,vibration,audio,response,responseTime
1,4,1.0,400,0,1,1,7,1099.48
2,17,0.0,400,1,2,2,7,1361.73
3,4,0.5,300,0,1,1,7,1186.88
4,4,1.0,0,0,1,1,9,728.909
5,4,1.0,300,0,1,1,7,823.419
6,17,1.0,0,1,2,2,9,753.318
7,4,0.0,300,0,1,1,8,1041.83
8,17,0.5,200,1,2,2,8,1096.12
9,4,0.5,200,0,1,1,8,857.12
10,4,0.5,100,0,1,1,9,589.048
11,4,0.0,400,0,1,1,7,1204.46
12,17,1.0,300,1,2,2,6,1258.74
13,4,0.5,0,0,1,1,9,850.024
14,17,0.0,300,1,2,2,8,1043.78
15,17,0.5,0,1,2,2,9,788.548
16,17,0.0,200,1,2,2,9,1011.97
17,17,1.0,400,1,2,2,6,1061.16
18,4,1.0,200,0,1,1,7,1221.94
19,17,1.0,100,1,2,2,9,843.425
20,4,1.0,100,0,1,1,9,738.509
21,4,0.0,100,0,1,1,9,870.095
22,17,0.0,0,1,2,2,9,843.361
23,17,0.5,400,1,2,2,7,1012.01
24,17,1.0,200,1,2,2,7,826.608
25,4,0.5,400,0,1,1,6,1087.39
26,17,0.0,100,1,2,2,9,926.375
27,17,0.5,300,1,2,2,8,961.273
28,4,0.0,200,0,1,1,9,1035.7
29,17,0.5,100,1,2,2,9,810.491
30,4,0.0,0,0,1,1,9,687.884
31,4,0.0,300,0,1,1,8,1569.47
32,4,0.0,0,0,1,1,9,669.771
33,4,0.0,200,0,1,1,7,938.243
34,4,0.5,400,0,1,1,7,1003.63
35,4,1.0,200,0,1,1,8,873.166
36,4,0.5,0,0,1,1,9,732.644
37,17,1.0,0,1,2,2,9,767.229
38,4,0.5,100,0,1,1,9,722.375
39,4,1.0,0,0,1,1,9,694.808
40,4,0.5,200,0,1,1,8,971.273
41,17,0.5,400,1,2,2,6,1110.34
42,17,0.5,0,1,2,2,9,771.514
43,17,0.0,200,1,2,2,9,829.445
44,17,1.0,200,1,2,2,7,811.034
45,4,0.0,100,0,1,1,9,819.905
46,17,1.0,300,1,2,2,6,1077.66
47,17,1.0,400,1,2,2,6,1426.95
48,17,0.5,200,1,2,2,8,843.253
49,17,0.0,100,1,2,2,9,893.628
50,17,0.5,300,1,2,2,8,927.518
51,17,0.5,100,1,2,2,9,843.363
52,17,0.0,0,1,2,2,9,728.052
53,4,1.0,300,0,1,1,6,988.481
54,17,1.0,100,1,2,2,9,793.062
55,4,0.0,400,0,1,1,6,1204.96
56,4,1.0,100,0,1,1,9,669.768
57,17,0.0,300,1,2,2,8,1111.78
58,4,0.5,300,0,1,1,7,920.347
59,17,0.0,400,1,2,2,6,1559.29
60,4,1.0,400,0,1,1,5,954.429
61,4,1.0,400,0,1,1,6,733.306
62,4,0.0,400,0,1,1,6,1369.01
63,4,0.5,200,0,1,1,6,669.389
64,4,0.0,300,0,1,1,6,569.922
65,17,0.5,100,1,2,2,9,859.299
66,4,0.5,400,0,1,1,5,1271.73
67,17,0.0,100,1,2,2,9,1209.8
68,4,0.5,100,0,1,1,9,704.953
69,17,1.0,100,1,2,2,9,793.942
70,4,1.0,300,0,1,1,5,1221.93
71,4,0.5,300,0,1,1,6,870.135
72,17,0.0,0,1,2,2,9,742.355
73,17,0.0,300,1,2,2,8,1011.09
74,4,0.0,200,0,1,1,8,1286.86
75,4,0.0,100,0,1,1,9,1954.06
76,17,0.0,200,1,2,2,9,997.053
77,4,1.0,100,0,1,1,9,752.339
78,17,0.5,400,1,2,2,5,1160.6
79,17,0.5,300,1,2,2,6,1393.25
80,17,0.0,400,1,2,2,5,1277.09
81,17,0.5,0,1,2,2,9,755.163
82,17,1.0,400,1,2,2,5,977.805
83,17,1.0,300,1,2,2,5,743.017
84,4,0.0,0,0,1,1,9,689.96
85,17,0.5,200,1,2,2,9,943.591
86,4,1.0,200,0,1,1,7,770.398
87,4,1.0,0,0,1,1,9,560.517
88,4,0.5,0,0,1,1,9,349.652
89,17,1.0,200,1,2,2,7,844.063
90,17,1.0,0,1,2,2,9,567.611
91,4,0.0,100,0,1,1,9,822.481
92,17,0.0,300,1,2,2,8,1061.65
93,4,0.5,300,0,1,1,7,1087.73
94,4,0.5,100,0,1,1,9,820.925
95,4,0.0,0,0,1,1,9,670.758
96,17,0.5,400,1,2,2,6,892.953
97,4,0.5,0,0,1,1,9,782.003
98,4,0.0,300,0,1,1,5,870.755
99,4,0.5,400,0,1,1,5,803.141
100,17,0.5,100,1,2,2,9,892.766
101,17,1.0,400,1,2,2,5,761.799
102,4,1.0,300,0,1,1,6,803.116
103,17,0.5,0,1,2,2,9,621.339
104,17,1.0,200,1,2,2,8,761.707
105,17,0.0,400,1,2,2,7,1076.25
106,17,0.5,300,1,2,2,6,708.731
107,4,0.0,400,0,1,1,6,836.99
108,17,1.0,300,1,2,2,5,642.891
109,17,0.5,200,1,2,2,6,541.006
110,17,0.0,0,1,2,2,9,627.482
111,17,0.0,100,1,2,2,9,628.328
112,4,1.0,400,0,1,1,5,438.108
113,4,1.0,100,0,1,1,8,669.613
114,4,0.5,200,0,1,1,8,704.197
115,4,1.0,0,0,1,1,9,909.588
116,17,0.0,200,1,2,2,8,977.389
117,17,1.0,0,1,2,2,9,620.242
118,17,1.0,100,1,2,2,9,729.064
119,4,1.0,200,0,1,1,7,438.059
120,4,0.0,200,0,1,1,7,653.318
