trialNum,condition,location,offset,vision,vibration,audio,response,responseTime
1,17,0.0,200,1,2,2,9,3089.23
2,17,0.5,0,1,2,2,9,2259.76
3,17,0.0,100,1,2,2,8,3964.71
4,17,0.0,300,1,2,2,6,1297.31
5,4,0.0,300,0,1,1,3,1289.55
6,4,0.5,400,0,1,1,4,2056.18
7,17,0.5,100,1,2,2,5,2562.0
8,4,0.0,200,0,1,1,4,4873.78
9,4,0.5,300,0,1,1,5,1089.56
10,17,1.0,0,1,2,2,7,484.345
11,17,0.5,400,1,2,2,6,528.197
12,4,1.0,200,0,1,1,4,6286.75
13,4,1.0,300,0,1,1,3,3470.78
14,4,1.0,0,0,1,1,4,2176.08
15,17,1.0,200,1,2,2,8,1844.74
16,17,0.5,200,1,2,2,6,1044.33
17,4,0.0,100,0,1,1,4,854.383
18,4,0.5,100,0,1,1,5,1621.91
19,17,0.0,0,1,2,2,8,977.481
20,17,0.0,400,1,2,2,6,1011.59
21,17,1.0,300,1,2,2,6,2642.56
22,17,0.5,300,1,2,2,6,1860.53
23,17,1.0,100,1,2,2,7,1394.03
24,17,1.0,400,1,2,2,7,1094.53
25,4,0.5,200,0,1,1,4,636.104
26,4,1.0,100,0,1,1,4,2170.0
27,4,0.0,400,0,1,1,3,857.427
28,4,0.0,0,0,1,1,4,2118.79
29,4,1.0,400,0,1,1,3,1454.56
30,4,0.5,0,0,1,1,5,1247.99
31,4,1.0,0,0,1,1,5,778.194
32,4,1.0,100,0,1,1,4,2272.02
33,4,0.0,300,0,1,1,4,3653.69
34,4,0.5,100,0,1,1,4,2986.63
35,4,0.5,200,0,1,1,3,3122.76
36,4,0.0,400,0,1,1,4,3387.6
37,17,0.0,100,1,2,2,7,2409.39
38,17,0.0,0,1,2,2,9,678.202
39,17,1.0,0,1,2,2,9,602.204
40,4,1.0,200,0,1,1,2,2588.28
41,4,1.0,300,0,1,1,3,1603.51
42,17,0.5,400,1,2,2,6,6842.91
43,4,0.5,0,0,1,1,4,3582.19
44,17,1.0,300,1,2,2,7,810.052
45,4,1.0,400,0,1,1,3,1103.78
46,17,0.5,200,1,2,2,8,575.962
47,17,1.0,100,1,2,2,8,260.563
48,4,0.5,400,0,1,1,2,988.263
49,17,1.0,200,1,2,2,6,2342.84
50,17,0.5,0,1,2,2,8,1555.65
51,4,0.5,300,0,1,1,3,1938.44
52,17,0.5,300,1,2,2,6,1995.66
53,4,0.0,0,0,1,1,4,603.884
54,17,0.0,400,1,2,2,7,1544.27
55,17,0.5,100,1,2,2,6,1392.46
56,4,0.0,100,0,1,1,4,2421.72
57,4,0.0,200,0,1,1,3,1171.33
58,17,1.0,400,1,2,2,6,2760.22
59,17,0.0,200,1,2,2,7,3608.56
60,17,0.0,300,1,2,2,8,2430.35
61,17,1.0,300,1,2,2,6,2606.08
62,17,0.0,0,1,2,2,8,1727.3
63,4,0.0,300,0,1,1,3,1453.79
64,4,0.5,100,0,1,1,2,536.223
65,17,0.0,100,1,2,2,6,2776.56
66,4,0.5,400,0,1,1,2,621.598
67,4,0.0,100,0,1,1,3,652.322
68,17,0.5,100,1,2,2,7,1179.09
69,4,0.5,0,0,1,1,4,1533.48
70,4,0.5,300,0,1,1,4,2521.93
71,17,0.5,200,1,2,2,7,2242.89
72,4,0.0,200,0,1,1,3,1020.91
73,17,0.5,0,1,2,2,8,2288.05
74,17,1.0,200,1,2,2,6,5511.27
75,17,0.5,400,1,2,2,5,3577.89
76,17,1.0,400,1,2,2,6,2509.04
77,4,0.5,200,0,1,1,4,1706.95
78,17,1.0,0,1,2,2,5,3298.62
79,4,1.0,100,0,1,1,4,2171.88
80,17,0.0,300,1,2,2,5,6476.98
81,4,0.0,0,0,1,1,4,1653.99
82,17,1.0,100,1,2,2,6,2944.63
83,17,0.5,300,1,2,2,7,3611.26
84,4,1.0,200,0,1,1,3,2387.42
85,17,0.0,200,1,2,2,6,3495.09
86,4,1.0,400,0,1,1,4,1454.46
87,4,0.0,400,0,1,1,3,1751.91
88,4,1.0,0,0,1,1,4,576.147
89,4,1.0,300,0,1,1,2,1471.34
90,17,0.0,400,1,2,2,5,2026.48
91,4,0.0,0,0,1,1,3,2186.36
92,4,0.0,300,0,1,1,4,4471.64
93,17,0.0,300,1,2,2,4,2244.58
94,17,0.5,0,1,2,2,6,1921.71
95,4,1.0,100,0,1,1,3,1271.75
96,4,0.5,200,0,1,1,4,3720.77
97,17,0.0,200,1,2,2,6,3093.77
98,17,0.0,100,1,2,2,4,4777.52
99,4,0.5,400,0,1,1,3,1888.45
100,4,0.5,100,0,1,1,4,1934.65
101,4,0.0,100,0,1,1,4,1554.92
102,4,1.0,0,0,1,1,5,627.319
103,17,1.0,0,1,2,2,5,2967.31
104,17,0.5,300,1,2,2,6,2527.09
105,17,1.0,400,1,2,2,4,2526.94
106,4,0.0,200,0,1,1,2,1752.69
107,4,1.0,200,0,1,1,3,904.004
108,17,0.0,0,1,2,2,4,1477.12
109,4,0.5,300,0,1,1,3,1954.67
110,4,0.0,400,0,1,1,4,3073.27
111,17,0.5,200,1,2,2,5,792.721
112,17,1.0,100,1,2,2,6,1010.77
113,17,0.5,100,1,2,2,7,444.626
114,17,0.5,400,1,2,2,5,994.169
115,4,0.5,0,0,1,1,2,414.77
116,17,0.0,400,1,2,2,4,1093.09
117,4,1.0,300,0,1,1,4,969.959
118,17,1.0,200,1,2,2,6,3511.99
119,17,1.0,300,1,2,2,7,4260.36
120,4,1.0,400,0,1,1,3,1470.85
