trialNum,condition,location,offset,vision,vibration,audio,response,responseTime
1,4,0.0,0,0,1,1,8,1133.11
2,4,1.0,100,0,1,1,4,2008.27
3,17,0.0,200,1,2,2,3,1530.99
4,17,0.5,0,1,2,2,9,209.282
5,17,1.0,200,1,2,2,2,413.499
6,17,0.5,400,1,2,2,1,529.485
7,17,1.0,300,1,2,2,1,362.992
8,17,0.0,300,1,2,2,1,580.739
9,17,0.5,100,1,2,2,8,480.704
10,4,1.0,300,0,1,1,1,1007.84
11,4,0.5,0,0,1,1,7,2881.71
12,4,1.0,200,0,1,1,2,371.861
13,17,0.0,400,1,2,2,6,1224.63
14,4,0.5,400,0,1,1,2,620.166
15,4,0.5,200,0,1,1,2,319.572
16,4,0.5,300,0,1,1,2,337.62
17,17,0.0,0,1,2,2,9,359.252
18,4,0.5,100,0,1,1,6,989.721
19,17,0.5,300,1,2,2,3,844.29
20,4,0.0,300,0,1,1,2,537.479
21,4,0.0,100,0,1,1,6,2436.26
22,17,0.5,200,1,2,2,6,2260.96
23,17,1.0,0,1,2,2,9,350.869
24,17,1.0,400,1,2,2,1,494.875
25,17,0.0,100,1,2,2,7,459.835
26,17,1.0,100,1,2,2,6,994.529
27,4,0.0,200,0,1,1,2,590.7
28,4,1.0,400,0,1,1,2,121.159
29,4,0.0,400,0,1,1,2,551.851
30,4,1.0,0,0,1,1,7,726.214
31,4,0.5,100,0,1,1,6,271.297
32,17,0.5,200,1,2,2,4,1260.56
33,4,1.0,300,0,1,1,1,288.053
34,17,1.0,300,1,2,2,2,326.554
35,17,1.0,400,1,2,2,1,294.626
36,4,0.5,400,0,1,1,1,419.647
37,17,1.0,100,1,2,2,8,724.815
38,4,1.0,400,0,1,1,1,355.032
39,17,0.0,200,1,2,2,3,525.865
40,17,0.0,300,1,2,2,2,527.095
41,4,0.0,300,0,1,1,1,470.49
42,17,0.0,100,1,2,2,8,409.749
43,17,0.5,100,1,2,2,9,846.746
44,4,1.0,0,0,1,1,7,245.306
45,17,0.5,300,1,2,2,2,1128.04
46,4,0.0,200,0,1,1,2,453.433
47,4,0.0,0,0,1,1,8,530.007
48,17,1.0,0,1,2,2,9,268.038
49,17,0.0,0,1,2,2,9,144.94
50,4,0.0,400,0,1,1,4,722.372
51,4,0.0,100,0,1,1,6,535.947
52,4,0.5,200,0,1,1,2,474.167
53,4,1.0,200,0,1,1,1,253.584
54,4,1.0,100,0,1,1,2,86.7367
55,4,0.5,300,0,1,1,1,404.458
56,17,0.5,0,1,2,2,9,237.602
57,17,0.0,400,1,2,2,4,1478.8
58,17,0.5,400,1,2,2,2,427.011
59,4,0.5,0,0,1,1,6,398.554
60,17,1.0,200,1,2,2,5,1129.54
61,17,1.0,200,1,2,2,6,1073.41
62,17,0.0,0,1,2,2,9,243.376
63,17,0.0,200,1,2,2,6,445.594
64,4,0.5,200,0,1,1,3,655.027
65,17,1.0,400,1,2,2,3,443.477
66,4,0.0,300,0,1,1,2,469.613
67,4,0.0,200,0,1,1,1,587.023
68,17,1.0,300,1,2,2,2,210.149
69,4,0.5,0,0,1,1,7,232.536
70,4,1.0,100,0,1,1,3,620.707
71,17,1.0,0,1,2,2,9,250.862
72,17,0.5,0,1,2,2,9,205.884
73,17,0.0,400,1,2,2,6,828.448
74,17,0.5,100,1,2,2,9,310.37
75,4,0.0,100,0,1,1,5,1088.13
76,4,0.0,0,0,1,1,7,421.15
77,4,0.5,100,0,1,1,4,1072.06
78,17,0.5,200,1,2,2,7,1110.49
79,4,0.0,400,0,1,1,2,637.994
80,17,0.0,100,1,2,2,8,392.695
81,4,1.0,400,0,1,1,2,55.1129
82,4,1.0,200,0,1,1,1,269.579
83,4,1.0,0,0,1,1,6,310.553
84,4,1.0,300,0,1,1,3,171.431
85,17,1.0,100,1,2,2,8,291.762
86,4,0.5,400,0,1,1,3,2291.16
87,17,0.0,300,1,2,2,6,642.501
88,4,0.5,300,0,1,1,2,308.672
89,17,0.5,400,1,2,2,3,426.453
90,17,0.5,300,1,2,2,2,376.63
91,17,1.0,200,1,2,2,3,177.134
92,17,1.0,300,1,2,2,4,242.997
93,4,1.0,400,0,1,1,2,270.401
94,4,0.0,100,0,1,1,2,321.996
95,17,0.0,200,1,2,2,3,477.075
96,4,0.0,300,0,1,1,1,488.531
97,17,0.5,200,1,2,2,3,309.452
98,4,0.0,200,0,1,1,2,404.442
99,17,0.0,400,1,2,2,3,725.545
100,4,1.0,300,0,1,1,4,286.833
101,4,1.0,200,0,1,1,3,118.725
102,17,0.0,0,1,2,2,9,227.987
103,4,1.0,0,0,1,1,6,379.099
104,17,1.0,100,1,2,2,8,428.108
105,4,0.5,300,0,1,1,4,404.965
106,4,0.5,200,0,1,1,2,320.09
107,17,0.0,100,1,2,2,8,443.517
108,4,0.0,0,0,1,1,7,655.042
109,17,1.0,400,1,2,2,2,311.475
110,17,0.5,300,1,2,2,2,359.19
111,17,0.5,400,1,2,2,2,647.468
112,17,0.5,100,1,2,2,8,376.642
113,17,1.0,0,1,2,2,9,268.02
114,4,0.5,400,0,1,1,2,355.747
115,4,0.0,400,0,1,1,2,402.175
116,4,0.5,100,0,1,1,3,335.71
117,17,0.0,300,1,2,2,6,627.474
118,4,0.5,0,0,1,1,6,332.089
119,4,1.0,100,0,1,1,6,640.2
120,17,0.5,0,1,2,2,9,271.889
