trialNum,condition,location,offset,vision,vibration,audio,response,responseTime
1,4,1.0,200,0,1,1,1,649.645
2,17,0.0,200,1,2,2,6,747.73
3,4,0.5,300,0,1,1,1,441.237
4,17,0.5,0,1,2,2,9,625.051
5,4,0.0,200,0,1,1,1,508.126
6,17,0.0,100,1,2,2,2,479.634
7,4,1.0,100,0,1,1,1,273.847
8,4,0.5,400,0,1,1,1,539.293
9,17,0.5,300,1,2,2,1,429.835
10,4,0.0,0,0,1,1,2,323.333
11,17,0.0,300,1,2,2,1,543.284
12,17,1.0,400,1,2,2,1,427.125
13,4,1.0,400,0,1,1,1,386.652
14,17,1.0,300,1,2,2,1,241.571
15,4,0.0,100,0,1,1,1,337.65
16,17,1.0,0,1,2,2,8,1134.4
17,4,0.5,100,0,1,1,1,306.019
18,17,0.5,200,1,2,2,1,378.943
19,17,0.0,400,1,2,2,1,643.866
20,17,1.0,200,1,2,2,1,326.515
21,17,0.5,400,1,2,2,1,376.947
22,4,1.0,0,0,1,1,1,243.715
23,17,0.0,0,1,2,2,9,627.874
24,17,1.0,100,1,2,2,1,311.854
25,4,0.5,200,0,1,1,1,371.974
26,4,0.0,300,0,1,1,1,636.995
27,4,0.0,400,0,1,1,1,656.427
28,17,0.5,100,1,2,2,6,542.522
29,4,1.0,300,0,1,1,1,305.209
30,4,0.5,0,0,1,1,1,197.152
31,17,0.5,400,1,2,2,1,544.899
32,4,0.0,200,0,1,1,1,454.265
33,4,0.0,400,0,1,1,1,669.846
34,17,0.0,300,1,2,2,1,558.286
35,17,1.0,200,1,2,2,1,312.857
36,17,0.0,100,1,2,2,1,427.23
37,17,0.5,300,1,2,2,1,410.541
38,4,0.0,100,0,1,1,1,337.862
39,17,1.0,0,1,2,2,7,1483.72
40,17,1.0,400,1,2,2,1,345.523
41,17,1.0,300,1,2,2,1,227.506
42,4,1.0,100,0,1,1,1,287.597
43,4,0.0,0,0,1,1,1,421.521
44,17,0.5,100,1,2,2,9,961.537
45,17,0.0,400,1,2,2,1,678.511
46,4,1.0,200,0,1,1,1,237.114
47,17,0.0,0,1,2,2,9,393.376
48,4,1.0,0,0,1,1,1,279.323
49,4,0.0,300,0,1,1,1,621.455
50,4,0.5,400,0,1,1,1,503.639
51,4,0.5,0,0,1,1,1,263.979
52,4,1.0,300,0,1,1,1,307.025
53,4,1.0,400,0,1,1,1,270.554
54,17,0.0,200,1,2,2,2,426.958
55,4,0.5,100,0,1,1,1,354.857
56,17,0.5,0,1,2,2,9,388.994
57,4,0.5,300,0,1,1,1,471.509
58,4,0.5,200,0,1,1,1,387.059
59,17,1.0,100,1,2,2,7,443.503
60,17,0.5,200,1,2,2,1,196.076
61,17,0.5,400,1,2,2,1,555.964
62,17,0.0,200,1,2,2,1,410.121
63,17,1.0,400,1,2,2,1,110.926
64,4,0.5,400,0,1,1,1,469.752
65,4,0.0,200,0,1,1,1,436.153
66,17,0.5,100,1,2,2,7,577.541
67,17,0.0,0,1,2,2,9,310.567
68,17,1.0,100,1,2,2,8,362.096
69,4,0.5,100,0,1,1,1,321.896
70,17,0.0,100,1,2,2,7,461.077
71,4,0.5,200,0,1,1,1,354.747
72,17,1.0,300,1,2,2,1,260.969
73,17,0.0,400,1,2,2,1,744.16
74,4,1.0,300,0,1,1,1,252.95
75,4,1.0,100,0,1,1,1,236.781
76,17,1.0,200,1,2,2,1,294.272
77,17,0.5,0,1,2,2,9,458.514
78,4,0.0,400,0,1,1,1,638.834
79,17,1.0,0,1,2,2,9,416.606
80,4,0.0,100,0,1,1,1,322.835
81,4,0.5,300,0,1,1,1,655.015
82,4,1.0,400,0,1,1,1,253.123
83,17,0.0,300,1,2,2,1,591.841
84,17,0.5,200,1,2,2,1,1643.73
85,4,0.0,0,0,1,1,1,305.592
86,4,0.5,0,0,1,1,1,316.737
87,4,1.0,200,0,1,1,1,238.631
88,4,0.0,300,0,1,1,1,604.355
89,4,1.0,0,0,1,1,1,226.813
90,17,0.5,300,1,2,2,1,394.521
91,17,0.5,200,1,2,2,1,360.986
92,17,0.0,400,1,2,2,1,842.994
93,17,0.0,100,1,2,2,6,1125.5
94,4,0.5,200,0,1,1,1,324.911
95,17,0.5,300,1,2,2,1,243.911
96,4,1.0,300,0,1,1,1,238.003
97,17,0.0,200,1,2,2,1,396.563
98,17,1.0,200,1,2,2,1,344.334
99,4,0.0,100,0,1,1,1,337.835
100,17,1.0,400,1,2,2,1,260.755
101,17,1.0,300,1,2,2,1,293.169
102,17,0.0,0,1,2,2,8,578.797
103,4,1.0,400,0,1,1,1,389.626
104,17,1.0,100,1,2,2,1,1609.06
105,17,0.5,400,1,2,2,1,478.108
106,4,0.5,300,0,1,1,1,437.099
107,17,0.0,300,1,2,2,1,407.77
108,4,1.0,200,0,1,1,1,220.896
109,17,0.5,100,1,2,2,2,293.335
110,4,0.0,200,0,1,1,1,439.006
111,4,1.0,0,0,1,1,1,261.333
112,17,1.0,0,1,2,2,9,934.61
113,4,0.5,400,0,1,1,1,438.738
114,4,1.0,100,0,1,1,1,152.818
115,4,0.5,0,0,1,1,1,649.366
116,4,0.0,300,0,1,1,1,520.642
117,4,0.5,100,0,1,1,1,453.405
118,17,0.5,0,1,2,2,8,673.0
119,4,0.0,0,0,1,1,1,175.306
120,4,0.0,400,0,1,1,1,721.665
