trialNum,condition,location,offset,vision,vibration,audio,response,responseTime
1,4,0.0,0,0,1,1,8,10115.7
2,4,0.5,400,0,1,1,1,1008.27
3,17,0.0,400,1,2,2,8,2829.24
4,4,1.0,300,0,1,1,1,857.025
5,17,0.0,200,1,2,2,8,1679.81
6,4,1.0,400,0,1,1,1,774.266
7,17,0.5,0,1,2,2,9,690.459
8,4,1.0,100,0,1,1,1,1807.94
9,17,0.0,100,1,2,2,9,996.75
10,17,1.0,100,1,2,2,9,1346.37
11,17,0.5,400,1,2,2,6,5360.34
12,4,0.5,0,0,1,1,9,2665.29
13,4,0.5,200,0,1,1,1,971.257
14,4,0.0,400,0,1,1,3,3237.77
15,17,1.0,0,1,2,2,9,932.983
16,17,0.5,300,1,2,2,6,4478.51
17,4,1.0,200,0,1,1,1,1786.45
18,17,0.5,100,1,2,2,9,810.992
19,4,1.0,0,0,1,1,8,1795.09
20,4,0.0,200,0,1,1,2,5538.11
21,17,0.0,300,1,2,2,7,2143.49
22,17,1.0,300,1,2,2,6,6060.63
23,17,1.0,400,1,2,2,5,7826.86
24,17,0.0,0,1,2,2,9,859.677
25,17,1.0,200,1,2,2,7,3478.49
26,4,0.0,300,0,1,1,1,1170.53
27,4,0.0,100,0,1,1,2,1989.93
28,4,0.5,300,0,1,1,1,1204.57
29,4,0.5,100,0,1,1,4,4219.81
30,17,0.5,200,1,2,2,8,3310.35
31,17,0.5,300,1,2,2,7,2927.37
32,17,0.0,100,1,2,2,9,777.082
33,4,0.0,100,0,1,1,4,1821.44
34,4,1.0,300,0,1,1,1,771.39
35,4,0.0,200,0,1,1,3,3321.34
36,4,0.5,100,0,1,1,2,5586.98
37,17,0.5,400,1,2,2,7,5793.44
38,4,0.0,400,0,1,1,1,1520.36
39,4,0.5,300,0,1,1,1,969.906
40,4,0.5,200,0,1,1,2,3053.4
41,4,0.0,300,0,1,1,2,2003.82
42,4,0.0,0,0,1,1,8,2103.41
43,17,0.0,400,1,2,2,8,3162.71
44,17,0.5,0,1,2,2,9,688.593
45,4,0.5,0,0,1,1,8,1999.97
46,17,0.0,200,1,2,2,8,4494.93
47,4,1.0,400,0,1,1,1,421.168
48,17,0.0,300,1,2,2,8,13991.8
49,4,1.0,200,0,1,1,1,737.273
50,4,1.0,100,0,1,1,6,7520.41
51,17,1.0,200,1,2,2,8,2827.95
52,17,1.0,300,1,2,2,7,4344.02
53,17,0.5,100,1,2,2,9,860.325
54,17,1.0,100,1,2,2,9,778.264
55,4,0.5,400,0,1,1,1,1137.71
56,4,1.0,0,0,1,1,9,942.955
57,17,1.0,0,1,2,2,9,684.592
58,17,0.5,200,1,2,2,8,3762.2
59,17,1.0,400,1,2,2,4,2043.33
60,17,0.0,0,1,2,2,9,861.515
61,17,0.0,300,1,2,2,8,5722.03
62,4,0.0,0,0,1,1,8,3036.62
63,4,1.0,200,0,1,1,1,788.417
64,4,1.0,400,0,1,1,1,653.828
65,4,0.5,100,0,1,1,6,2651.83
66,4,0.0,200,0,1,1,4,3420.51
67,17,1.0,400,1,2,2,3,2677.1
68,17,1.0,300,1,2,2,5,3909.31
69,4,1.0,300,0,1,1,2,1204.1
70,4,0.5,0,0,1,1,9,848.75
71,4,0.5,200,0,1,1,2,1304.45
72,4,0.0,100,0,1,1,5,11219.8
73,17,1.0,100,1,2,2,9,811.088
74,17,0.5,0,1,2,2,9,789.937
75,17,0.5,200,1,2,2,7,1261.33
76,17,0.0,400,1,2,2,7,2010.77
77,17,0.0,0,1,2,2,9,813.735
78,4,1.0,100,0,1,1,1,840.082
79,4,0.5,400,0,1,1,1,953.663
80,4,0.0,300,0,1,1,3,1820.5
81,17,0.5,300,1,2,2,4,1643.39
82,17,1.0,200,1,2,2,7,1377.09
83,17,1.0,0,1,2,2,9,851.243
84,4,0.0,400,0,1,1,1,738.814
85,17,0.0,100,1,2,2,9,843.971
86,17,0.0,200,1,2,2,8,1293.69
87,4,1.0,0,0,1,1,9,2725.71
88,17,0.5,100,1,2,2,8,1061.21
89,4,0.5,300,0,1,1,2,2305.21
90,17,0.5,400,1,2,2,3,1610.21
91,17,0.0,200,1,2,2,9,1076.51
92,17,0.0,0,1,2,2,9,810.927
93,4,0.5,300,0,1,1,1,838.74
94,17,0.5,200,1,2,2,9,862.931
95,4,0.5,0,0,1,1,8,3666.37
96,4,1.0,0,0,1,1,8,3828.25
97,4,0.5,400,0,1,1,1,821.369
98,17,1.0,100,1,2,2,9,825.652
99,17,0.5,300,1,2,2,4,1978.32
100,17,1.0,0,1,2,2,9,700.262
101,4,1.0,400,0,1,1,1,505.551
102,4,0.5,100,0,1,1,2,1104.54
103,17,0.5,0,1,2,2,9,755.622
104,17,0.5,100,1,2,2,8,1095.15
105,4,0.0,200,0,1,1,2,1571.24
106,4,0.0,400,0,1,1,1,1254.49
107,17,0.0,400,1,2,2,7,2758.25
108,4,0.0,100,0,1,1,8,2818.97
109,4,0.0,0,0,1,1,8,1421.56
110,4,1.0,200,0,1,1,3,1305.46
111,4,1.0,100,0,1,1,2,4003.13
112,17,0.5,400,1,2,2,3,1793.74
113,17,0.0,300,1,2,2,8,3959.52
114,17,1.0,400,1,2,2,3,2177.08
115,4,1.0,300,0,1,1,1,836.947
116,4,0.5,200,0,1,1,2,1285.81
117,17,1.0,300,1,2,2,7,1593.7
118,4,0.0,300,0,1,1,1,1071.49
119,17,0.0,100,1,2,2,9,560.752
120,17,1.0,200,1,2,2,6,1843.71
