trialNum,condition,location,offset,vision,vibration,audio,response,responseTime
1,17,1.0,400,1,2,2,7,2506.07
2,17,0.0,0,1,2,2,9,997.59
3,4,0.0,400,0,1,1,6,1691.94
4,17,1.0,0,1,2,2,9,469.688
5,17,0.0,200,1,2,2,7,698.014
6,17,0.5,100,1,2,2,7,180.429
7,4,0.5,100,0,1,1,8,407.257
8,17,0.5,400,1,2,2,5,629.486
9,4,0.0,300,0,1,1,5,1706.3
10,4,1.0,0,0,1,1,9,1114.25
11,17,0.0,300,1,2,2,6,2543.16
12,4,0.5,0,0,1,1,9,2198.14
13,4,0.0,100,0,1,1,8,2071.59
14,4,0.0,200,0,1,1,6,1187.64
15,17,0.0,100,1,2,2,7,2009.42
16,4,0.5,300,0,1,1,6,2087.24
17,17,1.0,200,1,2,2,5,1810.19
18,4,0.5,400,0,1,1,4,671.563
19,4,1.0,100,0,1,1,8,2322.94
20,17,0.5,200,1,2,2,7,3327.81
21,17,0.0,400,1,2,2,6,1577.35
22,17,0.5,300,1,2,2,6,1642.93
23,17,0.5,0,1,2,2,9,304.962
24,4,1.0,200,0,1,1,6,1355.05
25,17,1.0,100,1,2,2,9,1993.8
26,4,0.5,200,0,1,1,5,1871.95
27,4,1.0,300,0,1,1,4,272.392
28,17,1.0,300,1,2,2,3,426.806
29,4,1.0,400,0,1,1,3,921.177
30,4,0.0,0,0,1,1,9,203.193
31,4,1.0,0,0,1,1,9,311.925
32,4,1.0,100,0,1,1,9,272.319
33,4,0.0,100,0,1,1,9,537.627
34,17,0.5,200,1,2,2,7,1193.86
35,4,1.0,400,0,1,1,5,1172.34
36,4,0.5,300,0,1,1,5,936.222
37,17,0.0,200,1,2,2,5,826.53
38,4,0.5,400,0,1,1,4,287.209
39,17,0.5,100,1,2,2,7,2592.9
40,17,1.0,200,1,2,2,5,627.889
41,4,0.0,200,0,1,1,4,471.444
42,4,0.5,100,0,1,1,5,2785.04
43,17,1.0,400,1,2,2,3,261.69
44,17,0.0,100,1,2,2,8,2226.8
45,4,1.0,300,0,1,1,5,704.963
46,4,0.5,0,0,1,1,9,698.396
47,17,0.5,400,1,2,2,6,776.943
48,4,0.0,300,0,1,1,6,1586.37
49,4,0.0,0,0,1,1,8,2503.2
50,4,0.0,400,0,1,1,5,804.945
51,4,0.5,200,0,1,1,5,836.674
52,4,1.0,200,0,1,1,5,291.248
53,17,0.5,300,1,2,2,4,427.384
54,17,1.0,100,1,2,2,4,294.072
55,17,1.0,0,1,2,2,8,518.144
56,17,1.0,300,1,2,2,4,3163.84
57,17,0.0,400,1,2,2,4,810.573
58,17,0.0,300,1,2,2,4,609.882
59,17,0.5,0,1,2,2,9,405.753
60,17,0.0,0,1,2,2,9,617.989
61,17,0.0,200,1,2,2,7,2072.59
62,17,1.0,0,1,2,2,8,634.261
63,17,1.0,200,1,2,2,6,845.138
64,17,1.0,100,1,2,2,6,308.65
65,17,0.0,0,1,2,2,8,511.321
66,17,1.0,300,1,2,2,6,1761.38
67,17,0.0,400,1,2,2,4,960.544
68,4,0.5,0,0,1,1,9,264.886
69,17,0.5,0,1,2,2,9,58.6589
70,17,0.5,200,1,2,2,6,278.758
71,4,1.0,100,0,1,1,8,905.389
72,17,0.0,100,1,2,2,8,410.993
73,4,0.0,100,0,1,1,8,1621.37
74,4,1.0,300,0,1,1,6,220.823
75,4,0.0,0,0,1,1,8,936.707
76,4,0.5,400,0,1,1,5,638.532
77,4,1.0,400,0,1,1,5,285.323
78,4,1.0,0,0,1,1,9,1025.64
79,17,0.0,300,1,2,2,6,1177.89
80,17,1.0,400,1,2,2,5,326.998
81,17,0.5,400,1,2,2,5,526.581
82,4,0.0,300,0,1,1,4,519.851
83,4,0.5,100,0,1,1,8,1070.3
84,4,0.0,200,0,1,1,7,1953.74
85,4,0.5,200,0,1,1,7,420.227
86,4,0.5,300,0,1,1,7,471.258
87,4,0.0,400,0,1,1,7,435.389
88,17,0.5,100,1,2,2,9,691.383
89,4,1.0,200,0,1,1,7,221.455
90,17,0.5,300,1,2,2,8,1410.43
91,4,0.0,200,0,1,1,7,419.569
92,4,0.5,400,0,1,1,5,1070.76
93,17,0.0,200,1,2,2,6,608.923
94,4,1.0,100,0,1,1,8,308.574
95,17,1.0,300,1,2,2,5,742.434
96,17,1.0,0,1,2,2,9,483.665
97,17,0.0,0,1,2,2,9,278.393
98,17,0.0,400,1,2,2,6,811.823
99,4,0.5,300,0,1,1,5,952.214
100,4,0.5,100,0,1,1,8,619.743
101,17,0.0,300,1,2,2,6,2777.22
102,4,0.0,100,0,1,1,7,1005.95
103,4,1.0,400,0,1,1,6,1187.92
104,4,1.0,300,0,1,1,4,286.39
105,4,0.5,0,0,1,1,8,348.52
106,4,0.0,300,0,1,1,5,1337.75
107,17,0.5,200,1,2,2,7,1793.27
108,4,0.0,0,0,1,1,9,253.697
109,17,1.0,100,1,2,2,8,744.083
110,4,0.0,400,0,1,1,5,722.401
111,17,1.0,200,1,2,2,6,759.646
112,17,0.0,100,1,2,2,8,327.412
113,17,0.5,400,1,2,2,6,428.328
114,4,1.0,0,0,1,1,9,227.451
115,17,1.0,400,1,2,2,5,1011.04
116,4,0.5,200,0,1,1,7,353.898
117,17,0.5,100,1,2,2,8,275.8
118,17,0.5,0,1,2,2,9,1073.54
119,4,1.0,200,0,1,1,6,721.373
120,17,0.5,300,1,2,2,5,626.385
