trialNum,condition,location,offset,vision,vibration,audio,response,responseTime
1,4,0.0,300,0,1,1,2,682.717
2,4,0.5,100,0,1,1,2,940.569
3,4,0.0,100,0,1,1,2,1491.72
4,17,1.0,200,1,2,2,7,1180.99
5,17,0.0,400,1,2,2,7,1697.54
6,17,0.5,200,1,2,2,8,995.182
7,17,0.5,400,1,2,2,8,1747.25
8,4,1.0,300,0,1,1,2,357.068
9,17,0.5,0,1,2,2,8,725.203
10,4,0.0,0,0,1,1,2,207.676
11,4,0.5,400,0,1,1,2,554.789
12,4,0.5,0,0,1,1,2,1212.86
13,17,0.5,100,1,2,2,8,994.849
14,17,0.0,0,1,2,2,9,328.019
15,4,1.0,200,0,1,1,2,238.359
16,4,0.0,400,0,1,1,2,804.325
17,4,0.0,200,0,1,1,2,1453.4
18,4,0.5,300,0,1,1,1,638.328
19,17,0.5,300,1,2,2,7,5175.41
20,4,0.5,200,0,1,1,2,371.076
21,17,0.0,300,1,2,2,8,709.887
22,17,0.0,100,1,2,2,8,643.382
23,4,1.0,100,0,1,1,2,405.058
24,17,1.0,100,1,2,2,8,327.591
25,17,1.0,400,1,2,2,7,210.759
26,4,1.0,0,0,1,1,2,1027.49
27,17,0.0,200,1,2,2,8,778.756
28,4,1.0,400,0,1,1,2,505.739
29,17,1.0,300,1,2,2,7,1725.77
30,17,1.0,0,1,2,2,8,283.838
31,4,1.0,0,0,1,1,2,295.256
32,17,0.5,200,1,2,2,7,311.628
33,4,0.0,300,0,1,1,2,637.728
34,17,0.5,100,1,2,2,8,2609.7
35,4,0.0,0,0,1,1,2,357.707
36,17,0.0,400,1,2,2,7,977.417
37,4,0.5,400,0,1,1,2,403.092
38,17,1.0,100,1,2,2,8,92.2988
39,17,1.0,0,1,2,2,9,118.239
40,4,0.5,100,0,1,1,2,604.705
41,4,1.0,400,0,1,1,2,137.918
42,17,1.0,400,1,2,2,7,192.506
43,17,1.0,200,1,2,2,7,1778.53
44,17,0.5,300,1,2,2,7,1828.16
45,4,1.0,200,0,1,1,2,120.732
46,4,0.0,200,0,1,1,2,237.387
47,4,0.5,200,0,1,1,2,352.92
48,4,0.5,300,0,1,1,2,836.067
49,4,1.0,100,0,1,1,2,292.335
50,4,0.0,100,0,1,1,2,404.723
51,17,0.0,300,1,2,2,7,946.396
52,4,0.0,400,0,1,1,2,637.435
53,17,0.5,400,1,2,2,7,808.735
54,17,0.0,0,1,2,2,8,542.717
55,17,0.0,200,1,2,2,8,361.284
56,17,0.5,0,1,2,2,9,289.03
57,4,1.0,300,0,1,1,2,338.043
58,4,0.5,0,0,1,1,2,348.222
59,17,1.0,300,1,2,2,7,729.289
60,17,0.0,100,1,2,2,8,593.325
61,17,1.0,200,1,2,2,8,56.7036
62,4,0.0,0,0,1,1,2,204.112
63,17,1.0,300,1,2,2,7,77.0253
64,17,1.0,0,1,2,2,8,617.51
65,17,0.5,200,1,2,2,7,111.461
66,17,1.0,400,1,2,2,7,61.2374
67,4,0.5,300,0,1,1,2,170.295
68,17,0.0,300,1,2,2,7,409.873
69,17,0.0,200,1,2,2,8,744.093
70,4,0.5,100,0,1,1,2,388.629
71,4,0.5,400,0,1,1,2,637.435
72,17,0.0,400,1,2,2,7,525.6
73,17,1.0,100,1,2,2,8,276.647
74,4,1.0,100,0,1,1,2,234.988
75,17,0.5,300,1,2,2,8,794.637
76,4,0.0,100,0,1,1,2,1608.04
77,4,0.0,200,0,1,1,2,471.363
78,17,0.5,0,1,2,2,9,1238.04
79,4,0.5,200,0,1,1,2,122.254
80,17,0.5,400,1,2,2,7,343.325
81,17,0.5,100,1,2,2,8,376.343
82,4,0.5,0,0,1,1,1,900.521
83,4,0.0,400,0,1,1,1,1138.6
84,17,0.0,0,1,2,2,9,966.083
85,4,1.0,400,0,1,1,2,938.689
86,4,1.0,300,0,1,1,1,553.365
87,4,1.0,0,0,1,1,2,676.706
88,17,0.0,100,1,2,2,8,610.852
89,4,0.0,300,0,1,1,2,788.534
90,4,1.0,200,0,1,1,2,403.59
91,4,0.0,200,0,1,1,2,470.504
92,4,0.5,100,0,1,1,8,1272.18
93,4,1.0,200,0,1,1,8,2637.89
94,17,0.5,200,1,2,2,8,3210.66
95,17,1.0,300,1,2,2,8,2660.97
96,17,0.5,300,1,2,2,7,1543.83
97,4,0.5,400,0,1,1,2,937.733
98,17,0.0,300,1,2,2,8,3759.18
99,17,1.0,0,1,2,2,9,383.828
100,4,0.5,200,0,1,1,2,457.073
101,4,0.0,100,0,1,1,2,854.121
102,4,1.0,100,0,1,1,2,419.724
103,4,1.0,0,0,1,1,2,3461.61
104,4,1.0,400,0,1,1,1,637.863
105,4,0.0,300,0,1,1,2,702.597
106,4,0.5,0,0,1,1,2,298.074
107,17,0.0,200,1,2,2,7,661.314
108,17,0.0,400,1,2,2,7,427.093
109,17,0.5,100,1,2,2,8,297.384
110,17,1.0,100,1,2,2,9,377.569
111,17,0.5,0,1,2,2,9,273.536
112,17,1.0,200,1,2,2,8,162.755
113,4,1.0,300,0,1,1,1,203.583
114,4,0.0,400,0,1,1,2,686.876
115,4,0.5,300,0,1,1,1,686.871
116,4,0.0,0,0,1,1,2,370.261
117,17,1.0,400,1,2,2,7,131.239
118,17,0.0,0,1,2,2,8,76.4974
119,17,0.5,400,1,2,2,2,3562.01
120,17,0.0,100,1,2,2,8,109.697
