trialNum,block,offset,response
1,1,0,2
2,1,200,2
3,1,0,2
4,1,200,1
5,1,600,1
6,1,-56,1
7,1,-84,1
8,1,300,1
9,1,-42,1
10,1,-84,1
11,1,-14,2
12,1,500,1
13,1,-14,2
14,1,100,1
15,1,-42,1
16,1,-56,2
17,1,-56,1
18,1,300,1
19,1,600,1
20,1,0,2
21,1,400,1
22,1,-42,1
23,1,-14,2
24,1,300,1
25,1,600,1
26,1,-28,2
27,1,-14,2
28,1,400,1
29,1,100,1
30,1,0,2
31,1,600,1
32,1,300,1
33,1,100,1
34,1,300,1
35,1,600,2
36,1,-84,1
37,1,400,1
38,1,600,1
39,1,200,1
40,1,-70,1
41,1,600,1
42,1,300,1
43,1,400,1
44,1,600,1
45,1,-70,1
46,1,-56,1
47,1,-28,2
48,1,100,1
49,1,0,2
50,1,-70,1
51,1,-70,1
52,1,400,1
53,1,100,2
54,1,-56,1
55,1,500,1
56,1,100,1
57,1,400,1
58,1,0,2
59,1,-28,2
60,1,200,1
61,1,-28,2
62,1,200,1
63,1,400,1
64,1,-28,2
65,1,-14,2
66,1,-84,1
67,1,0,2
68,1,100,2
69,1,-84,1
70,1,400,1
71,1,300,1
72,1,500,1
73,1,500,1
74,1,-70,1
75,1,-14,2
76,1,600,1
77,1,-70,1
78,1,0,2
79,1,-56,1
80,1,200,1
81,1,-28,2
82,1,-84,1
83,1,-42,2
84,1,-42,1
85,1,-56,1
86,1,-28,2
87,1,200,1
88,1,300,1
89,1,400,1
90,1,-56,2
91,1,-56,2
92,1,600,1
93,1,200,1
94,1,100,1
95,1,-84,1
96,1,-70,1
97,1,-14,2
98,1,-42,2
99,1,300,1
100,1,400,1
101,1,500,1
102,1,-14,2
103,1,-42,2
104,1,-14,2
105,1,300,1
106,1,-42,2
107,1,-28,2
108,1,0,2
109,1,-14,2
110,1,200,1
111,1,400,1
112,1,-70,1
113,1,600,1
114,1,-84,1
115,1,-42,1
116,1,400,1
117,1,-84,1
118,1,500,1
119,1,-84,1
120,1,-28,2
121,1,200,1
122,1,200,1
123,1,100,1
124,1,0,2
125,1,600,1
126,1,0,2
127,1,-84,1
128,1,300,1
129,1,-42,2
130,1,-28,2
131,1,500,1
132,1,-28,2
133,1,-14,2
134,1,100,1
135,1,300,1
136,1,500,1
137,1,100,2
138,1,200,1
139,1,-42,1
140,1,-56,1
141,1,-70,1
142,1,500,1
143,1,100,2
144,1,-84,1
145,1,-14,2
146,1,0,2
147,1,-70,1
148,1,-70,1
149,1,500,1
150,1,-42,1
151,1,-28,1
152,1,-70,1
153,1,-56,1
154,1,500,1
155,1,-56,1
156,1,500,1
157,2,100,2
158,2,200,1
159,2,-14,2
160,2,400,1
161,2,600,1
162,2,400,1
163,2,200,1
164,2,-56,1
165,2,-56,1
166,2,300,1
167,2,100,2
168,2,100,2
169,2,-14,2
170,2,0,2
171,2,-84,1
172,2,200,1
173,2,300,1
174,2,-84,1
175,2,-70,1
176,2,-84,1
177,2,500,1
178,2,-14,2
179,2,500,1
180,2,200,1
181,2,-42,1
182,2,600,1
183,2,-14,2
184,2,-14,2
185,2,100,2
186,2,200,2
187,2,0,2
188,2,300,1
189,2,0,2
190,2,-56,1
191,2,-28,2
192,2,-28,1
193,2,-42,1
194,2,-56,1
195,2,-84,1
196,2,-56,1
197,2,600,1
198,2,-42,1
199,2,400,1
200,2,-56,1
201,2,-14,2
202,2,-14,2
203,2,-70,1
204,2,-14,2
205,2,600,1
206,2,-56,1
207,2,500,1
208,2,-70,1
209,2,-42,1
210,2,-42,1
211,2,0,2
212,2,-28,2
213,2,400,1
214,2,300,1
215,2,600,1
216,2,400,1
217,2,600,1
218,2,-28,1
219,2,-84,1
220,2,400,1
221,2,600,1
222,2,0,2
223,2,500,1
224,2,-42,1
225,2,600,1
226,2,100,2
227,2,-70,1
228,2,0,2
229,2,-14,2
230,2,-42,1
231,2,-84,1
232,2,-42,1
233,2,500,1
234,2,500,1
235,2,-28,2
236,2,-56,1
237,2,0,2
238,2,300,1
239,2,-28,2
240,2,100,1
241,2,-42,1
242,2,400,1
243,2,-70,2
244,2,-70,2
245,2,-14,2
246,2,-28,2
247,2,-84,1
248,2,-84,1
249,2,0,2
250,2,-70,1
251,2,400,1
252,2,200,1
253,2,100,1
254,2,500,1
255,2,-28,2
256,2,-28,2
257,2,100,1
258,2,500,1
259,2,-56,1
260,2,400,1
261,2,200,1
262,2,300,1
263,2,300,1
264,2,0,2
265,2,-14,1
266,2,0,2
267,2,600,1
268,2,-42,1
269,2,-56,1
270,2,-42,2
271,2,300,1
272,2,-14,2
273,2,500,1
274,2,200,1
275,2,200,1
276,2,200,1
277,2,200,1
278,2,300,1
279,2,300,1
280,2,-70,1
281,2,500,1
282,2,-84,1
283,2,500,1
284,2,0,2
285,2,100,1
286,2,-70,1
287,2,-56,1
288,2,-42,1
289,2,600,1
290,2,-70,1
291,2,-28,2
292,2,600,1
293,2,-56,1
294,2,200,1
295,2,300,1
296,2,100,2
297,2,600,1
298,2,100,2
299,2,400,1
300,2,-84,1
301,2,-28,2
302,2,300,1
303,2,-70,2
304,2,-84,1
305,2,-70,1
306,2,0,1
307,2,-28,1
308,2,400,1
309,2,500,1
310,2,400,1
311,2,100,1
312,2,-84,1
