trialNum,block,offset,response
1,1,-56,2
2,1,600,1
3,1,0,2
4,1,-28,2
5,1,500,1
6,1,-84,1
7,1,600,1
8,1,-56,1
9,1,-56,1
10,1,-84,1
11,1,400,1
12,1,400,1
13,1,-42,2
14,1,100,2
15,1,-14,2
16,1,-70,1
17,1,100,2
18,1,-42,1
19,1,-70,1
20,1,600,1
21,1,400,1
22,1,-42,1
23,1,400,1
24,1,-70,1
25,1,-28,2
26,1,600,1
27,1,-14,2
28,1,-42,1
29,1,200,1
30,1,400,1
31,1,600,1
32,1,400,1
33,1,-14,1
34,1,-84,1
35,1,-70,1
36,1,-28,2
37,1,0,2
38,1,400,1
39,1,200,1
40,1,0,2
41,1,100,1
42,1,-84,1
43,1,-14,2
44,1,200,1
45,1,-28,2
46,1,-70,1
47,1,-84,1
48,1,200,1
49,1,-14,2
50,1,400,1
51,1,-70,2
52,1,600,1
53,1,-70,2
54,1,-56,2
55,1,500,1
56,1,-84,1
57,1,200,1
58,1,200,1
59,1,100,2
60,1,100,2
61,1,-42,1
62,1,400,1
63,1,-56,1
64,1,-84,1
65,1,-14,2
66,1,-42,2
67,1,-28,2
68,1,500,1
69,1,100,2
70,1,-14,2
71,1,0,2
72,1,-56,1
73,1,500,1
74,1,600,1
75,1,-84,1
76,1,500,1
77,1,-42,1
78,1,-70,1
79,1,500,1
80,1,-56,1
81,1,600,1
82,1,200,1
83,1,0,2
84,1,-42,1
85,1,300,1
86,1,100,2
87,1,-42,1
88,1,-56,1
89,1,600,1
90,1,-84,1
91,1,600,1
92,1,-14,2
93,1,0,2
94,1,300,1
95,1,500,1
96,1,0,2
97,1,-28,1
98,1,500,1
99,1,0,2
100,1,100,1
101,1,500,1
102,1,500,1
103,1,100,1
104,1,500,1
105,1,-84,1
106,1,-70,1
107,1,-84,1
108,1,-14,2
109,1,200,1
110,1,200,1
111,1,0,2
112,1,300,1
113,1,-28,1
114,1,300,1
115,1,-28,1
116,1,200,1
117,1,0,2
118,1,300,1
119,1,-56,1
120,1,100,1
121,1,400,1
122,1,300,1
123,1,-28,1
124,1,-70,1
125,1,-42,2
126,1,0,2
127,1,300,1
128,1,-56,1
129,1,-84,1
130,1,-28,1
131,1,-14,1
132,1,300,1
133,1,-56,1
134,1,500,1
135,1,0,2
136,1,-14,2
137,1,400,1
138,1,100,1
139,1,600,1
140,1,300,1
141,1,200,1
142,1,200,1
143,1,300,1
144,1,-28,1
145,1,400,1
146,1,300,1
147,1,100,1
148,1,-42,2
149,1,-42,1
150,1,-28,2
151,1,600,1
152,1,-70,1
153,1,-56,1
154,1,300,1
155,1,-14,2
156,1,-70,1
157,2,-56,1
158,2,600,1
159,2,100,2
160,2,-42,1
161,2,0,2
162,2,400,1
163,2,-70,1
164,2,-70,2
165,2,600,1
166,2,-84,1
167,2,-84,1
168,2,200,2
169,2,-28,2
170,2,600,1
171,2,0,2
172,2,200,1
173,2,-14,2
174,2,500,1
175,2,600,1
176,2,-56,1
177,2,400,1
178,2,0,2
179,2,300,1
180,2,100,2
181,2,-84,1
182,2,200,2
183,2,200,1
184,2,400,1
185,2,0,2
186,2,600,1
187,2,-14,2
188,2,100,2
189,2,200,2
190,2,-56,1
191,2,-28,2
192,2,-28,1
193,2,-14,2
194,2,600,1
195,2,300,1
196,2,200,1
197,2,200,1
198,2,500,1
199,2,300,1
200,2,400,1
201,2,500,1
202,2,100,2
203,2,100,2
204,2,-14,2
205,2,100,2
206,2,-84,1
207,2,100,2
208,2,-84,1
209,2,600,1
210,2,-42,1
211,2,-28,2
212,2,300,1
213,2,-14,2
214,2,100,2
215,2,-28,2
216,2,0,2
217,2,-28,1
218,2,-56,2
219,2,300,1
220,2,200,1
221,2,-56,1
222,2,-14,2
223,2,0,2
224,2,500,1
225,2,500,1
226,2,-28,1
227,2,300,1
228,2,-70,1
229,2,300,2
230,2,100,1
231,2,-84,2
232,2,200,1
233,2,-70,1
234,2,300,1
235,2,-28,2
236,2,-56,2
237,2,200,1
238,2,600,1
239,2,-42,2
240,2,500,2
241,2,-84,1
242,2,-14,2
243,2,-42,2
244,2,0,2
245,2,500,1
246,2,400,1
247,2,-14,2
248,2,500,1
249,2,100,2
250,2,-70,1
251,2,-14,2
252,2,-84,1
253,2,-42,2
254,2,500,1
255,2,-56,1
256,2,-28,2
257,2,600,1
258,2,-28,2
259,2,200,1
260,2,400,1
261,2,-84,1
262,2,500,1
263,2,400,1
264,2,500,1
265,2,-42,2
266,2,300,1
267,2,-70,2
268,2,-28,2
269,2,400,1
270,2,-56,1
271,2,0,2
272,2,-84,1
273,2,0,2
274,2,400,1
275,2,-70,1
276,2,300,2
277,2,200,1
278,2,600,1
279,2,-70,1
280,2,-14,2
281,2,300,1
282,2,400,1
283,2,-56,1
284,2,-70,1
285,2,100,2
286,2,0,2
287,2,-42,2
288,2,-56,1
289,2,0,2
290,2,600,1
291,2,-42,2
292,2,-70,1
293,2,-56,1
294,2,500,1
295,2,600,1
296,2,-42,2
297,2,400,1
298,2,-70,1
299,2,-14,2
300,2,-70,1
301,2,-84,1
302,2,100,2
303,2,-28,2
304,2,-42,2
305,2,-84,1
306,2,0,2
307,2,-42,2
308,2,-14,2
309,2,400,1
310,2,-56,1
311,2,-42,1
312,2,300,1
