trialNum,block,offset,response
1,1,100,2
2,1,-14,2
3,1,200,1
4,1,200,1
5,1,100,1
6,1,-70,1
7,1,200,1
8,1,-84,1
9,1,-70,1
10,1,-28,2
11,1,100,2
12,1,400,1
13,1,100,1
14,1,-14,2
15,1,0,2
16,1,100,1
17,1,500,1
18,1,-14,2
19,1,600,1
20,1,-14,2
21,1,-70,1
22,1,-42,1
23,1,-42,2
24,1,-56,2
25,1,400,1
26,1,200,1
27,1,400,1
28,1,-14,2
29,1,100,2
30,1,300,1
31,1,600,1
32,1,-84,1
33,1,-84,1
34,1,500,1
35,1,0,2
36,1,-28,2
37,1,400,1
38,1,0,2
39,1,300,1
40,1,600,1
41,1,100,2
42,1,-56,1
43,1,0,2
44,1,0,2
45,1,-42,2
46,1,-56,1
47,1,500,1
48,1,500,1
49,1,-70,1
50,1,-70,1
51,1,200,1
52,1,-42,2
53,1,200,1
54,1,100,2
55,1,0,2
56,1,-42,2
57,1,-28,2
58,1,-70,1
59,1,0,2
60,1,-28,2
61,1,-42,1
62,1,-14,2
63,1,-56,1
64,1,0,2
65,1,-56,1
66,1,-70,1
67,1,100,1
68,1,200,1
69,1,200,1
70,1,-28,2
71,1,300,1
72,1,300,1
73,1,600,1
74,1,500,1
75,1,500,1
76,1,400,1
77,1,600,1
78,1,-42,2
79,1,-56,1
80,1,-28,2
81,1,600,1
82,1,400,1
83,1,-84,2
84,1,-28,2
85,1,0,2
86,1,200,1
87,1,300,1
88,1,-70,1
89,1,-70,1
90,1,100,1
91,1,400,1
92,1,500,1
93,1,-70,1
94,1,300,1
95,1,-56,1
96,1,300,1
97,1,600,1
98,1,500,1
99,1,-56,1
100,1,-14,2
101,1,400,1
102,1,100,1
103,1,-14,2
104,1,-84,1
105,1,200,1
106,1,500,1
107,1,300,1
108,1,500,1
109,1,600,1
110,1,-70,2
111,1,-84,1
112,1,400,1
113,1,-70,1
114,1,-84,1
115,1,-14,1
116,1,400,1
117,1,-42,1
118,1,500,1
119,1,-84,1
120,1,600,1
121,1,-14,2
122,1,-28,2
123,1,200,1
124,1,300,1
125,1,300,1
126,1,-84,1
127,1,-56,1
128,1,400,1
129,1,-42,1
130,1,600,1
131,1,-28,2
132,1,-28,2
133,1,-28,2
134,1,-42,2
135,1,-56,1
136,1,0,2
137,1,600,1
138,1,300,1
139,1,-84,1
140,1,200,1
141,1,400,1
142,1,-14,2
143,1,-84,1
144,1,500,1
145,1,300,1
146,1,100,1
147,1,-42,2
148,1,0,2
149,1,-56,1
150,1,600,1
151,1,0,2
152,1,-42,2
153,1,-28,2
154,1,-56,1
155,1,-84,1
156,1,-14,2
157,2,-70,1
158,2,300,1
159,2,600,1
160,2,500,1
161,2,300,1
162,2,-84,1
163,2,0,2
164,2,600,1
165,2,600,1
166,2,-70,1
167,2,-28,2
168,2,500,1
169,2,-42,2
170,2,300,1
171,2,600,1
172,2,-42,1
173,2,-28,2
174,2,200,1
175,2,-56,1
176,2,300,1
177,2,-14,2
178,2,-84,1
179,2,-14,2
180,2,-42,1
181,2,-42,2
182,2,-42,2
183,2,-84,1
184,2,-14,2
185,2,-42,2
186,2,400,1
187,2,-42,2
188,2,-84,1
189,2,-56,1
190,2,-70,1
191,2,400,1
192,2,-70,1
193,2,-14,2
194,2,500,1
195,2,0,2
196,2,600,1
197,2,0,2
198,2,-84,1
199,2,200,1
200,2,0,2
201,2,100,1
202,2,300,1
203,2,400,1
204,2,-42,1
205,2,-14,2
206,2,200,1
207,2,500,1
208,2,-56,1
209,2,-56,1
210,2,-14,2
211,2,200,1
212,2,400,1
213,2,-42,1
214,2,600,1
215,2,-42,1
216,2,500,1
217,2,500,1
218,2,600,1
219,2,600,1
220,2,-28,2
221,2,300,1
222,2,-14,2
223,2,-84,1
224,2,0,2
225,2,200,1
226,2,200,1
227,2,100,1
228,2,-28,2
229,2,-42,2
230,2,-84,1
231,2,100,1
232,2,-14,1
233,2,400,1
234,2,0,2
235,2,-14,2
236,2,500,1
237,2,400,1
238,2,300,1
239,2,-70,1
240,2,-56,1
241,2,200,1
242,2,200,1
243,2,-28,2
244,2,-28,2
245,2,-14,2
246,2,-56,1
247,2,0,2
248,2,-84,1
249,2,400,1
250,2,300,1
251,2,200,1
252,2,0,2
253,2,-70,1
254,2,300,1
255,2,300,1
256,2,400,1
257,2,400,1
258,2,500,1
259,2,-56,1
260,2,-28,2
261,2,-28,2
262,2,600,1
263,2,-84,1
264,2,400,1
265,2,600,1
266,2,0,2
267,2,100,1
268,2,-84,1
269,2,100,1
270,2,-14,2
271,2,-56,1
272,2,500,1
273,2,-56,1
274,2,300,1
275,2,500,1
276,2,-70,1
277,2,200,1
278,2,-84,1
279,2,300,1
280,2,-84,1
281,2,-28,2
282,2,500,1
283,2,-70,1
284,2,-14,2
285,2,-56,1
286,2,200,1
287,2,-56,1
288,2,0,2
289,2,100,1
290,2,100,2
291,2,100,1
292,2,-70,1
293,2,400,1
294,2,100,1
295,2,100,1
296,2,-70,1
297,2,-56,1
298,2,0,2
299,2,-28,2
300,2,-28,2
301,2,100,1
302,2,500,1
303,2,400,1
304,2,-70,1
305,2,200,1
306,2,-42,2
307,2,600,1
308,2,100,1
309,2,0,2
310,2,-70,1
311,2,-28,2
312,2,600,1
